src_style,tgt_style,src_image,gen_image,content_lpips,clip_dir,clip_style,clip_content
Expressionism,Expressionism,balthus_young-girl-at-the-window-1957.jpg,Expressionism_balthus_young-girl-at-the-window-1957_to_Expressionism.jpg,0.0,0.0,0.8168832659721375,0.0
Expressionism,Impressionism,balthus_young-girl-at-the-window-1957.jpg,Expressionism_balthus_young-girl-at-the-window-1957_to_Impressionism.jpg,0.0,0.0,0.804568886756897,0.0
Expressionism,Post_Impressionism,balthus_young-girl-at-the-window-1957.jpg,Expressionism_balthus_young-girl-at-the-window-1957_to_Post_Impressionism.jpg,0.0,0.0,0.8187702894210815,0.0
Expressionism,Realism,balthus_young-girl-at-the-window-1957.jpg,Expressionism_balthus_young-girl-at-the-window-1957_to_Realism.jpg,0.0,0.0,0.7580524682998657,0.0
Expressionism,Symbolism,balthus_young-girl-at-the-window-1957.jpg,Expressionism_balthus_young-girl-at-the-window-1957_to_Symbolism.jpg,0.0,0.0,0.7890156507492065,0.0
Expressionism,Expressionism,david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957.jpg,Expressionism_david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957_to_Expressionism.jpg,0.0,0.0,0.8555760979652405,0.0
Expressionism,Impressionism,david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957.jpg,Expressionism_david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957_to_Impressionism.jpg,0.0,0.0,0.7636761665344238,0.0
Expressionism,Post_Impressionism,david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957.jpg,Expressionism_david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957_to_Post_Impressionism.jpg,0.0,0.0,0.8211206793785095,0.0
Expressionism,Realism,david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957.jpg,Expressionism_david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957_to_Realism.jpg,0.0,0.0,0.7454416155815125,0.0
Expressionism,Symbolism,david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957.jpg,Expressionism_david-alfaro-siqueiros_from-the-dictatorship-of-porfirio-diaz-to-the-revolution-the-people-in-arms-1957_to_Symbolism.jpg,0.0,0.0,0.8148921728134155,0.0
Expressionism,Expressionism,emil-nolde_jesus-christ-and-the-sinner-1926.jpg,Expressionism_emil-nolde_jesus-christ-and-the-sinner-1926_to_Expressionism.jpg,0.0,0.0,0.8656880855560303,0.0
Expressionism,Impressionism,emil-nolde_jesus-christ-and-the-sinner-1926.jpg,Expressionism_emil-nolde_jesus-christ-and-the-sinner-1926_to_Impressionism.jpg,0.0,0.0,0.7683632373809814,0.0
Expressionism,Post_Impressionism,emil-nolde_jesus-christ-and-the-sinner-1926.jpg,Expressionism_emil-nolde_jesus-christ-and-the-sinner-1926_to_Post_Impressionism.jpg,0.0,0.0,0.8221390247344971,0.0
Expressionism,Realism,emil-nolde_jesus-christ-and-the-sinner-1926.jpg,Expressionism_emil-nolde_jesus-christ-and-the-sinner-1926_to_Realism.jpg,0.0,0.0,0.7212857007980347,0.0
Expressionism,Symbolism,emil-nolde_jesus-christ-and-the-sinner-1926.jpg,Expressionism_emil-nolde_jesus-christ-and-the-sinner-1926_to_Symbolism.jpg,0.0,0.0,0.813012957572937,0.0
Expressionism,Expressionism,ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen.jpg,Expressionism_ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen_to_Expressionism.jpg,0.0,0.0,0.8623619675636292,0.0
Expressionism,Impressionism,ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen.jpg,Expressionism_ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen_to_Impressionism.jpg,0.0,0.0,0.7734689712524414,0.0
Expressionism,Post_Impressionism,ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen.jpg,Expressionism_ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen_to_Post_Impressionism.jpg,0.0,0.0,0.8356200456619263,0.0
Expressionism,Realism,ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen.jpg,Expressionism_ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen_to_Realism.jpg,0.0,0.0,0.7128583788871765,0.0
Expressionism,Symbolism,ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen.jpg,Expressionism_ernst-ludwig-kirchner_female-nude-kneeling-before-a-red-screen_to_Symbolism.jpg,0.0,0.0,0.7827242016792297,0.0
Expressionism,Expressionism,george-bouzianis_portrait-1927(2).jpg,Expressionism_george-bouzianis_portrait-1927(2)_to_Expressionism.jpg,0.0,0.0,0.840457558631897,0.0
Expressionism,Impressionism,george-bouzianis_portrait-1927(2).jpg,Expressionism_george-bouzianis_portrait-1927(2)_to_Impressionism.jpg,0.0,0.0,0.7968003749847412,0.0
Expressionism,Post_Impressionism,george-bouzianis_portrait-1927(2).jpg,Expressionism_george-bouzianis_portrait-1927(2)_to_Post_Impressionism.jpg,0.0,0.0,0.8378333449363708,0.0
Expressionism,Realism,george-bouzianis_portrait-1927(2).jpg,Expressionism_george-bouzianis_portrait-1927(2)_to_Realism.jpg,0.0,0.0,0.7653864026069641,0.0
Expressionism,Symbolism,george-bouzianis_portrait-1927(2).jpg,Expressionism_george-bouzianis_portrait-1927(2)_to_Symbolism.jpg,0.0,0.0,0.7988983988761902,0.0
