epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,gram,gram_w,moment,push,delta_tv,nce,idt,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_idt_eff,transfer_ratio,lr,epoch_time_sec
11,0.6895604705810547,0.5130331420898437,0.01094056487083435,1.75189453125,2.047876434326172,0.0,0.4273196792602539,1.0714389038085939,0.0023943509161472322,0.04788700580596924,0.0027677547931671143,2.3601651191711427e-05,0.3240839385986328,0.0,0.0,0.0,0.037499935626983644,0.05000010013580322,0.0,0.0,1.0,0.00018727241335952173,37.43832802772522
12,0.7081575775146485,0.5193593215942383,0.011035552024841308,1.7529618835449219,2.04122802734375,0.0,0.4048419189453125,0.9614317321777344,0.0023180146515369413,0.046360292434692384,0.0026930618286132814,0.00010488785803318023,0.2822347068786621,0.0,0.0,0.0,0.05000010013580322,0.06666661739349365,0.0,0.0,1.0,0.00018467370395481534,37.315648317337036
13,0.8702433776855468,0.548936996459961,0.012541028261184693,1.7607545471191406,1.8936036682128907,0.3483323669433594,0.2812383270263672,0.7515921783447266,0.002271984964609146,0.04543969631195068,0.002655940055847168,0.00012588839046657086,0.2115955924987793,4.166609497070312,0.0,0.02500005006790161,0.0625,0.0833332347869873,0.0300000524520874,0.0,1.0,0.00018185661446562006,53.474220514297485
14,0.9303340148925782,0.5884770965576172,0.012425669431686402,1.7611813354492187,1.6488442993164063,0.23736461639404297,0.19054729461669923,0.5734872055053711,0.0022115722298622132,0.044231476783752444,0.002675655782222748,0.0001426512561738491,0.1585477924346924,2.569404296875,0.0,0.05000010013580322,0.07499987125396729,0.10000020027160644,0.0600001049041748,0.0,1.0,0.0001788288663384123,53.29228973388672
15,0.92716796875,0.6385952377319336,0.01183905005455017,1.7681544494628907,1.39648681640625,0.14690353393554687,0.08469098091125488,0.4133894729614258,0.002179087400436401,0.04358175277709961,0.002675699293613434,0.0001524977758526802,0.11553796768188476,1.3556427001953124,0.0,0.07499987125396729,0.08749982833862305,0.11666675567626954,0.0900001049041748,0.0,1.0,0.00017559875842035252,53.27681303024292
16,0.9129364013671875,0.6817194366455078,0.010696401596069336,1.7703643798828126,1.200882568359375,0.07783758163452148,0.03612235069274902,0.27304227828979494,0.0021405552327632906,0.042811102867126465,0.0027861964702606203,0.0001221406552940607,0.07846542358398438,0.7480854797363281,0.0,0.10000020027160644,0.10000020027160644,0.1333332347869873,0.1200002098083496,0.0,1.0,0.00017217514421272208,53.24965214729309
17,0.8980486297607422,0.712774887084961,0.00942757785320282,1.7677178955078126,1.137986297607422,0.04086217880249023,0.016016710996627808,0.17822919845581053,0.0020750446617603304,0.04150089263916015,0.002795371413230896,0.00011805941350758076,0.051999592781066896,0.43432849884033203,0.0,0.125,0.11249987602233887,0.14999974250793457,0.14999974250793457,0.0,1.0,0.0001685674076040916,53.045263051986694
18,0.8903931427001953,0.7269815826416015,0.008913635015487672,1.771380615234375,1.1531586456298828,0.025967297554016115,0.00930367112159729,0.13625155448913573,0.002026471793651581,0.04052943229675293,0.002709626257419586,0.00014714429154992105,0.039911067485809325,0.292762451171875,0.0,0.14999974250793457,0.125,0.1666664695739746,0.1800002098083496,0.0,1.0,0.00016478543714973463,53.47072243690491
19,0.8888225555419922,0.738095474243164,0.008526082634925842,1.771954803466797,1.1975917053222656,0.01816454768180847,0.006192922592163086,0.10882270812988282,0.0019578981399536134,0.03915796518325806,0.002687847912311554,0.0002188839018344879,0.032076759338378905,0.2234586524963379,0.0,0.1749996566772461,0.1375002384185791,0.18333309173583984,0.2099994468688965,0.0,1.0,0.000160839598967785,53.20815110206604
20,0.8872696685791016,0.7456122589111328,0.007855460643768311,1.7748716735839845,1.2556715393066407,0.014099559783935546,0.004567704498767853,0.0915701961517334,0.0019167104363441467,0.03833420515060425,0.002624668478965759,0.00010675301775336265,0.027054550647735594,0.18297622680664063,0.0,0.2000004005432129,0.14999974250793457,0.2000004005432129,0.2400004196166992,0.0,1.0,0.00015674070832642764,53.33562159538269
21,0.8813206481933594,0.7485096740722657,0.00733676791191101,1.7758135986328125,1.3247908020019532,0.011561405658721925,0.0036123043298721316,0.07935781478881836,0.0018597267568111419,0.037194523811340335,0.002524925470352173,0.00011040478013455867,0.02354034185409546,0.15328968048095704,0.0,0.22499975204467773,0.14999974250793457,0.2000004005432129,0.27000038146972655,0.0,1.0,0.00015250000000000007,53.07273769378662
22,0.8817765808105469,0.7525032043457032,0.0071049022674560544,1.7801719665527345,1.3787408447265626,0.01001599907875061,0.003076501786708832,0.0717336368560791,0.0018312612175941467,0.03662522315979004,0.0025231483578681945,0.00013496649451553823,0.021340842247009276,0.1369839382171631,0.0,0.25,0.14999974250793457,0.2000004005432129,0.29999948501586915,0.0,1.0,0.00014812909747525702,53.50174880027771
23,0.8791431427001953,0.7555897521972657,0.006668732166290283,1.782618865966797,1.4540597534179687,0.008671593070030213,0.002616317868232727,0.06446440696716309,0.0017881296575069428,0.035762596130371097,0.0024350807070732117,0.0001004575565457344,0.019255861043930053,0.12090067863464356,0.0,0.2750004768371582,0.14999974250793457,0.2000004005432129,0.33000091552734373,0.0,1.0,0.00014363998109220112,53.26810264587402
24,0.8801329040527344,0.7592689514160156,0.006410325169563294,1.786329345703125,1.5086422729492188,0.007798545956611633,0.002287331521511078,0.0588222599029541,0.0017502486705780029,0.03500495672225952,0.0023715902864933015,0.00011112709529697895,0.017641202211380005,0.11218631744384766,0.0,0.29999948501586915,0.14999974250793457,0.2000004005432129,0.3600004196166992,0.0,1.0,0.00013904495520680363,53.241448402404785
25,0.8793691253662109,0.7615570831298828,0.006337160468101502,1.7913587951660157,1.5631809997558594,0.006852240562438965,0.001994722932577133,0.05354941844940186,0.001713293194770813,0.03426588296890259,0.002310891896486282,0.00013676491566002368,0.016101467609405517,0.10184605598449707,0.0,0.32500045776367187,0.14999974250793457,0.2000004005432129,0.3899995422363281,0.0,1.0,0.0001343566144656201,53.264341592788696
26,0.8787046051025391,0.7639670562744141,0.0057941204309463505,1.7947598266601563,1.6216241455078124,0.006409934163093567,0.0018036942183971404,0.048487696647644046,0.0016896772384643556,0.03379352807998657,0.0022996804118156433,9.412327781319619e-05,0.014664387702941895,0.09624483108520508,0.0,0.3499993133544922,0.14999974250793457,0.2000004005432129,0.419998893737793,0.0,1.0,0.00012958780928473956,53.27769589424133
27,0.8777210998535157,0.7657554626464844,0.005410950779914856,1.7964483642578124,1.653267822265625,0.005847955346107483,0.0017023132741451263,0.04522170066833496,0.0016306063532829285,0.03261212110519409,0.002193910479545593,8.387409150600433e-05,0.01361255645751953,0.09186038970947266,0.0,0.375,0.14999974250793457,0.2000004005432129,0.44999950408935546,0.0,1.0,0.0001247516106276872,53.06683897972107
28,0.8776797485351563,0.7671846008300781,0.005355856418609619,1.803585968017578,1.6929428100585937,0.005459009408950805,0.0015346048772335052,0.04146704196929932,0.0016113291680812836,0.0322265887260437,0.002136466801166534,8.305842988193035e-05,0.012513566017150878,0.08626412391662598,0.0,0.4000008010864258,0.14999974250793457,0.2000004005432129,0.4800008392333984,0.0,1.0,0.00011986127417882202,53.52501845359802
29,0.8767755889892578,0.7689791107177735,0.0050164002180099485,1.8060725402832032,1.7235690307617189,0.004942229986190796,0.0014001818001270294,0.03819425344467163,0.0015879838168621062,0.031759684085845945,0.0021402280032634734,7.682084571570158e-05,0.011486188173294068,0.08101950645446777,0.0,0.4250003433227539,0.14999974250793457,0.2000004005432129,0.5100003433227539,0.0,1.0,0.00011493020401042716,53.104005336761475
30,0.8790425872802734,0.7724380493164062,0.0047717013955116275,1.807731170654297,1.7530838012695313,0.004615442156791687,0.0013023440539836884,0.0352627968788147,0.0015635836124420167,0.031271674633026124,0.0020928916335105894,7.148709148168563e-05,0.010522983074188232,0.0784223747253418,0.0,0.44999950408935546,0.14999974250793457,0.2000004005432129,0.5400007629394531,0.0,1.0,0.00010997191584307973,53.430750608444214
31,0.8799857330322266,0.7742383575439453,0.0045984253287315365,1.8098158264160156,1.7692378234863282,0.004376025199890137,0.0012142550945281982,0.03334940671920776,0.0015281911194324493,0.03056382417678833,0.0020443426072597505,6.451102904975414e-05,0.009920247197151184,0.0761549425125122,0.0,0.47499908447265626,0.14999974250793457,0.2000004005432129,0.5699997329711914,0.0,1.0,0.0001050000000000001,53.09634351730347
32,0.8810880279541016,0.776060791015625,0.004404115974903106,1.8123078918457032,1.780399932861328,0.004109906852245331,0.0011361353844404221,0.03192366600036621,0.0015144743025302886,0.03028949022293091,0.002033073753118515,4.380653612315655e-05,0.009489165544509888,0.0735280990600586,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,0.00010002808415692043,53.40959191322327
33,0.8750556182861328,0.7749925994873047,0.003985136151313782,1.8130775451660157,1.7952243041992189,0.0038890284299850464,0.0011252546310424804,0.030797054767608644,0.0014909644424915313,0.02981928825378418,0.001954984813928604,3.388572484254837e-05,0.00903925061225891,0.06969232559204101,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,9.506979598957301e-05,53.25345182418823
34,0.8751337432861328,0.7771416473388671,0.003848379850387573,1.813655242919922,1.8020722961425781,0.003663553595542908,0.001135324090719223,0.0301487398147583,0.001459999978542328,0.0291999888420105,0.0019134531915187835,3.6066886968910695e-05,0.008781965374946594,0.06873443603515625,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,9.013872582117814e-05,53.27226805686951
35,0.874719009399414,0.7787468719482422,0.0037095990777015688,1.8142752075195312,1.8066236877441406,0.0035409784317016603,0.0011340104788541794,0.02979941129684448,0.0014234496653079986,0.028469002246856688,0.0018472561240196227,4.259866662323475e-05,0.00868498682975769,0.06794366836547852,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,8.524838937231292e-05,53.005844593048096
36,0.8708491516113281,0.7772129058837891,0.0033913648128509524,1.8159599304199219,1.8106143188476562,0.003573941886425018,0.001138370856642723,0.029663617610931396,0.0014030441641807556,0.028060882091522216,0.001858074814081192,2.1348712034523488e-05,0.008587841987609863,0.06687405109405517,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,8.04121907152606e-05,53.552457332611084
37,0.8709989166259766,0.7783612060546875,0.00344824880361557,1.8168699645996094,1.813297576904297,0.003332769572734833,0.0011639782786369323,0.029471235275268556,0.0013840091228485107,0.027680180072784423,0.0018105302751064301,3.9056146051734685e-05,0.008509326577186584,0.06585654735565186,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,7.564338553438006e-05,53.24547028541565
38,0.8710228729248047,0.7803015899658203,0.003186942934989929,1.8173977661132812,1.8146612548828125,0.0033232811093330383,0.0011853300034999847,0.0294938063621521,0.0013625836372375489,0.027251665592193604,0.001756221204996109,2.460106974467635e-05,0.008473334312438964,0.06532072067260743,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,7.095504479319654e-05,53.32904553413391
39,0.8693590545654297,0.7821440124511718,0.002817016541957855,1.8160478210449218,1.816248779296875,0.003145805299282074,0.0011864854395389557,0.029248936176300047,0.0013369038701057435,0.026738085746765138,0.0017288570106029511,1.6527766129001974e-05,0.00839952826499939,0.0631363868713379,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,6.636001890779905e-05,53.155988931655884
40,0.8658124542236328,0.7803822326660156,0.0026438835263252257,1.815457763671875,1.8168165588378906,0.003083721101284027,0.00118399977684021,0.029083807468414307,0.0013224267959594726,0.02644852876663208,0.0016986349225044251,1.3080292847007513e-05,0.008360246419906616,0.062014374732971195,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,6.187090252474312e-05,53.416011810302734
41,0.8679293060302734,0.782081298828125,0.0028141602873802186,1.8160128784179688,1.816909942626953,0.0030068033933639527,0.0011680870503187179,0.028825013637542723,0.0013105303049087524,0.02621060848236084,0.0016820962727069856,1.8653771840035915e-05,0.008283718824386596,0.06217620849609375,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,5.7500000000000076e-05,53.60760998725891
42,0.8651038360595703,0.7819193267822265,0.002443462759256363,1.8155885314941407,1.8192315673828126,0.002905339598655701,0.0011930375546216965,0.028885338306427002,0.0012935389578342437,0.025870769023895263,0.0016261173784732819,4.768360522575676e-06,0.00830187976360321,0.06104244232177734,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,5.325929167357251e-05,53.14428973197937
43,0.8653359985351563,0.782860107421875,0.0022884790599346162,1.8162701416015625,1.8185284423828125,0.002862467169761658,0.0012571679055690765,0.029217944145202637,0.0012800174951553345,0.02560035467147827,0.0016100001335144043,5.602887249551713e-06,0.008389875888824463,0.06130194187164307,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,4.916040103221511e-05,53.133888721466064
44,0.8657907104492187,0.784300308227539,0.002287183851003647,1.8154505920410156,1.81888916015625,0.0027775070071220397,0.0012118543684482574,0.028826920986175536,0.0012632599472999573,0.02526519536972046,0.0016159264743328095,1.3251041527837515e-05,0.008288105726242065,0.06041154861450195,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,4.5214562850265505e-05,53.58352828025818
45,0.8636869812011718,0.7835932922363281,0.002081580013036728,1.8152784729003906,1.820298614501953,0.0027273696660995482,0.001228179708123207,0.02873360872268677,0.0012449515610933304,0.024899017810821534,0.0015906782448291779,8.95826960913837e-06,0.008270019888877869,0.060225481986999514,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,4.1432592395908544e-05,53.195115089416504
46,0.862525405883789,0.784234619140625,0.0018973322212696075,1.8156005859375,1.8205853271484376,0.002676452398300171,0.0012227658927440642,0.028527445793151855,0.0012364695966243745,0.0247294020652771,0.0015613415837287903,3.7314739893190563e-06,0.008201944231987,0.058953838348388674,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,3.7824855787278033e-05,53.06822109222412
47,0.8621465301513672,0.7851119995117187,0.0017659635841846466,1.8147038269042968,1.8208045959472656,0.002617415487766266,0.0012598460912704467,0.028667747974395752,0.0012220470607280732,0.02444093465805054,0.0015403509140014648,1.8803609418682754e-06,0.008243951797485351,0.05828164577484131,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,3.440124157964761e-05,53.70299410820007
48,0.8590537261962891,0.7826725006103515,0.0016283206641674042,1.814852752685547,1.8222647094726563,0.0025726553797721864,0.0012242703884840012,0.02829009771347046,0.0012184745073318482,0.02436948537826538,0.0015301471948623658,9.830251656239853e-07,0.008134319186210633,0.0584412145614624,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,3.11711336615878e-05,53.056782722473145
49,0.8588089752197265,0.7832369232177734,0.0015093740820884705,1.814302978515625,1.8239755249023437,0.002524957060813904,0.0012554308772087096,0.028620684146881105,0.0012013515830039978,0.024027035236358643,0.001522420197725296,7.349297811742872e-07,0.00821668267250061,0.058401083946228026,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,2.814338553438004e-05,53.155025005340576
50,0.8588861846923828,0.7836540985107422,0.0014796346426010133,1.8148971557617188,1.821773681640625,0.0024918082356452944,0.001254010647535324,0.02841771364212036,0.001201135590672493,0.024022719860076903,0.0014970840513706207,8.34071688586846e-07,0.008174622058868408,0.058222565650939945,0.0,0.5,0.14999974250793457,0.2000004005432129,0.5999989700317383,0.0,1.0,2.532629604518476e-05,53.59697246551514
