epoch,loss,semigroup,swd,identity,identity_ratio,delta_tv,delta_l1,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,18.730220794677734,0.0,0.5992202758789062,0.15574733912944794,0.20155270397663116,0.06408199667930603,0.0,0.0,0.0,0.0,0.0,0.0002,3.4044323002453893,0.01861830009147525,63.70289870019769,25.696231100067962,0.3190052998252213,6.553280299878679,89.73675340018235,99.79059171676636,10176,101.97354104164786,113.3983525637481
2,12.149636268615723,0.0,0.38275349140167236,0.13013677299022675,0.2016509473323822,0.040374647825956345,0.0,0.0,0.0,0.0,0.0,0.00019995559043291586,0.13873630011221394,0.017267299932427704,56.22114259999944,13.6550265000551,0.2546256004134193,6.556742799410131,70.14806200040039,76.847576379776,10176,132.41796917199878,145.06459209011246
3,12.191712379455566,0.0,0.3842877745628357,0.1271151751279831,0.2019457370042801,0.04221178963780403,0.0,0.0,0.0,0.0,0.0,0.00019982240555854446,0.14512190007371828,0.017431400308851153,56.175225599785335,13.623810200078879,0.2554279001778923,6.540727499756031,70.07189510035096,76.76012992858887,10176,132.56882198436728,145.22227471408908
4,11.616742134094238,0.0,0.3648557960987091,0.13318154215812683,0.20145438611507416,0.043000008910894394,0.0,0.0,0.0,0.0,0.0,0.00019960057681427722,0.1423853002488613,0.017145399935543537,56.140924299892504,13.629347499867436,0.25580059975618497,6.5675600004033186,70.04321779945167,76.75601530075073,10176,132.57592854615618,145.2817320462919
5,11.49776840209961,0.0,0.36000922322273254,0.1456841230392456,0.20115961134433746,0.04547031968832016,0.0,0.0,0.0,0.0,0.0,0.00019929032311830305,0.1225895001552999,0.017112000088673085,56.20610180019867,13.649845699954312,0.2549216000479646,6.560744799789973,70.12798110028962,76.81492781639099,10176,132.47425063424475,145.10613082454722
6,11.279435157775879,0.0,0.35294309258461,0.143048956990242,0.2023388147354126,0.04381401464343071,0.0,0.0,0.0,0.0,0.0,0.00019889195065356244,0.13127799989888445,0.017579499923158437,56.19005190016469,13.605694800266065,0.2558981000329368,6.550718599406537,70.06922430038685,76.75397181510925,10176,132.57945822677053,145.22781009213796
7,11.441695213317871,0.0,0.3577211797237396,0.1548638641834259,0.20194575190544128,0.04661187529563904,0.0,0.0,0.0,0.0,0.0,0.00019840585256558204,0.13793040032032877,0.016772399772889912,56.11853940010769,13.617716900014784,0.25460469990503043,6.550778200384229,70.0076333998004,76.69930696487427,10176,132.6739497745432,145.35557775373982
8,11.148239135742188,0.0,0.34789150953292847,0.15565958619117737,0.20086480677127838,0.047822486609220505,0.0,0.0,0.0,0.0,0.0,0.00019783250857448732,0.1339958998723887,0.0166999003267847,56.25255259993719,13.633847600081936,0.25731290015392005,6.541563699604012,70.16041300049983,76.84005093574524,10176,132.4309377216488,145.0390549999685
9,10.765791893005371,0.0,0.3355269134044647,0.14925655722618103,0.20155270397663116,0.05008566752076149,0.0,0.0,0.0,0.0,0.0,0.00019717248450157684,0.12358600000152364,0.017157300026156008,56.126845799793955,13.71605819981778,0.2549063999322243,6.531583500269335,70.11496769957012,76.77393245697021,10176,132.54498857022054,145.1330626522187
10,11.495598793029785,0.0,0.36030054092407227,0.1414322555065155,0.20174920558929443,0.04608145356178284,0.0,0.0,0.0,0.0,0.0,0.00019642643171092494,0.11755449994234368,0.01699510036269203,56.10279519984033,13.67876709997654,0.25610419997246936,6.547706599812955,70.05466160015203,76.72305536270142,10176,132.63288266993365,145.25799950446006
11,10.488628387451172,0.0,0.32730045914649963,0.13405565917491913,0.20214229822158813,0.04588001221418381,0.0,0.0,0.0,0.0,0.0,0.00019559508646656388,0.11825359996873885,0.016672000230755657,56.160194199939724,13.634234599710908,0.2573709001298994,6.542254199914169,70.06847170001129,76.73258686065674,10176,132.61640740040738,145.22936997351923
12,10.460399627685547,0.0,0.3257274329662323,0.14635847508907318,0.2012578696012497,0.05261823162436485,0.0,0.0,0.0,0.0,0.0,0.00019467926920588036,0.12297530029900372,0.0167184000601992,56.230599600065034,13.652937200153247,0.25578350020805374,6.542599099513609,70.15603870048653,76.82500004768372,10176,132.45688244300635,145.04809833183225
13,11.122681617736816,0.0,0.3478873372077942,0.1431685835123062,0.20145440101623535,0.04992954805493355,0.0,0.0,0.0,0.0,0.0,0.0001936798837299427,0.11854600033257157,0.0175544002559036,56.19155299972044,13.664073499850929,0.2557584998430684,6.5699046002700925,70.12893939967034,76.82042813301086,10176,132.4647655227949,145.10414797529128
14,10.78244686126709,0.0,0.336165189743042,0.15146073698997498,0.20076651871204376,0.05245366320014,0.0,0.0,0.0,0.0,0.0,0.00019259791631155837,0.1403119998285547,0.016551499778870493,56.19496449956205,13.655935100105125,0.25829119997797534,6.5403566003078595,70.12574229942402,76.8095760345459,10176,132.48348090638123,145.11076341338895
15,10.68397045135498,0.0,0.33316266536712646,0.14562147855758667,0.2016509473323822,0.05369389429688454,0.0,0.0,0.0,0.0,0.0,0.00019143443472194183,0.14307090011425316,0.017057000019121915,56.140178399917204,13.62817989999894,0.25681660015834495,6.542018000036478,70.04223190009361,76.73005676269531,10176,132.62078029567388,145.28377700063552
16,10.479928016662598,0.0,0.32560378313064575,0.15804974734783173,0.20037345588207245,0.0557623952627182,0.0,0.0,0.0,0.0,0.0,0.00019019058717695318,0.12800080014858395,0.017470599559601396,56.14158739999402,13.656515099981334,0.25339480029651895,6.553065300162416,70.06896789983148,76.75356674194336,10176,132.5801579256009,145.22834151842093
17,10.368922233581543,0.0,0.3221111297607422,0.1553533971309662,0.2012578547000885,0.05553346127271652,0.0,0.0,0.0,0.0,0.0,0.0001888676012039478,0.12559900007909164,0.017340800201054662,56.10235249996185,13.712951099965721,0.25671029987279326,6.552374899969436,70.08935470000142,76.77061820030212,10176,132.55071065664484,145.18609913810198
18,10.112131118774414,0.0,0.31381282210350037,0.1503438502550125,0.2020440250635147,0.054200053215026855,0.0,0.0,0.0,0.0,0.0,0.00018746678243035503,0.1413910000701435,0.01684229983948171,56.16350139956921,13.618741600017529,0.2565189001034014,6.547995800152421,70.05560419952963,76.74797105789185,10176,132.58982432674514,145.25604505554068
