epoch,loss,semigroup,swd,identity,identity_ratio,delta_l1,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,12.34200668334961,0.0,0.24338318407535553,0.19983378052711487,0.20205076038837433,0.0,0.0,0.0,0.0,0.0,0.00014,0.7438666999805719,0.0121754998981487,78.68248369995854,6.664927899953909,0.20803370003704913,10.566944300109753,85.56762079984765,96.88302659988403,10240,105.69446846752676,119.67143534296132
2,11.615285873413086,0.0,0.2282618284225464,0.29405492544174194,0.20400388538837433,0.0,0.0,0.0,0.0,0.0,0.00013991366068953813,0.7046595999563579,0.011040599929401651,79.44333290000213,4.357847400009632,0.1584038000437431,10.567481000034604,83.97062469998491,95.24524593353271,10240,107.5119277569615,121.94740763911264
3,11.2315034866333,0.0,0.22056937217712402,0.29738849401474,0.20283202826976776,0.0,0.0,0.0,0.0,0.0,0.0001396548794082012,0.6970264999836218,0.01160830000299029,79.39363760012202,4.384244699875126,0.1430021000560373,10.584651799959829,83.93249270005617,95.21699690818787,10240,107.54382444842099,122.00281048001267
4,10.900833129882812,0.0,0.21388381719589233,0.3119734823703766,0.20126952230930328,0.0,0.0,0.0,0.0,0.0,0.00013922436545749366,0.7139440999599174,0.012314599938690662,79.42103089991724,4.373578899947461,0.1695813000551425,10.577869400120107,83.97650569985854,95.27098727226257,10240,107.48287902944088,121.93886748037494
5,10.87653636932373,0.0,0.2133835405111313,0.31231510639190674,0.20097656548023224,0.0,0.0,0.0,0.0,0.0,0.00013862329884622974,0.7730531000706833,0.011209500109544024,79.32015579994186,4.3545692000188865,0.19900270001380704,10.56683779990999,83.8849372000841,95.22724294662476,10240,107.53225319921906,122.07197551540557
6,10.698198318481445,0.0,0.20974354445934296,0.3247033357620239,0.19882811605930328,0.0,0.0,0.0,0.0,0.0,0.00013785332705621128,0.7046696999168489,0.011066900013247505,79.38443100001314,4.365363599936245,0.1806099999230355,10.57050360008725,83.94147149988567,95.21966433525085,10240,107.54081177966403,121.98976044890931
7,10.538178443908691,0.0,0.20661897957324982,0.31569093465805054,0.19921875,0.0,0.0,0.0,0.0,0.0,0.00013691656052659465,0.7013826001202688,0.011357000010320917,79.42912980000256,4.402875100058736,0.15795329996035434,10.575048000115203,84.00131520003197,95.28080701828003,10240,107.47180172430123,121.90285325432741
8,10.45213508605957,0.0,0.20471572875976562,0.33582234382629395,0.19453123211860657,0.0,0.0,0.0,0.0,0.0,0.00013581556686932368,0.701841800037073,0.011014100135071203,79.38893210000242,4.398117999982787,0.1499447000096552,10.563578099943697,83.94800890012993,95.21562504768372,10240,107.54537393281656,121.98026057035106
9,10.528400421142578,0.0,0.20628342032432556,0.33426299691200256,0.20742186903953552,0.0,0.0,0.0,0.0,0.0,0.00013455336383148383,0.7264432999945711,0.011069799918914214,79.47039979996043,4.377173400018364,0.18999780001468025,10.57517560015549,84.04864079991239,95.35255217552185,10240,107.3909378025933,121.83421293364536
10,10.182981491088867,0.0,0.1993103325366974,0.3354005515575409,0.20058593153953552,0.0,0.0,0.0,0.0,0.0,0.00013313341102386714,0.7176227998570539,0.011643099976936355,79.36401830008253,4.367837600031635,0.18408269991050474,10.56090219996986,83.92758170000161,95.2083215713501,10240,107.55362379039566,122.0099494419223
11,10.34534740447998,0.0,0.2025492787361145,0.3400941789150238,0.20185546576976776,0.0,0.0,0.0,0.0,0.0,0.0001315596004384196,0.8125804000010248,0.010829399980138987,79.25390669985791,4.393724699941231,0.16524280005251057,10.565401500149164,83.82370359983179,95.20411920547485,10240,107.55837127067433,122.16114965386174
12,10.286190032958984,0.0,0.20135875046253204,0.3424578011035919,0.2011718899011612,0.0,0.0,0.0,0.0,0.0,0.00012983624578056168,0.7036095000221394,0.01110310002695769,79.35455350004486,4.398752900015097,0.16048699998646043,10.574208999896655,83.92489650007337,95.20568871498108,10240,107.55659812152261,122.0138531834954
13,10.27670669555664,0.0,0.2010795921087265,0.352323442697525,0.2050780951976776,0.0,0.0,0.0,0.0,0.0,0.00012796807064562166,0.7020322000025772,0.012121699925046414,80.31545029999688,4.421617399988463,0.19162829997367226,10.635192700108746,84.94081769988406,96.28158283233643,10240,106.35471186459212,120.55452581325899
14,10.230267524719238,0.0,0.20015904307365417,0.349358469247818,0.19853514432907104,0.0,0.0,0.0,0.0,0.0,0.00012596019557178914,0.6992804000910837,0.011802599998190999,79.83623590008938,4.4050807000894565,0.1637631000194233,10.59589959983714,84.41688230019645,95.71554136276245,10240,106.98367113852849,121.30275036201107
15,10.174047470092773,0.0,0.19917607307434082,0.33456072211265564,0.20283205807209015,0.0,0.0,0.0,0.0,0.0,0.0001238181240050758,0.700037899921881,0.011995399981969967,79.47767109997221,4.386101399984909,0.16817549988627434,10.577283500111662,84.04394339982537,95.323326587677,10240,107.42386325115707,121.84102251467269
16,10.261488914489746,0.0,0.2007824182510376,0.3481217324733734,0.20332029461860657,0.0,0.0,0.0,0.0,0.0,0.00012154772721475248,0.7862974001618568,0.011332300055073574,79.33609730002354,4.389640799898189,0.15693100006319582,10.575395199964987,83.89400140004,95.25865173339844,10240,107.49679754715419,122.05878643422434
17,9.984892845153809,0.0,0.19519874453544617,0.3526865243911743,0.2055663764476776,0.0,0.0,0.0,0.0,0.0,0.00011915522820060805,0.7234609999577515,0.010698099911678582,79.40073039988056,4.39351389996591,0.1592175000696443,10.576815500186058,83.96415989982779,95.26708602905273,10240,107.48728051655952,121.9567969502307
