source_root,method,dataset,experiment,epoch,clip_style,clip_content,clip_dir,content_lpips,fid,artfid,delta_l2,nfe,style_strength,num_styles,projection_mode,variant,timing_sec,timestamp,relative_path
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_spectral_stat_full_adapt_e2_b48,-1,0.8006777358055115,,,0.3779699607690175,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_spectral_stat_full_adapt_e2_b48/eval_quick_n6_strength1p25/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_spectral_guard_from_spectral_e2_b48,-1,0.800270414352417,,,0.3718311556180318,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_spectral_guard_from_spectral_e2_b48/quick_eval_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_truegrad_tokenbudget_full_e1_b32,-1,0.7990075139204661,,,0.3091281817356745,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_truegrad_tokenbudget_full_e1_b32/quick_eval_trueint_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48,-1,0.7988254209359487,,,0.34565276543299356,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48/eval_quick_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_relative_margin005_e1_from_spectral_b48,-1,0.7986842874685923,,,0.3523365928729375,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_relative_margin005_e1_from_spectral_b48/quick_eval_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_relative_margin_e1_from_spectral_b48,-1,0.798405530055364,,,0.3550320345163345,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_relative_margin_e1_from_spectral_b48/quick_eval_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_centroid_gain_e1_from_spectral_b48,-1,0.7983287374178568,,,0.3352997056643168,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_centroid_gain_e1_from_spectral_b48/quick_eval_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_spatial_atom_tokonly_e1_b32,-1,0.7982805287837982,,,0.3076092280944188,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_spatial_atom_tokonly_e1_b32/quick_eval_trueint_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16,-1,0.7982135391235352,,,0.29902825623750684,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16/quick_eval_trueint_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_tokenizer_owned_spatial_tokonly_e1_b32,-1,0.7980501075585683,,,0.3086854712168376,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_tokenizer_owned_spatial_tokonly_e1_b32/quick_eval_trueint_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_lowspatial_guard_e1_from_spectral_b48,-1,0.7979260698954265,,,0.34109619438648225,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_lowspatial_guard_e1_from_spectral_b48/quick_eval_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_spatial_proto_blend025_guard_e1_b48,-1,0.7978390332063039,,,0.32740349968274435,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_spatial_proto_blend025_guard_e1_b48/eval_quick_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48,-1,0.7978044851620992,,,0.3277860019604365,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48/eval_quick_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_deltafreq_high05_recover_e2_b48,-1,0.7970439791679382,,,0.3320496646563212,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_deltafreq_high05_recover_e2_b48/eval_quick_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,wikiart512,wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48,-1,0.7969587484995524,,,0.30799740701913836,,,,,,,,,,,SchrodingerBridge/exp/wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48/eval_quick_n6/summary.json
