source_root,method,dataset,experiment,epoch,clip_style,clip_content,clip_dir,content_lpips,fid,artfid,delta_l2,nfe,style_strength,num_styles,projection_mode,variant,timing_sec,timestamp,relative_path
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,Latent_Style_TokenizerClean,-1,0.8019561223189036,,,0.30972865730524063,,,,,,,,,,,SchrodingerBridge/exp/diagnostics/axis_scale_spectrum_x175_n6/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,baseline,-1,0.8010305869579315,,,0.30761743555466337,,,,,,,,baseline,,,SchrodingerBridge/exp/tokenizer_control_probes/fieldbound_or_budget_n6/baseline/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,baseline_pipeline,-1,0.7978500124812127,0.55137563905,0.725326472222805,0.78810117305,,,,,,,,,,2026-05-11 13:43:27,Related_Works/baseline_pipeline/results/styleid/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,baseline_n3,-1,0.7905233899752299,,,0.3072294439872106,,,,,,,,,,,SchrodingerBridge/exp/field_scale_probe/baseline_n3/summary.json
Latent_Style_TokenizerClean,CUT,early_experiments,protocol_smoke_cut,-1,0.758755621989568,0.7793906343866668,0.5570577611625194,0.49060525302666663,,,,,,,,,,2026-05-11 20:20:52,Related_Works/baseline_pipeline/results/cut/protocol_smoke_cut/summary.json
Latent_Style,LANCET/LBM,early_experiments,wikiart_stress2_Abstract_Expressionism__Baroque__Cubism__Northern_Renaissance__Post_Impressionism_variant_f_b44_remote,1,0.754971305211385,0.0,0.0,0.318824630628,,,,,,,,,33.9654597010001,2026-06-07 11:40:39,SchrodingerBridge/exp/wikiart_stress2_Abstract_Expressionism__Baroque__Cubism__Northern_Renaissance__Post_Impressionism_variant_f_b44_remote/full_eval/epoch_0001/summary.json
Latent_Style,LANCET/LBM,early_experiments,phase2_eval_only_pc_solver,11,0.7352082914511362,0.0,0.0,0.6113323866,,,,,,,,,161.726333522,2026-06-14 04:13:01,exp/inmortal-exp/phase2_eval_only_pc_solver/epoch_0011/summary.json
Latent_Style,LANCET/LBM,early_experiments,wikiart_stress1_Color_Field_Painting__High_Renaissance__Mannerism_Late_Renaissance__Pop_Art__Realism_variant_f_b44_remote,1,0.7323524731000264,0.0,0.0,0.32436994001999997,,,,,,,,,56.818765739000014,2026-06-07 08:45:13,SchrodingerBridge/exp/wikiart_stress1_Color_Field_Painting__High_Renaissance__Mannerism_Late_Renaissance__Pop_Art__Realism_variant_f_b44_remote/full_eval/epoch_0001/summary.json
Latent_Style,LANCET/LBM,early_experiments,full_eval_fresh_localreview,1,0.726422122478485,0.0,0.0,0.4352145142266666,,,,,,,,,89.32449780400202,2026-06-09 09:36:31,exp/inmortal-exp/aaai2027_inmortal_knee_e13_spatial_carriergate_bodydecoder_edgegated_seed42_b8a2/full_eval_fresh_localreview/epoch_0001/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,early_experiments,D2_no_kinetic,7,0.7225049327214559,0.6608338966666666,0.5834535605410734,0.6324947712266666,,,,,,,,,,2026-05-12 20:21:59,SchrodingerBridge/exp/ablation_destructive_7epoch/D2_no_kinetic/full_eval/epoch_0007/summary.json
Latent_Style,LANCET/LBM,early_experiments,residual_scale_sweep_epoch7,-1,0.7218544493118922,0.7634903846533334,0.5134857891698679,0.5110315488133333,,,,,,,,,,2026-05-12 23:27:14,SchrodingerBridge/S-add__K-1_C-0_W-20_Col-0/residual_scale_sweep_epoch7/residual_1p25/summary.json
Latent_Style,LANCET/LBM,early_experiments,experiments,20,0.7209922477404277,0.6476981969866666,0.589685503979524,0.6086547985066666,,,,,,,,,,2026-04-04 03:56:53,experiments/Aline120/Aline120_aline_03_ghost_wireframe/full_eval/epoch_0020/summary.json
