source_root,method,dataset,experiment,epoch,clip_style,clip_content,clip_dir,content_lpips,fid,artfid,delta_l2,nfe,style_strength,num_styles,projection_mode,variant,timing_sec,timestamp,relative_path
Latent_Style_TokenizerClean,LANCET/LBM,photo_monet_5x5,split_axis_geometry_filter_rank4_120b,-1,0.7816139825979869,0.85251274328,0.405744142929713,0.35979710370666657,,,,,,,,,,2026-06-01 08:36:08,SchrodingerBridge/exp/full_eval_promoted_all5x5_b2/split_axis_geometry_filter_rank4_120b/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,photo_monet_5x5,split_axis_geometry_spatial_rank4_120b,-1,0.7815090441703795,0.8523791999733333,0.40570986499637374,0.35976421712000006,,,,,,,,,,2026-06-01 08:20:46,SchrodingerBridge/exp/full_eval_promoted_all5x5/split_axis_geometry_spatial_rank4_120b/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,photo_monet_5x5,split_axis_geometry_derivative_filter_rank4_120b,-1,0.7814387017091114,0.8522347301199998,0.40573001366357014,0.3600377927866667,,,,,,,,,,2026-06-01 08:39:21,SchrodingerBridge/exp/full_eval_promoted_all5x5_b2/split_axis_geometry_derivative_filter_rank4_120b/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,photo_monet_5x5,split_axis_execdecoder_fieldbound_c045_s090_g110_120b,-1,0.772523319641749,0.8505617921599999,0.3815608256558577,0.3873589987066666,,,,,,,,,,2026-06-01 08:28:28,SchrodingerBridge/exp/full_eval_promoted_all5x5/split_axis_execdecoder_fieldbound_c045_s090_g110_120b/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,photo_monet_5x5,split_axis_tokenizer_geostat_120b,-1,0.7723893135388691,0.8529569219866666,0.3787624555031458,0.38489140763999996,,,,,,,,,,2026-06-01 08:29:12,SchrodingerBridge/exp/full_eval_promoted_all5x5/split_axis_tokenizer_geostat_120b/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,photo_monet_5x5,split_axis_execdecoder_40b_lr2e4,-1,0.7707481886545817,0.8566159944133334,0.36877212992310526,0.38679591324,,,,,,,,,,2026-06-01 08:27:27,SchrodingerBridge/exp/full_eval_promoted_all5x5/split_axis_execdecoder_40b_lr2e4/summary.json
Latent_Style,idt,photo_monet_5x5,wikiart_stress2_Abstract_Expressionism__Baroque__Cubism__Northern_Renaissance__Post_Impressionism_idt_5x5,-1,0.7393479773998259,0.0,0.0,0.0,268.49390888203453,,,,,,,,53.970725245000004,2026-06-06 12:30:14,SchrodingerBridge/exp/wikiart_stress2_Abstract_Expressionism__Baroque__Cubism__Northern_Renaissance__Post_Impressionism_idt_5x5/summary.json
Latent_Style,idt,photo_monet_5x5,wikiart_stress1_Color_Field_Painting__High_Renaissance__Mannerism_Late_Renaissance__Pop_Art__Realism_idt_5x5,-1,0.726763736406962,0.0,0.0,0.0,289.04439446988374,,,,,,,,92.0058325179998,2026-06-07 09:47:12,SchrodingerBridge/exp/wikiart_stress1_Color_Field_Painting__High_Renaissance__Mannerism_Late_Renaissance__Pop_Art__Realism_idt_5x5/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,photo_monet_5x5,Latent_Style_TokenizerClean,-1,,,,,,,,,,,,,,2026-03-08 02:28:14,Related_Works/runs/cut_5x5/cut_repo/infer_5x5/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,photo_monet_5x5,Latent_Style_TokenizerClean,-1,,,,,,,,,,,,,,2026-03-08 02:34:43,Related_Works/runs/cut_5x5/cut_repo/infer_val_clean_5x5/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,photo_monet_5x5,Latent_Style_TokenizerClean,-1,,,,,,,,,,,,,,2026-03-08 02:28:14,Related_Works/runs/cut_5x5/infer_5x5/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,photo_monet_5x5,Latent_Style_TokenizerClean,-1,,,,,,,,,,,,,,2026-03-08 02:34:43,Related_Works/runs/cut_5x5/infer_val_clean_5x5/summary.json
Latent_Style_TokenizerClean,LANCET/LBM,photo_monet_5x5,Latent_Style_TokenizerClean,-1,,,,,,,,,,,,,,2026-03-08 03:06:28,Related_Works/runs/sdturbo_5x5/summary.json
