epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,stroke_gram,color_moment,push,delta_tv,style_spatial_tv,nce,semigroup,semigroup_samples,train_num_steps,train_step_size,train_style_strength,heavy_loss_slot_id,path_teacher_active,path_cycle_active,path_stroke_active,path_nce_active,path_semigroup_active,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_semigroup_eff,transfer_ratio,lr,data_time_sec,compute_time_sec,epoch_time_sec
1,0.003040638519451022,0.0,0.0,0.0,0.0,0.0,0.003591206157580018,0.007728951051831245,0.0,0.0,0.0,0.001484877080656588,0.0,0.0,0.0,0.0,2.0,1.1357307434082031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0002,0.3899260000034701,38.36027469992405,38.753135442733765
2,0.0015387580497190356,0.0,0.0,0.0,0.0,0.0,0.0011572596849873662,0.004354056436568499,0.0,0.0,0.0,0.00043538393219932914,0.0,0.0,0.0,0.0,2.0,1.1466675996780396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019981253920068581,0.39067210008215625,29.28336250007851,29.67572808265686
3,0.0013303792802616954,0.0,0.0,0.0,0.0,0.0,0.000955939874984324,0.0037942046765238047,0.0,0.0,0.0,0.0003717986401170492,0.0,0.0,0.0,0.0,2.0,1.1552815437316895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001992508966248754,0.45418510006857105,29.48721639998257,29.945842504501343
4,0.0013914417941123247,0.0,0.0,0.0,0.0,0.0,0.0010013196151703596,0.00396760692819953,0.0,0.0,0.0,0.00035825042868964374,0.0,0.0,0.0,0.0,2.0,1.1403316259384155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019831728881922545,0.4133048999647144,29.341084400002728,29.762964010238647
5,0.0009096200228668749,0.0,0.0,0.0,0.0,0.0,0.0005172549281269312,0.0026846390683203936,0.0,0.0,0.0,0.0003109013778157532,0.0,0.0,0.0,0.0,2.0,1.1612355709075928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019701540030721995,0.40639910005847923,29.31450410002435,29.723509550094604
6,0.0007025902159512043,0.0,0.0,0.0,0.0,0.0,0.0003521872276905924,0.002105019288137555,0.0,0.0,0.0,0.00025878672022372484,0.0,0.0,0.0,0.0,2.0,1.1501083374023438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019535036904803958,0.41500570003699977,29.366118699967046,29.782900094985962
7,0.0007808895315974951,0.0,0.0,0.0,0.0,0.0,0.00041907982085831463,0.00232144258916378,0.0,0.0,0.0,0.0002562854497227818,0.0,0.0,0.0,0.0,2.0,1.1696559190750122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019332876615938386,0.38686650001909584,29.34451400001126,29.733139991760254
8,0.0005603083409368992,0.0,0.0,0.0,0.0,0.0,0.00025053953868336976,0.001698866137303412,0.0,0.0,0.0,0.00021624767396133393,0.0,0.0,0.0,0.0,2.0,1.1564760208129883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019095856998427185,0.37811739994504023,29.37437369998952,29.75403356552124
9,0.0004187145968899131,0.0,0.0,0.0,0.0,0.0,0.00017093084170483053,0.0012801741249859333,0.0,0.0,0.0,0.00019049995171371847,0.0,0.0,0.0,0.0,2.0,1.136383295059204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.000188249134604167,0.43077720001747366,31.388647300060256,31.821045637130737
10,0.00041261015576310456,0.0,0.0,0.0,0.0,0.0,0.00017146072059404105,0.0012595511507242918,0.0,0.0,0.0,0.000181046430952847,0.0,0.0,0.0,0.0,2.0,1.1642720699310303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00018521115292269142,0.4054871999833267,32.06924090003304,32.47614359855652
11,0.00044649033225141466,0.0,0.0,0.0,0.0,0.0,0.00019266954041086137,0.0013584451517090201,0.0,0.0,0.0,0.00016914699517656118,0.0,0.0,0.0,0.0,2.0,1.1262472867965698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00018185661446562,0.4274232000025222,28.477854899989325,28.90750503540039
