index,h2d_ms,enqueue_ms,d2h_ms,total_ms,src,out
19,0.12396799772977829,2.297856092453003,0.20019200444221497,2.622015953063965,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-16 04_17_00.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0019_2013-11-16 04_17_00_to_style1.png
20,0.09167999774217606,2.348031997680664,0.12214399874210358,2.5618560314178467,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-17 09_05_09.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0020_2013-11-17 09_05_09_to_style1.png
21,0.18240000307559967,2.185215950012207,0.09679999947547913,2.464416027069092,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-17 14_54_20.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0021_2013-11-17 14_54_20_to_style1.png
22,0.06572800129652023,2.4391679763793945,0.1297599971294403,2.6346559524536133,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-17 16_40_10.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0022_2013-11-17 16_40_10_to_style1.png
23,0.21622399985790253,2.249727964401245,0.13424000144004822,2.600192070007324,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-17 17_36_09.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0023_2013-11-17 17_36_09_to_style1.png
24,0.1791040003299713,2.2855679988861084,0.08819200098514557,2.5528640747070312,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-17 18_08_26.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0024_2013-11-17 18_08_26_to_style1.png
25,0.06233600154519081,2.48524808883667,0.13196800649166107,2.6795520782470703,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-17 23_58_45.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0025_2013-11-17 23_58_45_to_style1.png
26,0.0623680017888546,2.2824959754943848,0.10777600109577179,2.4526400566101074,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-18 02_42_31.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0026_2013-11-18 02_42_31_to_style1.png
27,0.2555840015411377,2.2169599533081055,0.10515200346708298,2.5776960849761963,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-18 06_23_04.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0027_2013-11-18 06_23_04_to_style1.png
28,0.07737600058317184,2.2476799488067627,0.13939200341701508,2.4644479751586914,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-18 06_58_36.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0028_2013-11-18 06_58_36_to_style1.png
29,0.059647999703884125,2.1391360759735107,0.09433600306510925,2.2931199073791504,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-18 08_52_05.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0029_2013-11-18 08_52_05_to_style1.png
30,0.061503998935222626,2.318336009979248,0.1210239976644516,2.500864028930664,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-18 11_46_45.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0030_2013-11-18 11_46_45_to_style1.png
31,0.14918400347232819,2.1381120681762695,0.08649600297212601,2.3737919330596924,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-19 00_58_04.jpg,G:\GitHub\Latent_Style\Cycle-NCE\src\trt_plan_bench_uv\images\0031_2013-11-19 00_58_04_to_style1.png
32,0.07327999919652939,2.230272054672241,0.002047999994829297,2.3055999279022217,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-19 02_11_17.jpg,
33,0.05814399942755699,2.303999900817871,0.002047999994829297,2.364192008972168,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-19 05_01_31.jpg,
34,0.05056000128388405,2.1329920291900635,0.0010239999974146485,2.1845760345458984,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-19 22_47_07.jpg,
35,0.05052800104022026,2.091007947921753,0.002047999994829297,2.1435840129852295,G:\GitHub\Latent_Style\style_data\overfit50\photo\2013-11-20 11_21_32.jpg,
