epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,30.97087860107422,24.152082443237305,4.036764621734619,1.9679327011108398,0.00014435594493988901,0.8139602541923523,0.20205076038837433,1e-05,0.5772480994928628,0.004821700742468238,30.669984199339524,6.52865309943445,0.11461319983936846,0.023031500866636634,37.31807219935581,38.34733462333679,10240,267.0329007369474,274.39788275496085
2,27.507753372192383,21.298330307006836,3.772075891494751,1.603602409362793,0.0003749328025151044,0.8333739042282104,0.20400388538837433,2e-05,0.5655546998605132,0.004935100907459855,20.90796019998379,1.2903763994108886,0.0863935996312648,0.022394399624317884,22.289665299933404,23.30307626724243,10240,439.42696159796543,459.4057318586383
3,18.003299713134766,14.537022590637207,1.7180266380310059,0.6168734431266785,0.008503846824169159,1.1228753328323364,0.20283202826976776,3e-05,0.5928996005095541,0.005362500203773379,20.900152200600132,1.3468058991711587,0.08710310026071966,0.023742799647152424,22.339423700235784,23.375024557113647,10240,438.0744060815839,458.38246041646636
4,11.836919784545898,10.040946960449219,0.4724619388580322,0.24300231039524078,0.016359912231564522,1.064145565032959,0.20126952230930328,4e-05,0.5588384005241096,0.004693999420851469,21.058807600056753,1.255300299730152,0.08594390004873276,0.020749201765283942,22.40474579925649,23.402002811431885,10240,437.5693859415211,457.046024612331
5,9.201443672180176,7.825570583343506,0.25193285942077637,0.117635577917099,0.0075227124616503716,0.9987813234329224,0.20097656548023224,5e-05,0.5593699002638459,0.004715199349448085,21.00862460071221,1.2796632999088615,0.07915139989927411,0.023091100389137864,22.372154499869794,23.365484952926636,10240,438.25326204998765,457.7118399597856
6,8.235588073730469,6.942185878753662,0.20806406438350677,0.09174410253763199,0.0034453740809112787,0.9901474118232727,0.19882811605930328,6e-05,0.5814923995640129,0.004789299564436078,21.03445539972745,1.3057494994718581,0.09091780055314302,0.025310299592092633,22.435911999316886,23.455976724624634,10240,436.5625068705755,456.41113230929864
7,7.788240909576416,6.553900241851807,0.18181265890598297,0.0735316202044487,0.0016367413336411119,0.9773607850074768,0.19921875,7e-05,0.588209900772199,0.004872199380770326,20.990917400224134,1.3455843010451645,0.08700360008515418,0.022053099470213056,22.428377500735223,23.434030294418335,10240,436.9713562433615,456.564457222299
8,7.437250137329102,6.237583160400391,0.1821601539850235,0.06569502502679825,0.0011453951010480523,0.9506660103797913,0.19453123211860657,8e-05,0.5473719004075974,0.004711399087682366,21.038585199741647,1.2565627994481474,0.08359990059398115,0.02115760068409145,22.383459298871458,23.36960196495056,10240,438.176055174488,457.4806719226052
9,7.334657192230225,6.153475761413574,0.16459766030311584,0.06838272511959076,0.001053208950906992,0.9471486210823059,0.20742186903953552,9e-05,0.5596852994058281,0.004466399783268571,21.030623899772763,1.3024459995795041,0.08155599934980273,0.0211460015270859,22.41909229848534,23.403481006622314,10240,437.5417484733344,456.7535502180803
10,7.089303016662598,5.920686721801758,0.15793608129024506,0.05777638033032417,0.001097365515306592,0.9518062472343445,0.20058593153953552,0.0001,0.5949406994041055,0.004966899752616882,21.04551630001515,1.3146477993577719,0.0894988994114101,0.021148202009499073,22.45462989853695,23.483914852142334,10240,436.04314120845356,456.0306736860177
