epoch,loss,swd,color,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,134.6227569580078,0.2235184907913208,1.4954428672790527,0.653908908367157,0.20185546576976776,4.1666666666666665e-05,3.0857229001121596,0.010519999777898192,59.4493971002521,9.662265300168656,0.24292680027429014,0.04359299980569631,69.36510920047294,74.16368365287781,10240,138.0729690818513,147.62465046231316
2,107.7982177734375,0.21307401359081268,1.0002187490463257,0.647798478603363,0.20136718451976776,8.333333333333333e-05,0.07893780001904815,0.011734600062482059,52.860929400194436,3.502401500241831,0.21134359994903207,0.04240499949082732,56.58640910044778,58.323310136795044,10240,175.57302519322857,180.96218089793877
3,101.44039916992188,0.20164667069911957,0.9155406951904297,0.6455655097961426,0.20166015625,0.000125,0.08044859976507723,0.01098269980866462,52.85961349995341,3.520494199823588,0.2138193000573665,0.04240960022434592,56.60490969964303,58.341076135635376,10240,175.51955977283208,180.90303569664695
4,94.76779174804688,0.19188827276229858,0.8276252746582031,0.6282211542129517,0.20136718451976776,0.00016666666666666666,0.08248100033961236,0.010816700058057904,52.91881170030683,3.5292097999481484,0.2105714000063017,0.04366329952608794,56.66940960031934,58.41214084625244,10240,175.30602117379797,180.6971357602126
5,92.05137634277344,0.18474282324314117,0.7983574271202087,0.629326343536377,0.20136718451976776,0.00020833333333333335,0.07895480038132519,0.010565100237727165,52.924092700355686,3.516336900065653,0.20986709953285754,0.04290279990527779,56.660861800191924,58.39138913154602,10240,175.36832317742937,180.72439554679195
6,89.32737731933594,0.17797890305519104,0.768383264541626,0.6290668249130249,0.20175781846046448,0.00025,0.08131309971213341,0.01054909999947995,52.940484099439345,3.4984719002386555,0.2109508995199576,0.04298200074117631,56.66045599919744,58.40139603614807,10240,175.3382743395699,180.72568989111284
7,88.2940902709961,0.17485062777996063,0.7607940435409546,0.6260427832603455,0.20146484673023224,0.0002916666666666667,0.07475310016889125,0.010682400199584663,52.92380059976131,3.5321551997913048,0.2094729997916147,0.04419270041398704,56.67611119954381,58.4146146774292,10240,175.2985970470953,180.67576944274225
8,88.55213928222656,0.17414401471614838,0.7688664793968201,0.6254298090934753,0.201171875,0.0003333333333333333,0.07930289942305535,0.010516700334846973,52.9499308996601,3.5377509995596483,0.21489870024379343,0.04342850006651133,56.71309729979839,58.45025420188904,10240,175.19171028120277,180.5579396566726
9,90.77378845214844,0.1763584166765213,0.800741970539093,0.6330723166465759,0.20156250894069672,0.000375,0.08032299997285008,0.011083999881520867,52.85962560004555,3.613825500011444,0.22155659995041788,0.04481720004696399,56.70609169988893,58.448429107666016,10240,175.1971807683183,180.58024619637217
10,88.88887023925781,0.1716795414686203,0.7848395705223083,0.6248192191123962,0.20175781846046448,0.0004166666666666667,0.0808782004751265,0.010415799799375236,52.984031400759704,3.5031467000953853,0.21091429993975908,0.04280549893155694,56.708508200594224,58.45202660560608,10240,175.1863980541248,180.57255119069944
11,86.7823486328125,0.1698838323354721,0.7536963224411011,0.6172814965248108,0.20224609971046448,0.0004583333333333333,0.07619199948385358,0.010749300010502338,52.898859400185756,3.5374972000718117,0.21282590029295534,0.04316539957653731,56.659931800561026,58.39558815956116,10240,175.35571303811582,180.72736190442444
12,86.28840637207031,0.16897208988666534,0.7480698227882385,0.6156648993492126,0.201171875,0.0005,0.07902000017929822,0.01103820011485368,52.95961330004502,3.537476999917999,0.2104778999928385,0.04256949946284294,56.71860640007071,58.449249505996704,10240,175.1947216867072,180.54040199385494
13,86.7408218383789,0.16988159716129303,0.7574564814567566,0.6096441149711609,0.20146484673023224,0.0004955994086622143,0.07936289953067899,0.01053190033417195,52.94111689995043,3.516848200117238,0.21241849998477846,0.04368350002914667,56.68091550038662,58.42708611488342,10240,175.26117903373438,180.66045528022838
14,87.13529205322266,0.16942088305950165,0.770244836807251,0.6042432188987732,0.20068359375,0.0004908460161961514,0.07977649988606572,0.010692900279536843,52.97671640047338,3.5126315995585173,0.21132509969174862,0.04395369999110699,56.71136600000318,58.450106620788574,10240,175.1921526240297,180.56345177789274
15,88.61185455322266,0.17073944211006165,0.7852312922477722,0.6205722689628601,0.20166015625,0.00048574715198846096,0.07876930013298988,0.010769500047899783,52.936495399917476,3.505490100127645,0.21162380021996796,0.04359689983539283,56.66437880031299,58.40006685256958,10240,175.34226503286004,180.71317848707164
16,87.51925659179688,0.17042210698127747,0.7665582895278931,0.6171784996986389,0.20039062201976776,0.0004803106781181785,0.08075689943507314,0.010641500353813171,52.89578779961448,3.5255085000535473,0.2138434003572911,0.04293360002338886,56.64578120037913,58.387943506240845,10240,175.3786721209917,180.77250914374295
17,86.76737976074219,0.16950266063213348,0.7574057579040527,0.6128875017166138,0.20175781846046448,0.00047454497723396826,0.07614439981989563,0.010670600109733641,52.950850700144656,3.533155099488795,0.21435359958559275,0.04373660031706095,56.70902999932878,58.4383647441864,10240,175.2273535514818,180.57088968231696
18,86.23704528808594,0.16788050532341003,0.7551319003105164,0.6087316870689392,0.20185546576976776,0.00046845893962868746,0.0800458996091038,0.010422599618323147,52.90367350005545,3.5154294003732502,0.21270620031282306,0.04267749912105501,56.642231700359844,58.3774836063385,10240,175.41009593788252,180.78383729952762
19,84.38448333740234,0.16735808551311493,0.7267826199531555,0.5973628759384155,0.20175781846046448,0.0004620619495311987,0.09127520001493394,0.010280100046657026,52.965219300356694,3.4941189998062328,0.20863599993754178,0.043034799746237695,56.678254400147125,58.430238485336304,10240,175.2517235158956,180.66893746772516
20,83.75389862060547,0.16678570210933685,0.7145602107048035,0.6001489162445068,0.20166015625,0.00045536387063656916,0.08321930037345737,0.010661199456080794,52.89535890053958,3.5239867999916896,0.2122503004502505,0.04379609937313944,56.6422572004376,58.38389539718628,10240,175.39083218646456,180.78375591149447
