"period","source_root","method","dataset_or_setting","dataset_key","resolution","variant_or_run","scope","images","clip_style","content_lpips","clip_content","train_time_value","train_time_unit","train_time_label","infer_time_value","infer_time_unit","infer_time_label","params_m","hardware","status","source_path","source_kind","note"
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_epoch0012_b4","full_eval_or_summary","750","0.7933645966053009","0.3776677566965421","0.9273709986209869","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48\full_eval_epoch0012_b4\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_epoch0012_b8_probe","full_eval_or_summary","25","0.7866845154762268","0.36396852135658264","0.9149249768257142","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48\full_eval_epoch0012_b8_probe\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","eval_smoke_epoch_0008","full_eval_or_summary","25","0.7806863260269165","0.3457116866111755","0.9192809844017029","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b48\eval_smoke_epoch_0008\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","epoch_0008","full_eval_or_summary","750","0.7889468583265941","0.35970641471942266","0.9251888557275136","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original\epoch_0008\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","epoch_0006","full_eval_or_summary","750","0.7883623484770457","0.3716642633676529","0.919359461625417","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original_diag\epoch_0006\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","epoch_0007","full_eval_or_summary","750","0.7885259898503622","0.3627530547976494","0.9218446246782939","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original_diag\epoch_0007\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","epoch_0008","full_eval_or_summary","750","0.788897170384725","0.35970662730932235","0.9252092199325561","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b48\full_eval_latent_original_diag\epoch_0008\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-01","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","eval_quick_n6","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b48\eval_quick_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","eval_quick_n6","full_eval_or_summary","150","0.7988254209359487","0.34565276543299356","0.9316880790392558","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48\eval_quick_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","eval_quick_n6","full_eval_or_summary","150","0.7978044851620992","0.3277860019604365","0.9375974750518798","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48\eval_quick_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","eval_quick_n6","full_eval_or_summary","150","0.7969587484995524","0.30799740701913836","0.9454166281223297","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48\eval_quick_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_epoch0001_b4","full_eval_or_summary","750","0.789248719294866","0.3536722628275553","0.9306406084696451","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowspatial_guard_e1_from_spectral_b48\full_eval_epoch0001_b4\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_n6","full_eval_or_summary","150","0.7979260698954265","0.34109619438648225","0.9326142295201619","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowspatial_guard_e1_from_spectral_b48\quick_eval_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-01","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_n6","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_metric_budget_decoder_safety125_probe120_b80\quick_eval_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-01","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_n6","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_pair_content_release_from_0790_e1_b160\quick_eval_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_n6","full_eval_or_summary","150","0.7986842874685923","0.3523365928729375","0.9264921526114146","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_relative_margin005_e1_from_spectral_b48\quick_eval_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_n6","full_eval_or_summary","150","0.798405530055364","0.3550320345163345","0.9250266603628794","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_relative_margin_e1_from_spectral_b48\quick_eval_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_trueint_n6","full_eval_or_summary","150","0.7982805287837982","0.3076092280944188","0.9454417665799458","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spatial_atom_tokonly_e1_b32\quick_eval_trueint_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","eval_quick_n6","full_eval_or_summary","150","0.7978390332063039","0.32740349968274435","0.9381171635786693","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spatial_proto_blend025_guard_e1_b48\eval_quick_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_n6","full_eval_or_summary","150","0.800270414352417","0.3718311556180318","0.9164461803436279","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spectral_guard_from_spectral_e2_b48\quick_eval_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","eval_quick_n6_strength1p25","full_eval_or_summary","150","0.8006777358055115","0.3779699607690175","0.9205219741662344","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\eval_quick_n6_strength1p25\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_epoch0002_b4","full_eval_or_summary","750","0.7891374339262645","0.34169949309031167","0.9341511080265045","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\full_eval_epoch0002_b4\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_gain2_b4","full_eval_or_summary","750","0.7893886714776357","0.34277255948384605","0.9335711445013682","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\full_eval_gain2_b4\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_true_integrate_epoch0002_b4","full_eval_or_summary","750","0.7905311799844106","0.30055837170283","0.948108702023824","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\full_eval_true_integrate_epoch0002_b4\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_true_integrate_probe_gain4_b4","full_eval_or_summary","750","0.7909333256085713","0.3092955552339554","0.9448354182243347","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\full_eval_true_integrate_probe_gain4_b4\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_gain2_n6","full_eval_or_summary","150","0.7990930406252543","0.33441905001799266","0.9371258731683095","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\quick_eval_gain2_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_gain4_n6","full_eval_or_summary","150","0.7996267708142598","0.3468813620011012","0.9319737617174785","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\quick_eval_gain4_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_n6_repeat","full_eval_or_summary","150","0.7984533679485321","0.33061400870482127","0.9371456205844879","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spectral_stat_full_adapt_e2_b48\quick_eval_n6_repeat\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_epoch0002_b4","full_eval_or_summary","750","0.7897024519443512","0.36059335587422053","0.9284609081745148","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spectral_stat_gain4_adapt_e2_b48\full_eval_epoch0002_b4\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_epoch0004_b4","full_eval_or_summary","750","0.7889437082608541","0.35917661664883294","0.9254979991118113","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_spectral_stat_tokonly_e4_from_e8_b64\full_eval_epoch0004_b4\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_epoch0004_b4","full_eval_or_summary","750","0.7883297540346781","0.3968361368179321","0.8933943037986756","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_styleboost_guard_e4_from_e8_b48\full_eval_epoch0004_b4\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_trueint","full_eval_or_summary","750","0.7908759198188782","0.3065889811515808","0.9462377789815267","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16\full_eval_trueint\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_trueint_n6","full_eval_or_summary","150","0.7982135391235352","0.29902825623750684","0.9479177955786388","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_tokenbudget_gradfix_tokonly_e1_b16\quick_eval_trueint_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_epoch0004_b4","full_eval_or_summary","750","0.7888281734784445","0.3589878828128179","0.9254318619569143","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_tokenizer_only_e4_from_e8_b48\full_eval_epoch0004_b4\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_trueint_n6","full_eval_or_summary","150","0.7980501075585683","0.3086854712168376","0.9452790053685506","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_tokenizer_owned_spatial_tokonly_e1_b32\quick_eval_trueint_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","full_eval_epoch0001_b4","full_eval_or_summary","750","0.7913169802029928","0.31572972671190896","0.9440150187015534","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_truegrad_tokenbudget_full_e1_b32\full_eval_epoch0001_b4\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_epoch0001_n6","full_eval_or_summary","150","0.7989480221271514","0.30912872284650805","0.945320432583491","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_truegrad_tokenbudget_full_e1_b32\quick_eval_epoch0001_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","quick_eval_trueint_n6","full_eval_or_summary","150","0.7990075139204661","0.3091281817356745","0.945407565832138","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_truegrad_tokenbudget_full_e1_b32\quick_eval_trueint_n6\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_budget_only_safety125_probe120_b80_lr2e4\logs\training_20260531_214729.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_budget_only_safety125_smoke_b80\logs\training_20260531_212957.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_centroid_gain_e1_from_spectral_b48\logs\training_20260531_093246.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_deltafreq_high05_recover_e2_b48\logs\training_20260531_090612.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_calib_b16\logs\training_20260530_221634.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_calib_b64\logs\training_20260530_223319.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_calib_b80\logs\training_20260530_222431.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_continue_e12_from_e8_b48\logs\training_20260531_004522.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b48\logs\training_20260530_224058.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b56\logs\training_20260530_224001.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_direct_atom_residual_e8_b64\logs\training_20260530_223733.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-06-01","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b160\logs\training_20260601_094213.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-06-01","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b48\logs\training_20260601_100226.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-06-01","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b64\logs\training_20260601_094534.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-06-01","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowcell_weighted_from_0790_e1_b80\logs\training_20260601_094334.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowfreq_moment_hfguard_e2_from_spectral_b48\logs\training_20260531_073230.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowfreq_moment_hfguard_tsw12_e1_b48\logs\training_20260531_075727.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowfreq_moment_hfguard_tsw8_e1_b48\logs\training_20260531_074805.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-31","I:\","LANCET/LBM","wikiart512_5style","wikiart512_5style","512","logs","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\wikiart512_ema_lowspatial_guard_e1_from_spectral_b48\logs\training_20260531_100226.csv","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
