"period","source_root","method","dataset_or_setting","dataset_key","resolution","variant_or_run","scope","images","clip_style","content_lpips","clip_content","train_time_value","train_time_unit","train_time_label","infer_time_value","infer_time_unit","infer_time_label","params_m","hardware","status","source_path","source_kind","note"
"2026-04-12","I:\","","unknown","unknown","","epoch_0080_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Abla_412\Abla_412_14_Attn_With_PosEmb\full_eval\epoch_0080_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-12","I:\","","unknown","unknown","","epoch_0080","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Abla_412\Abla_412_15_Over_Identity\full_eval\epoch_0080\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-12","I:\","","unknown","unknown","","epoch_0080_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Abla_412\Abla_412_15_Over_Identity\full_eval\epoch_0080_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_01_macro_base\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_01_macro_base\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_01_macro_base\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_01_macro_base\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","IDT","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_02_macro_idt_10\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","IDT","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_02_macro_idt_10\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","IDT","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_02_macro_idt_10\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","IDT","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_02_macro_idt_10\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","IDT","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_03_macro_idt_15\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","IDT","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_03_macro_idt_15\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","IDT","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_03_macro_idt_15\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","IDT","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_03_macro_idt_15\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_04_color_down_20\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_04_color_down_20\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_04_color_down_20\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_04_color_down_20\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_05_color_down_05\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_05_color_down_05\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_05_color_down_05\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_05_color_down_05\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_06_swd_up_80\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_06_swd_up_80\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_06_swd_up_80\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_06_swd_up_80\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_07_attn_direct_qk\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_07_attn_direct_qk\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_07_attn_direct_qk\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_07_attn_direct_qk\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_08_attn_raw_v\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_08_attn_raw_v\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_08_attn_raw_v\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_08_attn_raw_v\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_09_attn_no_smooth\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_09_attn_no_smooth\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_09_attn_no_smooth\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_09_attn_no_smooth\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_10_attn_fully_unleashed\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_10_attn_fully_unleashed\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_10_attn_fully_unleashed\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_10_attn_fully_unleashed\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_11_patch_bipolar\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_11_patch_bipolar\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_11_patch_bipolar\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_11_patch_bipolar\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_12_patch_bipolar_unleashed\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_12_patch_bipolar_unleashed\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_12_patch_bipolar_unleashed\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_12_patch_bipolar_unleashed\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_13_sota_push_macro\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_13_sota_push_macro\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_13_sota_push_macro\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_13_sota_push_macro\full_eval\epoch_0060_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_14_sota_push_bipolar\full_eval\epoch_0030\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0030_tokenized_distill_epochs50","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_14_sota_push_bipolar\full_eval\epoch_0030_tokenized_distill_epochs50\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-04-08","I:\","","unknown","unknown","","epoch_0060","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style\Cycle-NCE\Attn_48\Attn_48_14_sota_push_bipolar\full_eval\epoch_0060\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
