"period","source_root","method","dataset_or_setting","dataset_key","resolution","variant_or_run","scope","images","clip_style","content_lpips","clip_content","train_time_value","train_time_unit","train_time_label","infer_time_value","infer_time_unit","infer_time_label","params_m","hardware","status","source_path","source_kind","note"
"2026-06-01","I:\","LANCET/LBM","photo_monet_5x5","photo_monet_5x5","","split_axis_tokenizer_geostat_120b","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\full_eval_promoted_all5x5\split_axis_tokenizer_geostat_120b\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-01","I:\","LANCET/LBM","photo_monet_5x5","photo_monet_5x5","","split_axis_geometry_derivative_filter_rank4_120b","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\full_eval_promoted_all5x5_b2\split_axis_geometry_derivative_filter_rank4_120b\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-06-01","I:\","LANCET/LBM","photo_monet_5x5","photo_monet_5x5","","split_axis_geometry_filter_rank4_120b","full_eval_or_summary","","","","","","","","","","","","","summary_found","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\full_eval_promoted_all5x5_b2\split_axis_geometry_filter_rank4_120b\summary.json","remote_summary_json_curated","Remote curated summary.json after experiment-path filter."
"2026-05-30","I:\","CUT","photo_monet_5x5","photo_monet_5x5","","cut_to_cezanne","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\Related_Works\runs\cut_5x5\checkpoints\cut_to_cezanne\loss_log.txt","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","CUT","photo_monet_5x5","photo_monet_5x5","","cut_to_Hayao","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\Related_Works\runs\cut_5x5\checkpoints\cut_to_Hayao\loss_log.txt","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","CUT","photo_monet_5x5","photo_monet_5x5","","cut_to_monet","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\Related_Works\runs\cut_5x5\checkpoints\cut_to_monet\loss_log.txt","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","CUT","photo_monet_5x5","photo_monet_5x5","","cut_to_photo","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\Related_Works\runs\cut_5x5\checkpoints\cut_to_photo\loss_log.txt","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","CUT","photo_monet_5x5","photo_monet_5x5","","cut_to_vangogh","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\Related_Works\runs\cut_5x5\checkpoints\cut_to_vangogh\loss_log.txt","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","CycleGAN","photo_monet_5x5","photo_monet_5x5","","cyclegan_to_monet_smoke","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\Related_Works\runs\cyclegan_5x5\checkpoints\cyclegan_to_monet_smoke\loss_log.txt","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","CycleGAN","photo_monet_5x5","photo_monet_5x5","","cyclegan_to_monet","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\Related_Works\runs\cyclegan_5x5_smoke\checkpoints\cyclegan_to_monet\loss_log.txt","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
"2026-05-30","I:\","CycleGAN","photo_monet_5x5","photo_monet_5x5","","cyclegan_5x5","train_or_eval_log","","","","","","s","","","","","","","log_found","I:\Github\Latent_Style_TokenizerClean\Related_Works\runs\cyclegan_5x5\launcher_stdout.log","remote_training_log_curated","Remote curated train/eval log after experiment-path filter."
