epoch,loss,swd,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,23.567739486694336,13.680624961853027,0.0669693723320961,2.215673248429084e-06,1.642572045326233,0.20205079019069672,1e-05,0.5693097999319434,0.00580470054410398,35.132212000666186,6.2825246003922075,0.12426409963518381,0.029276799177750945,41.54480540123768,42.92970299720764,10240,238.52948623162055,246.4808753128721
2,15.808514595031738,9.110381126403809,0.017747696489095688,0.0007560434169135988,1.2493760585784912,0.20400391519069672,2e-05,0.5836854004301131,0.005545099498704076,27.083551400573924,1.8077063004020602,0.10296949930489063,0.02827699901536107,28.99977229977958,30.40989351272583,10240,336.732517518182,353.1062207711828
3,11.974806785583496,6.462921142578125,0.006476175040006638,0.0005944845615886152,1.068807601928711,0.20283202826976776,3e-05,0.5851104003377259,0.005460500717163086,26.926719600567594,1.774363599717617,0.10093880002386868,0.028447598917409778,28.807482501026243,30.20777153968811,10240,338.98561456432833,355.4632029937086
4,10.647116661071777,5.814826488494873,0.00556927127763629,0.0006131268455646932,0.937385082244873,0.20126953721046448,4e-05,0.6544584000948817,0.0063595997635275126,26.99456029944122,1.9876792987342924,0.1196396998129785,0.034611202543601394,29.108238897752017,30.587833881378174,10240,334.77362403991924,351.79043417809856
5,9.994807243347168,5.592414379119873,0.005334261804819107,0.00042545964242890477,0.852956235408783,0.20097656548023224,5e-05,0.5750182000920177,0.005735099548473954,27.106260400731117,1.7132279993966222,0.10177209950052202,0.0276229006703943,28.926995599176735,30.30150270462036,10240,337.937035658585,353.99459183004234
6,9.666215896606445,5.510921001434326,0.005020953249186277,0.0005262409686110914,0.8049017190933228,0.19882813096046448,6e-05,0.5882650990970433,0.0059887999668717384,27.022698000771925,1.783219700679183,0.1043734005652368,0.028046497842296958,28.916279901983216,30.33342146873474,10240,337.5814367183923,354.12577394845636
7,9.441179275512695,5.449382305145264,0.004655913915485144,0.0004648789472412318,0.7741497159004211,0.19921875,7e-05,0.6065146999899298,0.005561900325119495,27.103643200127408,1.7530323988758028,0.10155350062996149,0.02898439997807145,28.96379099995829,30.404757261276245,10240,336.7894014744117,353.5448795364787
8,9.199095726013184,5.418237209320068,0.004773964639753103,0.0004616401274688542,0.7313786149024963,0.19453124701976776,8e-05,0.5621707993559539,0.005889799678698182,27.120794200338423,1.7505659994203597,0.09837959962897003,0.02702959976159036,28.97562959906645,30.352396965026855,10240,337.3703899497263,353.40043138630944
9,8.870158195495605,5.2303290367126465,0.0043347617611289024,0.00037789909401908517,0.7055363655090332,0.20742188394069672,9e-05,0.5912532992660999,0.006589300464838743,27.05151590052992,1.8325091002043337,0.10253060073591769,0.028659499250352383,28.99314490193501,30.402681827545166,10240,336.8123923437059,353.186935554431
10,8.684481620788574,5.198741436004639,0.003961553797125816,0.000434587913332507,0.6764711737632751,0.20058594644069672,0.0001,0.5924194005783647,0.005538000259548426,27.125722600147128,1.7222587012220174,0.09640320017933846,0.028361697681248188,28.949922501808032,30.362245082855225,10240,337.2609624899663,353.7142456723493
11,8.542502403259277,5.284014701843262,0.003963277209550142,0.0004045386449433863,0.6310719847679138,0.20185546576976776,9.933543077861571e-05,0.687538099475205,0.005660999799147248,27.04717949894257,1.7528994006570429,0.09387839958071709,0.028774701757356524,28.899618298979476,30.400270700454712,10240,336.8391058388449,354.3299393806043
12,8.293085098266602,5.205448627471924,0.0032193877268582582,0.00036309633287601173,0.6007042527198792,0.201171875,9.860471227032953e-05,0.5754427008796483,0.006634100340306759,27.21336490032263,1.7789700997527689,0.10679119941778481,0.029823700431734324,29.10576029983349,30.50302481651306,10240,335.704411664003,351.8203920637174
13,8.112591743469238,5.106476783752441,0.003413852071389556,0.0003422124427743256,0.5834693312644958,0.205078125,9.780897119011768e-05,0.581793999299407,0.005661500850692391,27.128024299396202,1.7157043002080172,0.09888269985094666,0.028856199700385332,28.94827280030586,30.359944820404053,10240,337.28651552482364,353.7344031071798
14,7.975715160369873,5.075323581695557,0.0031148837879300117,0.00030922438600100577,0.5638853907585144,0.19853515923023224,9.694943451304938e-05,0.5707557995337993,0.0057573996018618345,27.187380699440837,1.789060499984771,0.10357789951376617,0.02916040178388357,29.085776498541236,30.486291646957397,10240,335.888671491535,352.06211532683596
