epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,stroke_gram,color_moment,push,delta_tv,style_spatial_tv,nce,semigroup,semigroup_samples,train_num_steps,train_step_size,train_style_strength,heavy_loss_slot_id,path_teacher_active,path_cycle_active,path_stroke_active,path_nce_active,path_semigroup_active,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_semigroup_eff,transfer_ratio,lr,data_time_sec,compute_time_sec,epoch_time_sec
1,4.532257556915283,0.0,0.0,0.0,0.0,0.0,0.2178521752357483,0.2205706536769867,0.02993583120405674,0.21599949896335602,0.0,0.04612594097852707,0.09033147245645523,0.0,0.0,0.0,2.0,1.1540799140930176,0.8283184170722961,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0002,0.3718472999971709,39.43815610002639,39.81338405609131
2,3.842494249343872,0.0,0.0,0.0,0.0,0.0,0.3975697159767151,0.5210705995559692,0.02666252665221691,0.1508186161518097,0.0,0.12227516621351242,0.08843963593244553,0.0,0.0,0.0,2.0,1.1401790380477905,0.855434000492096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019981253920068581,0.3627547000141931,30.208155100008298,30.57251501083374
3,3.5817220211029053,0.0,0.0,0.0,0.0,0.0,0.48780977725982666,0.7825669646263123,0.023568805307149887,0.14094163477420807,0.0,0.19661995768547058,0.08607493340969086,0.0,0.0,0.0,2.0,1.1501317024230957,0.8612122535705566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.0001992508966248754,0.36167520000890363,30.239369299997634,30.602394580841064
4,3.476590871810913,0.0,0.0,0.0,0.0,0.0,0.5453263521194458,0.9549868702888489,0.021603237837553024,0.14199335873126984,0.0,0.2491634339094162,0.08431613445281982,0.0,0.0,0.0,2.0,1.1679428815841675,0.8581891059875488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019831728881922545,0.3660068000026513,30.200932100007776,30.568862438201904
5,3.476666212081909,0.0,0.0,0.0,0.0,0.0,0.559566855430603,1.0007323026657104,0.021166201680898666,0.1448434740304947,0.0,0.263820081949234,0.0833008885383606,0.0,0.0,0.0,2.0,1.1493537425994873,0.8513016104698181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019701540030721995,0.3675409999777912,30.22075010000117,30.589696645736694
6,3.3755502700805664,0.0,0.0,0.0,0.0,0.0,0.5646507143974304,1.0252280235290527,0.020551491528749466,0.13807137310504913,0.0,0.2723503112792969,0.08261127024888992,0.0,0.0,0.0,2.0,1.1456025838851929,0.8474230766296387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019535036904803958,0.36311809997278033,30.20275389996823,30.567286729812622
7,3.3707687854766846,0.0,0.0,0.0,0.0,0.0,0.5598000884056091,1.0183404684066772,0.020470445975661278,0.13876573741436005,0.0,0.27067312598228455,0.08193454891443253,0.0,0.0,0.0,2.0,1.1520973443984985,0.8246381878852844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019332876615938386,0.36617279997153673,30.198888399980206,30.56643271446228
8,3.361558437347412,0.0,0.0,0.0,0.0,0.0,0.572532594203949,1.0594009160995483,0.02014220878481865,0.1394447684288025,0.0,0.2848321795463562,0.08152689039707184,0.0,0.0,0.0,2.0,1.1628968715667725,0.8622816205024719,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00019095856998427185,0.36968610002077185,30.239125599990075,30.610116243362427
9,3.314683437347412,0.0,0.0,0.0,0.0,0.0,0.5711069703102112,1.0581493377685547,0.01989889144897461,0.13640539348125458,0.0,0.28447261452674866,0.0813102126121521,0.0,0.0,0.0,2.0,1.160797357559204,0.8689931035041809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.000188249134604167,0.3797140999668045,30.21100999997725,30.592179775238037
10,3.3433125019073486,0.0,0.0,0.0,0.0,0.0,0.5724676251411438,1.072784662246704,0.01985740102827549,0.13986608386039734,0.0,0.29088348150253296,0.08098047226667404,0.0,0.0,0.0,2.0,1.153836727142334,0.8805784583091736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19999989867210388,0.3000001311302185,0.0,0.0,1.0,0.00018521115292269142,0.4230100999920978,30.3320784000025,30.759141445159912
