src_style,tgt_style,src_image,gen_image,content_lpips,clip_dir,clip_style,clip_content,pred_style,class_correct
Hayao,monet,0.jpg,Hayao_0_to_monet.jpg,0.5081036,0.4651309549808502,0.5616626739501953,0.80831045,N/A,N/A
Hayao,monet,1000.jpg,Hayao_1000_to_monet.jpg,0.5118928,0.5379223823547363,0.5707395076751709,0.7194409,N/A,N/A
Hayao,monet,1001.jpg,Hayao_1001_to_monet.jpg,0.4428592,0.47657686471939087,0.5574958324432373,0.83136404,N/A,N/A
cezanne,monet,00057.jpg,cezanne_00057_to_monet.jpg,0.41369808,0.32964658737182617,0.6863372325897217,0.8138345,N/A,N/A
cezanne,monet,00104.jpg,cezanne_00104_to_monet.jpg,0.4581383,0.3305199444293976,0.7681443691253662,0.79767954,N/A,N/A
cezanne,monet,00123.jpg,cezanne_00123_to_monet.jpg,0.4491117,0.45433175563812256,0.8435716032981873,0.86270255,N/A,N/A
monet,monet,00018.jpg,monet_00018_to_monet.jpg,0.50003016,0.3481920063495636,0.756179690361023,0.7547848,N/A,N/A
monet,monet,00075.jpg,monet_00075_to_monet.jpg,0.42517522,0.2174738496541977,0.7689194679260254,0.8383576,N/A,N/A
monet,monet,00092.jpg,monet_00092_to_monet.jpg,0.47482044,0.569991946220398,0.8329330682754517,0.7782172,N/A,N/A
photo,monet,2013-11-08 16_45_24.jpg,photo_2013-11-08 16_45_24_to_monet.jpg,0.4364072,0.47034505009651184,0.6129862070083618,0.82615316,N/A,N/A
photo,monet,2013-11-10 12_45_41.jpg,photo_2013-11-10 12_45_41_to_monet.jpg,0.39602917,0.5941742658615112,0.6938451528549194,0.7609947,N/A,N/A
photo,monet,2013-11-10 19_30_53.jpg,photo_2013-11-10 19_30_53_to_monet.jpg,0.45527053,0.5514422655105591,0.7183482646942139,0.78013945,N/A,N/A
vangogh,monet,00005.jpg,vangogh_00005_to_monet.jpg,0.44616115,0.38406679034233093,0.7431687116622925,0.83626586,N/A,N/A
vangogh,monet,00090.jpg,vangogh_00090_to_monet.jpg,0.44778645,0.10731469094753265,0.600460410118103,0.88267684,N/A,N/A
vangogh,monet,00098.jpg,vangogh_00098_to_monet.jpg,0.5032099,0.4083177447319031,0.8422887325286865,0.87407213,N/A,N/A
