epoch,loss,flow,kinetic_energy,ot_cost,terminal_swd,color,repulsive,plan_entropy,bridge_sigma,identity_ratio,t_mean,velocity_abs,endpoint_abs,lr,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,7.0881853103637695,0.181540846824646,0.363081693649292,0.0,1.9424513578414917,4.682652950286865,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.322265625,0.5305004119873047,0.0003,3.2670535000797827,77.69365699999616,8.329817600140814,0.2199268000840675,86.24340140022105,103.30373954772949,10240,99.12516279499066
2,6.568811893463135,0.19408854842185974,0.3881770968437195,0.0,1.888056993484497,4.192578315734863,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.333984375,0.5184937119483948,0.00029997397746507875,0.10696929987170734,18.31727830017917,3.402096099976916,0.1917702999780886,21.911144700134173,35.19391679763794,10240,290.9593739986128
3,6.481201648712158,0.20349109172821045,0.4069821834564209,0.0,1.8444485664367676,4.129772663116455,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.349609375,0.5151302814483643,0.00029989591989249757,0.10286560017266311,18.346551099966746,3.398493400076404,0.19174330012174323,21.936787800164893,35.25514268875122,10240,290.4540790092236
4,6.410523414611816,0.20988982915878296,0.4197796583175659,0.0,1.8148224353790283,4.075920581817627,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.35546875,0.5106625556945801,0.00029976585737493663,0.10210739987087436,18.368619500048226,3.409811100224033,0.19350729993311688,21.971937900205376,35.283066511154175,10240,290.22420703605195
5,6.369180679321289,0.21420396864414215,0.4284079372882843,0.0,1.7971864938735962,4.043586730957031,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.359375,0.5087403059005737,0.00029958384005397226,0.104484800103819,18.346017500036396,3.370241199998418,0.19297850009752437,21.90923720013234,35.256311655044556,10240,290.4444486476746
6,6.335718631744385,0.21625670790672302,0.43251341581344604,0.0,1.7827839851379395,4.020421504974365,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.361328125,0.508082389831543,0.0002993499381007466,0.1065585000324063,18.36748600003193,3.4252548999211285,0.19341949990484864,21.98616039985791,35.28547787666321,10240,290.20437347604803
7,6.308416366577148,0.21889112889766693,0.43778225779533386,0.0,1.7732818126678467,3.997351884841919,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.361328125,0.5078803300857544,0.00029906424168891506,0.09940959996310994,18.360306299990043,3.3928526001109276,0.1944134002260398,21.94757230032701,35.24609041213989,10240,290.5286765216097
8,6.288842678070068,0.2236417531967163,0.4472835063934326,0.0,1.7619916200637817,3.9795689582824707,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.365234375,0.5076128840446472,0.0002987268609598829,0.10612120010773651,18.388412399974186,3.3854691000306047,0.195553300116444,21.969434800121235,35.27248811721802,10240,290.3112467135942
9,6.2666120529174805,0.22681249678134918,0.45362499356269836,0.0,1.753749132156372,3.9592368602752686,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.365234375,0.507216215133667,0.0002983379259803436,0.10375010009738617,18.360654499934753,3.3741462000180036,0.19452740004635416,21.92932809999911,35.25339484214783,10240,290.46847958476286
10,6.252631664276123,0.22942665219306946,0.4588533043861389,0.0,1.7438035011291504,3.9499754905700684,0.09999994188547134,0.0,0.0,0.2036132514476776,1.0,0.369140625,0.5074005722999573,0.00029789758669213534,0.10331460007000715,18.345995900017442,3.3795577998971567,0.1946653000486549,21.920218999963254,35.25208783149719,10240,290.4792490290666
