point_id,dataset_surface,scope,source_group,family,variant,label,trace_id,step_or_epoch,clip_style,content_lpips,one_minus_lpips,style_minus_idt,train_min,train_time_sec,label_dx,label_dy,note,source_summary
phase2::actuation_delta_basis_r16_s030::epoch_0002::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_delta_basis_r16_s030,,actuation_delta_basis_r16_s030,epoch_0002,0.674525005122,0.352221725033,0.647778274967,0.0346041798591,,,8,10,R16 output-side style-delta basis transfer-only all-ckpt curve; best e2 but no sustained style gain.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_delta_basis_r16_s030_k070_e3_b32bf16_vlen010/full_eval/epoch_0002/summary.json
phase2::actuation_delta_basis_r16_s030_fullboard::epoch_0002::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_delta_basis_r16_s030,R16 e2,actuation_delta_basis_r16_s030,epoch_0002,0.674395356774,0.3522228967,0.6477771033,0.0344745315111,,,20,-14,R16 full-board closure eval from best transfer checkpoint; output-side rank expansion weak/negative.,docs\experiments\phase2_fiber_bundle\eval\actuation_delta_basis_r16_s030_k070_e3_b32bf16_vlen010\fullboard_epoch_0002\summary.json
phase2::actuation_delta_basis_r16_s030::epoch_0003::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_delta_basis_r16_s030,,actuation_delta_basis_r16_s030,epoch_0003,0.673935728818,0.349550118133,0.650449881867,0.0340149035551,,,8,10,R16 output-side style-delta basis transfer-only all-ckpt curve; best e2 but no sustained style gain.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_delta_basis_r16_s030_k070_e3_b32bf16_vlen010/full_eval/epoch_0003/summary.json
phase2::actuation_delta_basis_r16_s030::epoch_0004::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_delta_basis_r16_s030,,actuation_delta_basis_r16_s030,epoch_0004,0.674040822436,0.352357101783,0.647642898217,0.0341199971731,,,8,10,R16 output-side style-delta basis transfer-only all-ckpt curve; best e2 but no sustained style gain.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_delta_basis_r16_s030_k070_e3_b32bf16_vlen010/full_eval/epoch_0004/summary.json
phase2::actuation_delta_basis_r16_s030::epoch_0005::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_delta_basis_r16_s030,,actuation_delta_basis_r16_s030,epoch_0005,0.674214600722,0.35364017095,0.64635982905,0.0342937754591,,,8,10,R16 output-side style-delta basis transfer-only all-ckpt curve; best e2 but no sustained style gain.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_delta_basis_r16_s030_k070_e3_b32bf16_vlen010/full_eval/epoch_0005/summary.json
phase2::actuation_delta_basis_r16_s030::epoch_0006::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_delta_basis_r16_s030,,actuation_delta_basis_r16_s030,epoch_0006,0.674338564078,0.355673749633,0.644326250367,0.0344177388151,,,8,10,R16 output-side style-delta basis transfer-only all-ckpt curve; best e2 but no sustained style gain.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_delta_basis_r16_s030_k070_e3_b32bf16_vlen010/full_eval/epoch_0006/summary.json
phase2::actuation_delta_basis_r16_s030::epoch_0007::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_delta_basis_r16_s030,,actuation_delta_basis_r16_s030,epoch_0007,0.674366489748,0.354956031467,0.645043968533,0.0344456644851,,,8,10,R16 output-side style-delta basis transfer-only all-ckpt curve; best e2 but no sustained style gain.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_delta_basis_r16_s030_k070_e3_b32bf16_vlen010/full_eval/epoch_0007/summary.json
phase2::actuation_delta_basis_r16_s030::epoch_0008::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_delta_basis_r16_s030,,actuation_delta_basis_r16_s030,epoch_0008,0.674251951774,0.355417033717,0.644582966283,0.0343311265111,,,8,10,R16 output-side style-delta basis transfer-only all-ckpt curve; best e2 but no sustained style gain.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_delta_basis_r16_s030_k070_e3_b32bf16_vlen010/full_eval/epoch_0008/summary.json
phase2::actuation_head_adapter_k070_e3::epoch_0001::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_head_adapter_k070_e3,,actuation_head_adapter_k070_e3,epoch_0001,0.679295247197,0.31657083355,0.68342916645,0.0393744219341,2.1605931441,129.635588646,8,10,Style-conditioned output head adapter scale 0.20; stopped at e5 because adapter RMS grew while style regressed.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_head_adapter_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0001/summary.json
phase2::actuation_head_adapter_k070_e3::epoch_0002::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_head_adapter_k070_e3,,actuation_head_adapter_k070_e3,epoch_0002,0.679957068861,0.31843828002,0.68156171998,0.0400362435981,1.58837914467,95.3027486801,8,10,Style-conditioned output head adapter scale 0.20; stopped at e5 because adapter RMS grew while style regressed.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_head_adapter_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0002/summary.json
phase2::actuation_head_adapter_k070_e3::epoch_0003::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_head_adapter_k070_e3,,actuation_head_adapter_k070_e3,epoch_0003,0.679186626375,0.317511156,0.682488844,0.0392658011121,1.50408456326,90.2450737953,8,10,Style-conditioned output head adapter scale 0.20; stopped at e5 because adapter RMS grew while style regressed.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_head_adapter_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0003/summary.json
phase2::actuation_head_adapter_k070_e3::epoch_0004::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_head_adapter_k070_e3,,actuation_head_adapter_k070_e3,epoch_0004,0.678690505624,0.31628289706,0.68371710294,0.0387696803611,1.52744454145,91.6466724873,8,10,Style-conditioned output head adapter scale 0.20; stopped at e5 because adapter RMS grew while style regressed.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_head_adapter_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0004/summary.json
phase2::actuation_head_adapter_k070_e3::epoch_0005::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_head_adapter_k070_e3,,actuation_head_adapter_k070_e3,epoch_0005,0.678111288548,0.316513005325,0.683486994675,0.0381904632851,1.49977016052,89.986209631,8,10,Style-conditioned output head adapter scale 0.20; stopped at e5 because adapter RMS grew while style regressed.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_head_adapter_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0005/summary.json
phase2::actuation_head_adapter_s005_k070_e3::epoch_0001::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_head_adapter_s005_k070_e3,,actuation_head_adapter_s005_k070_e3,epoch_0001,0.679604513943,0.315739710475,0.684260289525,0.0396836886801,2.1381268541,128.287611246,8,10,Style-conditioned output head adapter scale 0.05; stopped at e3 because style stayed below plateau while adapter RMS grew.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_head_adapter_s005_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0001/summary.json
phase2::actuation_head_adapter_s005_k070_e3::epoch_0002::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_head_adapter_s005_k070_e3,,actuation_head_adapter_s005_k070_e3,epoch_0002,0.679740804434,0.31628991535,0.68371008465,0.0398199791711,1.6022980094,96.1378805637,8,10,Style-conditioned output head adapter scale 0.05; stopped at e3 because style stayed below plateau while adapter RMS grew.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_head_adapter_s005_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0002/summary.json
phase2::actuation_head_adapter_s005_k070_e3::epoch_0003::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_head_adapter_s005_k070_e3,,actuation_head_adapter_s005_k070_e3,epoch_0003,0.679675110281,0.316861974925,0.683138025075,0.0397542850181,1.52268378735,91.3610272408,8,10,Style-conditioned output head adapter scale 0.05; stopped at e3 because style stayed below plateau while adapter RMS grew.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_head_adapter_s005_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0003/summary.json
phase2::actuation_predec_diversity_k070_e3::epoch_0001::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_diversity_k070_e3,,actuation_predec_diversity_k070_e3,epoch_0001,0.680099408031,0.31559818935,0.68440181065,0.0401785827681,2.30533842643,138.320305586,8,10,Pre-decoder style section plus generated-delta diversity loss; fast10 transfer-only training-time eval; closed style-flat after e12.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_diversity_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0001/summary.json
phase2::actuation_predec_diversity_k070_e3::epoch_0002::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_diversity_k070_e3,,actuation_predec_diversity_k070_e3,epoch_0002,0.68007080853,0.315606344475,0.684393655525,0.0401499832671,1.65366700888,99.2200205326,8,10,Pre-decoder style section plus generated-delta diversity loss; fast10 transfer-only training-time eval; closed style-flat after e12.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_diversity_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0002/summary.json
phase2::actuation_predec_diversity_k070_e3::epoch_0003::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_diversity_k070_e3,,actuation_predec_diversity_k070_e3,epoch_0003,0.680112774968,0.3156195482,0.6843804518,0.0401919497051,1.64098085165,98.458851099,8,10,Pre-decoder style section plus generated-delta diversity loss; fast10 transfer-only training-time eval; closed style-flat after e12.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_diversity_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0003/summary.json
phase2::actuation_predec_diversity_k070_e3::epoch_0004::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_diversity_k070_e3,,actuation_predec_diversity_k070_e3,epoch_0004,0.68013276428,0.315616391525,0.684383608475,0.0402119390171,1.61384049654,96.8304297924,8,10,Pre-decoder style section plus generated-delta diversity loss; fast10 transfer-only training-time eval; closed style-flat after e12.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_diversity_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0004/summary.json
phase2::actuation_predec_diversity_k070_e3::epoch_0005::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_diversity_k070_e3,,actuation_predec_diversity_k070_e3,epoch_0005,0.680131106973,0.31559397152,0.68440602848,0.0402102817101,1.61104686658,96.6628119946,8,10,Pre-decoder style section plus generated-delta diversity loss; fast10 transfer-only training-time eval; closed style-flat after e12.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_diversity_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0005/summary.json
phase2::actuation_predec_diversity_k070_e3::epoch_0006::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_diversity_k070_e3,,actuation_predec_diversity_k070_e3,epoch_0006,0.680104216933,0.3155844983,0.6844155017,0.0401833916701,1.60811167558,96.4867005348,8,10,Pre-decoder style section plus generated-delta diversity loss; fast10 transfer-only training-time eval; closed style-flat after e12.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_diversity_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0006/summary.json
phase2::actuation_predec_diversity_k070_e3::epoch_0007::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_diversity_k070_e3,,actuation_predec_diversity_k070_e3,epoch_0007,0.680078208148,0.315580267675,0.684419732325,0.0401573828851,1.67193671465,100.316202879,8,10,Pre-decoder style section plus generated-delta diversity loss; fast10 transfer-only training-time eval; closed style-flat after e12.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_diversity_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0007/summary.json
phase2::actuation_predec_diversity_k070_e3::epoch_0008::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_diversity_k070_e3,,actuation_predec_diversity_k070_e3,epoch_0008,0.680046024323,0.315578398875,0.684421601125,0.0401251990601,1.61468820969,96.8812925816,8,10,Pre-decoder style section plus generated-delta diversity loss; fast10 transfer-only training-time eval; closed style-flat after e12.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_diversity_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0008/summary.json
phase2::actuation_predec_diversity_k070_e3::epoch_0009::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_diversity_k070_e3,,actuation_predec_diversity_k070_e3,epoch_0009,0.680054484606,0.31558853737,0.68441146263,0.0401336593431,1.63335109154,98.0010654926,8,10,Pre-decoder style section plus generated-delta diversity loss; fast10 transfer-only training-time eval; closed style-flat after e12.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_diversity_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0009/summary.json
phase2::actuation_predec_diversity_k070_e3::epoch_0010::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_diversity_k070_e3,,actuation_predec_diversity_k070_e3,epoch_0010,0.680078352094,0.31556407433,0.68443592567,0.0401575268311,1.61432175239,96.8593051434,8,10,Pre-decoder style section plus generated-delta diversity loss; fast10 transfer-only training-time eval; closed style-flat after e12.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_diversity_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0010/summary.json
phase2::actuation_predec_diversity_k070_e3::epoch_0011::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_diversity_k070_e3,,actuation_predec_diversity_k070_e3,epoch_0011,0.680059865117,0.31555544429,0.68444455571,0.0401390398541,1.61777198315,97.0663189888,8,10,Pre-decoder style section plus generated-delta diversity loss; fast10 transfer-only training-time eval; closed style-flat after e12.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_diversity_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0011/summary.json
phase2::actuation_predec_diversity_k070_e3::epoch_0012::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_diversity_k070_e3,,actuation_predec_diversity_k070_e3,epoch_0012,0.68007647872,0.315551286925,0.684448713075,0.0401556534571,1.61670840184,97.0025041103,8,10,Pre-decoder style section plus generated-delta diversity loss; fast10 transfer-only training-time eval; closed style-flat after e12.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_diversity_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0012/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0001::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0001,0.680105665624,0.31559134153,0.68440865847,0.0401848403611,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0001/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0002::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0002,0.680117499828,0.315599494775,0.684400505225,0.0401966745651,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0002/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0003::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,PreDec e3 flat,actuation_predec_section_k070_e3,epoch_0003,0.680121080577,0.315600196295,0.684399803705,0.0402002553141,,,18,-20,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0003/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0004::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0004,0.68010178715,0.3156044306,0.6843955694,0.0401809618871,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0004/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0005::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0005,0.680105545819,0.3155730282,0.6844269718,0.0401847205561,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0005/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0006::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0006,0.680070329309,0.31557309435,0.68442690565,0.0401495040461,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0006/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0007::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0007,0.680062379539,0.31558294965,0.68441705035,0.0401415542761,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0007/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0008::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0008,0.680074174702,0.31556886903,0.68443113097,0.0401533494391,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0008/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0009::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0009,0.680073921084,0.31556240227,0.68443759773,0.0401530958211,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0009/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0010::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0010,0.680037472248,0.315541179075,0.684458820925,0.0401166469851,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0010/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0011::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0011,0.680068379343,0.31553291045,0.68446708955,0.0401475540801,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0011/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0012::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0012,0.680066308379,0.31552377602,0.68447622398,0.0401454831161,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0012/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0013::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0013,0.6800541839,0.31553048183,0.68446951817,0.0401333586371,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0013/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0014::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0014,0.680065484345,0.3155388074,0.6844611926,0.0401446590821,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0014/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0015::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0015,0.680064246655,0.31553836603,0.68446163397,0.0401434213921,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0015/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0016::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0016,0.68004602164,0.31554407855,0.68445592145,0.0401251963771,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0016/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0017::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,,actuation_predec_section_k070_e3,epoch_0017,0.680082574487,0.31553674112,0.68446325888,0.0401617492241,,,8,10,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0017/summary.json
phase2::actuation_predec_section_k070_e3::epoch_0018::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_predec_section_k070_e3,PreDec e18,actuation_predec_section_k070_e3,epoch_0018,0.680047422945,0.315528295475,0.684471704525,0.0401265976821,,,18,16,"Pre-decoder style section injection-only fast10 transfer curve; e3 best style, e18 final; flat/negative for style actuation.",/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0018/summary.json
phase2::actuation_proximal_texture_k070_e3::epoch_0001::transfer,wikiarts5_full_notest_train__distinct5_512_classview_test,transfer,ours_phase2_full_notest,FiberBundle,actuation_proximal_texture_k070_e3,,actuation_proximal_texture_k070_e3,epoch_0001,0.672446968158,0.312461007032,0.687538992968,0.0325261428951,,,8,10,Proximal texture residual injection-only probe from k070 epoch_0003; full transfer eval points only.,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_proximal_texture_k070_e3_b16a2bf16_vlen010/full_eval/epoch_0001/summary.json
