epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,9.65730094909668,0.008331229910254478,0.43832218647003174,0.0,0.01741115376353264,0.5016759037971497,0.03916272521018982,0.0013642334379255772,1.1470447778701782,1.0,1.0,0.7973577976226807,0.0002,4.269157099985023,0.018931500006146962,38.64594559999205,10.303658800003177,0.4188631000033638,23.70318689999658,49.387399000004734,77.36685585975647,79360,1025.762248162915,1606.8876192486346
2,8.461650848388672,0.034357309341430664,0.39141175150871277,0.0,0.011738995090126991,0.4974924325942993,0.024167941883206367,0.01796826906502247,1.1460283994674683,1.0,1.0,0.8012954592704773,0.00019986980580168453,4.1878753999990295,0.01937000000725675,35.07815999999366,3.8812807999893266,0.31286919999911333,23.93912470000396,39.291679999989356,67.42446208000183,79360,1177.0208845839388,2019.7660166228957
3,8.099742889404297,0.04519106075167656,0.3796347379684448,0.0,0.008988804183900356,0.5029485821723938,0.024091660976409912,0.033802445977926254,1.14517080783844,1.0,1.0,0.8037835359573364,0.00019947958005998598,4.2158783999930165,0.018852500006687478,35.055663499999355,3.866709899999478,0.3119217999992543,23.95809939998253,39.253147700004774,67.43246531486511,79360,1176.8811896382724,2021.748691506601
4,7.932990550994873,0.04704919829964638,0.3757607638835907,0.0,0.007164552807807922,0.5042968392372131,0.022616194561123848,0.038078248500823975,1.1465917825698853,1.0,1.0,0.7990490198135376,0.00019883039235653812,4.253532999997333,0.01902390000759624,35.041260300013164,3.8735976000025403,0.3108894000015425,23.89063099998566,39.24477120002484,67.39465761184692,79360,1177.5414077635994,2022.1802184936616
5,7.826554298400879,0.0477062426507473,0.3728720247745514,0.0,0.006177680566906929,0.49938255548477173,0.02146950364112854,0.040318407118320465,1.1460727453231812,1.0,1.0,0.8000330328941345,0.00019792402206971158,4.197255499997482,0.01891309999882651,35.08589530001518,3.883521399990059,0.31118849998347287,23.968545500008986,39.29951829998754,67.4713122844696,79360,1176.2035939868167,2019.3631737217797
6,7.667003154754639,0.0504777655005455,0.36559823155403137,0.0,0.005839706864207983,0.49776965379714966,0.021733036264777184,0.0429496169090271,1.1456758975982666,1.0,1.0,0.8100824356079102,0.00019676295349746153,4.274219800005085,0.018788299998050206,35.1044041000041,3.856884499988155,0.3126021999923978,23.89784750002582,39.292679099982706,67.47001004219055,79360,1176.2262959554084,2019.714659773223
7,7.363867282867432,0.05263347551226616,0.3495810031890869,0.0,0.006138194818049669,0.5010080337524414,0.022954583168029785,0.04839581623673439,1.1460869312286377,1.0,1.0,0.7997861504554749,0.00019535036904803964,4.195711900008973,0.01879519999056356,35.08084929999495,3.8550419000166585,0.30967749998671934,23.975537100010115,39.26436389998889,67.44201827049255,79360,1176.7144880170622,2021.1711617725316
8,7.082208156585693,0.056972913444042206,0.33526572585105896,0.0,0.006140262354165316,0.4994329512119293,0.025289934128522873,0.05732326582074165,1.1458559036254883,1.0,1.0,0.7960801720619202,0.00019369014051723418,4.178194000018266,0.018974000005982816,35.08789830000387,3.8779210000138846,0.3086080999983096,24.003833699978713,39.29340140002205,67.48058700561523,79360,1176.0419332658776,2019.6775329293705
9,6.921725273132324,0.060126833617687225,0.32689169049263,0.0,0.006213110405951738,0.5017893314361572,0.027380062267184258,0.0661454126238823,1.1456944942474365,1.0,1.0,0.8002761006355286,0.0001917868184760471,4.254113100014365,0.01877260000401293,35.06558159997985,3.864964399996097,0.31227650000801077,23.899365000021135,39.26159509998797,67.42061448097229,79360,1177.0880554996616,2021.3136984855796
10,6.7545013427734375,0.06418229639530182,0.31867673993110657,0.0,0.006068990100175142,0.5010584592819214,0.029600469395518303,0.07573732733726501,1.146433711051941,1.0,1.0,0.8034777045249939,0.00018964561979789498,4.263473099985276,0.018748699991192552,35.07164809999813,3.8584496000039508,0.3108176000005187,23.955455300016183,39.25966399999379,67.4840202331543,79360,1175.9821025157469,2021.4131226393724
