epoch,loss,swd,repulsive,color,identity,identity_ratio,sched_factor,idt_anchor,topo_align,idt_repel,aent,amax,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,53.594825744628906,10.65056037902832,22.33047866821289,2.7683050632476807,17.845474243164062,0.25,1.0,3.059615135192871,1.0076946020126343,13.778166770935059,0.980880856513977,0.010852938517928123,1.3333333333333333e-05,0.4816511992830783,0.0043696993961930275,28.265570000279695,5.262635500635952,0.09715109970420599,0.024707700591534376,33.629726300016046,34.789820432662964,10240,294.3389725112239,304.49251678849123
2,51.798095703125,10.171653747558594,22.133869171142578,2.4972634315490723,16.99531364440918,0.25,1.0,2.3080644607543945,0.6536228656768799,14.033625602722168,0.9790013432502747,0.01157409232109785,2.6666666666666667e-05,0.4757543005980551,0.004481700481846929,22.266670499928296,1.274619200732559,0.07874289946630597,0.02408929937519133,23.624514300609007,24.791209936141968,10240,413.04962631418704,433.4480645697773
3,50.855979919433594,9.674471855163574,21.815622329711914,2.0774741172790527,17.288408279418945,0.25,1.0,3.014362096786499,0.6346163153648376,13.639430046081543,0.9657287001609802,0.016405684873461723,4e-05,0.4913754996377975,0.004883999470621347,22.370919500943273,1.309033801080659,0.08112410036846995,0.024632797576487064,23.765961401863024,24.953554153442383,10240,410.36238513491975,430.8683257895589
4,50.02081298828125,8.871527671813965,21.305456161499023,1.656205177307129,18.1876277923584,0.25,1.0,4.7278876304626465,0.8179421424865723,12.641797065734863,0.938130795955658,0.026790786534547806,5.333333333333333e-05,0.4787335000000894,0.004587600007653236,22.507898399839178,1.2866227000486106,0.08024409902282059,0.024240001570433378,23.879352798918262,25.044384241104126,10240,408.87409733929843,428.8223423066924
5,49.26438903808594,8.278594017028809,20.83577537536621,1.4089329242706299,18.741104125976562,0.25,1.0,6.064579963684082,0.9201838374137878,11.756338119506836,0.9283596277236938,0.032071180641651154,6.666666666666667e-05,0.48761639930307865,0.004700299585238099,21.943375799572095,1.2861292001325637,0.07995810126885772,0.02451379899866879,23.314163400558755,24.477699518203735,10240,418.33996664533976,439.21799054366176
6,49.11050033569336,8.289777755737305,20.47065544128418,1.387943148612976,18.96211814880371,0.25,1.0,6.860544681549072,0.951287567615509,11.150285720825195,0.919029176235199,0.03723733499646187,8e-05,0.4916430003941059,0.0046369999181479216,21.724359601037577,1.329250200651586,0.08047989965416491,0.02463619876652956,23.138726701261476,24.29128861427307,10240,421.5502998874742,442.548119963824
7,48.12345886230469,8.233222007751465,19.98773193359375,1.3745917081832886,18.52790641784668,0.25,1.0,7.194339752197266,1.0204532146453857,10.31311321258545,0.9291969537734985,0.03415144234895706,7.947055393155969e-05,0.4840919002890587,0.004520900081843138,22.069867200683802,1.2817995997611433,0.0784126000944525,0.024234999669715762,23.43460030062124,24.60904335975647,10240,416.10719483495336,436.9607276693574
8,47.350494384765625,8.211787223815918,19.11489486694336,1.323231816291809,18.700576782226562,0.25,1.0,8.532740592956543,1.3530105352401733,8.814827919006348,0.9159212112426758,0.04370531439781189,7.884828921053212e-05,0.4768414997961372,0.004398699617013335,22.33798629976809,1.280335399787873,0.07914860057644546,0.02437840076163411,23.701868999749422,24.864513874053955,10240,411.8319003487701,432.03344006788063
9,47.337215423583984,8.145902633666992,18.74483299255371,1.3608509302139282,19.085630416870117,0.25,1.0,9.32910442352295,1.5272319316864014,8.229292869567871,0.8890305757522583,0.05900316312909126,7.813491142126459e-05,0.49155350076034665,0.0048095001839101315,22.318573200376704,1.3002512999810278,0.08030990045517683,0.024643898475915194,23.70394390099682,24.884506702423096,10240,411.50102441061824,431.99562244869213
10,46.58738327026367,8.022231101989746,18.31899070739746,1.2929166555404663,18.953243255615234,0.25,1.0,9.439382553100586,1.6981092691421509,7.815753936767578,0.8961305618286133,0.05285830423235893,7.733237588269115e-05,0.4738536011427641,0.004447200335562229,22.33307849871926,1.2774487999267876,0.07807839917950332,0.0239837015978992,23.693052898161113,24.852659702301025,10240,412.0283351021747,432.1941981902533
