run_name,source,checkpoint,source_style,target_style,top_layer_name,top_layer_stage,top_layer_max_ma_ratio,top_layer_mean_ma_ratio,num_layers,stem_max,stem_mean,hires_max,hires_mean,body_max,body_mean,skip_max,skip_mean,decoder_max,decoder_mean,output_max,output_mean,other_max,other_mean
photo -> Hayao,I:\Github\Latent_Style\Cycle-NCE\45\45_01_golden_funnel\ma_probe_epoch_0030.json,I:\Github\Latent_Style\Cycle-NCE\45\45_01_golden_funnel\epoch_0030.pt,photo,Hayao,dec_post,decoder,168.370361328125,11.140592575073242,25,9.832971572875977,9.354938507080078,15.163997650146484,14.022682666778564,9.831646919250488,9.530077616373697,14.95064926147461,12.193923234939575,168.370361328125,37.11663475036621,,,,
