epoch,loss,semigroup,swd,identity,identity_ratio,delta_tv,delta_l1,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,25.916221618652344,0.0,0.6520704627037048,0.1285577118396759,0.20186275243759155,0.038788143545389175,0.0,0.0,0.0,0.0,0.0,0.00025,4.275699000165332,0.019507500110194087,71.43241470016073,30.529474600218236,0.30832679982995614,6.6917139996076,102.28972360031912,113.36921739578247,10200,89.97151285247787,99.71676177222731
2,20.50128173828125,0.0,0.48036012053489685,0.13001485168933868,0.20127452909946442,0.03870876505970955,0.0,0.0,0.0,0.0,0.0,0.0002499444880411448,0.136914900096599,0.01740040013100952,63.518219000136014,18.864434799994342,0.2486317998263985,6.739680699829478,82.64868600008776,89.52885556221008,10200,113.92974852574119,123.41394030135179
3,20.541791915893555,0.0,0.4821522831916809,0.125524640083313,0.20186272263526917,0.040016259998083115,0.0,0.0,0.0,0.0,0.0,0.00024977800694818056,0.12075350026134402,0.019007500144653022,63.43333940021694,18.887663300090935,0.2501209997572005,6.719380899507087,82.59013120020973,89.43358826637268,10200,114.05110985393877,123.50143838945856
4,19.89623260498047,0.0,0.46042200922966003,0.12841422855854034,0.20176471769809723,0.03894248232245445,0.0,0.0,0.0,0.0,0.0,0.0002495007210178465,0.14323160017374903,0.017121299810241908,63.4846591000678,18.85378470015712,0.24865219998173416,6.715143900073599,82.6042173000169,89.46597623825073,10200,114.00982170961927,123.48037828327578
5,19.79167366027832,0.0,0.45700111985206604,0.13375066220760345,0.20117641985416412,0.042648348957300186,0.0,0.0,0.0,0.0,0.0,0.00024911290389787876,0.14261180016910657,0.017441000207327306,63.411216800275724,18.877085300162435,0.25071049988036975,6.717211099574342,82.55645360052586,89.41935396194458,10200,114.06926518772383,123.55181884817578
6,19.52197265625,0.0,0.4487304985523224,0.1243126317858696,0.2020588368177414,0.04158003628253937,0.0,0.0,0.0,0.0,0.0,0.000248614938316953,0.1265468998462893,0.017237199703231454,63.32071529998211,18.88269820023561,0.25085770001169294,6.731378999946173,82.47150839993265,89.33265566825867,10200,114.17997062438417,123.67907654285526
7,19.565786361694336,0.0,0.4523467719554901,0.13421086966991425,0.20166665315628052,0.04309811815619469,0.0,0.0,0.0,0.0,0.0,0.00024800731570697745,0.12473639997188002,0.01763560011750087,63.358043000276666,18.8722759000957,0.24906619981629774,6.718734899535775,82.49702070030617,89.34375238418579,10200,114.16578918847203,123.64082864342937
8,19.361045837402344,0.0,0.4459085464477539,0.13661883771419525,0.2011764794588089,0.04553570970892906,0.0,0.0,0.0,0.0,0.0,0.000247290635718109,0.1293264999985695,0.017187300138175488,63.40012820024276,18.882150099845603,0.2541462001390755,6.718202199495863,82.55361180036562,89.40376091003418,10200,114.08916018940327,123.55607195801488
9,18.937192916870117,0.0,0.4321154057979584,0.13999928534030914,0.20186269283294678,0.04870614409446716,0.0,0.0,0.0,0.0,0.0,0.0002464656056269709,0.12501340021844953,0.019807200063951313,63.35761400003685,18.91265499999281,0.2524099998991005,6.7182832002290525,82.54248619999271,89.3898115158081,10200,114.10696394852768,123.57272562988176
10,19.935487747192383,0.0,0.4653996527194977,0.13417109847068787,0.20186279714107513,0.0464228056371212,0.0,0.0,0.0,0.0,0.0,0.000245533039638656,0.15070530015509576,0.01652010018005967,63.3835939001292,18.876881300180685,0.25094239989994094,6.7087634993949905,82.52793770038988,89.3907835483551,10200,114.10572315301842,123.59450974081244
11,18.816545486450195,0.0,0.42823049426078796,0.12311059981584549,0.20215687155723572,0.04424133151769638,0.0,0.0,0.0,0.0,0.0,0.0002444938580832047,0.16781609988538548,0.01699130015913397,63.468511500104796,18.878842599748168,0.2501400001347065,6.709837699425407,82.6144854001468,89.49546337127686,10200,113.97225753985695,123.4650309881598
12,19.201759338378906,0.0,0.4424658417701721,0.1387300342321396,0.20117641985416412,0.04957892373204231,0.0,0.0,0.0,0.0,0.0,0.00024334908650735026,0.13827719987602904,0.01762830017833039,63.46187330019893,18.88987270015059,0.2523473000037484,6.735346799832769,82.6217216005316,89.49975872039795,10200,113.96678768559977,123.45421763681055
13,19.478166580200195,0.0,0.45073094964027405,0.12560118734836578,0.20147056877613068,0.04684329777956009,0.0,0.0,0.0,0.0,0.0,0.00024209985466242816,0.13404009980149567,0.01708049967419356,63.42308380024042,18.907688900013454,0.25289150030585006,6.7115578996017575,82.60074470023392,89.4492609500885,10200,114.03112660362241,123.48556949476406
14,18.772098541259766,0.0,0.42933961749076843,0.13566304743289948,0.20078428089618683,0.04997120425105095,0.0,0.0,0.0,0.0,0.0,0.00024074739538944775,0.1258086001034826,0.01719150017015636,63.43014300020877,18.89961919997586,0.25278470024932176,6.709801999561023,82.59973840060411,89.43875241279602,10200,114.04452460296935,123.4870739000476
15,18.671554565429688,0.0,0.4249293804168701,0.14192576706409454,0.20176467299461365,0.05345211923122406,0.0,0.0,0.0,0.0,0.0,0.0002392930434024271,0.13037509995047003,0.01718009979231283,63.338171300070826,18.897937500092667,0.2522441999753937,6.720099700032733,82.5055330999312,89.35936045646667,10200,114.14584826811902,123.62807216390807
16,18.973237991333008,0.0,0.43673279881477356,0.14570291340351105,0.2001960724592209,0.0543539859354496,0.0,0.0,0.0,0.0,0.0,0.00023773823397119128,0.1257885002414696,0.018567200168035924,63.39573360001668,19.036840799904894,0.2595664002583362,6.699818299734034,82.71070800034795,89.53963375091553,10200,113.91603441638722,123.32139630526547
17,18.251930236816406,0.0,0.4125453531742096,0.1497521847486496,0.20147058367729187,0.056206461042165756,0.0,0.0,0.0,0.0,0.0,0.00023608450150493454,0.14769800018984824,0.016900199989322573,63.41673720016843,18.90052429982461,0.2500738000962883,6.713218399789184,82.58423550007865,89.44888758659363,10200,114.03160257443771,123.5102551744308
18,18.006990432739258,0.0,0.40435609221458435,0.15111397206783295,0.2019607424736023,0.056794941425323486,0.0,0.0,0.0,0.0,0.0,0.00023433347803794357,0.1326432999339886,0.01892389979911968,63.29329760017572,19.06974299979629,0.25533409987110645,6.700917900598142,82.63729859964224,89.47418165206909,10200,113.99936620447565,123.43094671349965
19,18.283206939697266,0.0,0.4148578643798828,0.16725417971611023,0.2020588368177414,0.05946548655629158,0.0,0.0,0.0,0.0,0.0,0.0002324868916189766,0.12909090006724,0.018300700292456895,63.36198129982222,18.971908800129313,0.25904100004117936,6.709623899660073,82.61123180028517,89.4534080028534,10200,114.0258401298097,123.46989359338896
20,18.182003021240234,0.0,0.4113042950630188,0.15278013050556183,0.20147058367729187,0.056872300803661346,0.0,0.0,0.0,0.0,0.0,0.00023054656460588812,0.1580764998216182,0.017056399781722575,63.412624500109814,18.87100609985646,0.25067469995701686,6.7133826004574075,82.55136169970501,89.42567276954651,10200,114.06120506675754,123.55943972316629
21,18.58749008178711,0.0,0.4257359802722931,0.16782966256141663,0.2011764645576477,0.06108347699046135,0.0,0.0,0.0,0.0,0.0,0.0002285144118671815,0.12477809994015843,0.01766850019339472,63.48707630002173,18.88792579987785,0.2498446999816224,6.712155799905304,82.64251530007459,89.4830105304718,10200,113.98811840965696,123.42315529680876
22,17.698701858520508,0.0,0.39639848470687866,0.1576957255601883,0.20186273753643036,0.061724741011857986,0.0,0.0,0.0,0.0,0.0,0.00022639243889226507,0.14489899994805455,0.016841700300574303,63.43250250024721,18.855373700032942,0.24995720002334565,6.720204499259125,82.55467510060407,89.42256307601929,10200,114.06517157564413,123.55448056176002
23,18.292940139770508,0.0,0.41717904806137085,0.1645020991563797,0.20176471769809723,0.06339849531650543,0.0,0.0,0.0,0.0,0.0,0.00022418273981227618,0.12844120024237782,0.017340899910777807,63.420425500080455,18.89954849984497,0.24943079997319728,6.707240899966564,82.5867456998094,89.42543888092041,10200,114.06150338923578,123.50650111672266
24,17.72420310974121,0.0,0.39756256341934204,0.16350793838500977,0.2016666829586029,0.0628889724612236,0.0,0.0,0.0,0.0,0.0,0.0002218874953334266,0.14064929983578622,0.016656399820931256,63.35814630007371,18.91152930003591,0.24800129979848862,6.707949800067581,82.53433329972904,89.38639783859253,10200,114.11132170711723,123.58493238150973
25,17.479665756225586,0.0,0.39045730233192444,0.17341536283493042,0.2016667127609253,0.06706679612398148,0.0,0.0,0.0,0.0,0.0,0.0002195089705849087,0.1444909002748318,0.018317199836019427,63.3805914002005,18.93109490018105,0.2511661998578347,6.706996900204103,82.5811697000754,89.43618702888489,10200,114.04779585142357,123.5148404538848
