epoch,loss,swd,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,8.395000457763672,3.523591995239258,0.06834276020526886,2.8008731533191167e-05,0.2671773135662079,0.20205079019069672,0.0001111111111111111,0.7126804001163691,0.008137100376188755,56.757855400210246,14.658203099970706,0.2987034000689164,0.04890609940048307,71.72289900062606,74.09751296043396,10240,138.19627124958808,142.77169694312855
2,6.9800567626953125,3.311248540878296,0.033082421869039536,0.0002636229619383812,0.2928592562675476,0.20400391519069672,0.0002222222222222222,0.6194742998341098,0.006299499771557748,47.15717839973513,4.118285399861634,0.26230219996068627,0.04938760062213987,51.54406549932901,53.80289077758789,10240,190.32434599714054,198.66496561341873
3,7.011167049407959,3.2531509399414062,0.031095711514353752,0.0006482813623733819,0.313463032245636,0.20283202826976776,0.0003333333333333333,0.5680515001295134,0.0064272001618519425,47.508459999924526,3.819264799472876,0.24828199960757047,0.04372290091123432,51.582433999166824,53.77424621582031,10240,190.4257283105794,198.5171928910024
4,8.111005783081055,3.1465232372283936,0.03198276832699776,0.01098036952316761,0.44692108035087585,0.20126953721046448,0.0004444444444444444,0.5952966004842892,0.006379700032994151,47.44472019991372,3.9552626999793574,0.25173789996188134,0.05000780010595918,51.65810049988795,53.88602423667908,10240,190.030720303723,198.226413687476
5,8.200572967529297,3.213195562362671,0.03441280871629715,0.004240571986883879,0.44605737924575806,0.20097656548023224,0.0005,0.5859126009745523,0.006178600946441293,47.58173959958367,3.9167556003667414,0.25165239977650344,0.04742600012104958,51.75632620067336,53.94279456138611,10240,189.8307287055184,197.85020985254508
6,9.135869026184082,3.182549476623535,0.037795986980199814,0.010935214348137379,0.5415161848068237,0.19882813096046448,0.000487831579178064,0.5891273001907393,0.006089999922551215,47.449591600103304,3.9315321011235937,0.24333590001333505,0.049101899145171046,51.630549601162784,53.85896039009094,10240,190.12620974919471,198.33219051709227
7,8.819509506225586,3.264127492904663,0.03560128062963486,0.009248877875506878,0.5048552751541138,0.19921875,0.00047323348301103366,0.6195923999184743,0.006746200146153569,47.57686679973267,3.832249200087972,0.22775540011934936,0.04470689967274666,51.643617600086145,53.89336371421814,10240,190.00484093551734,198.28200416352936
8,8.344483375549316,3.0815634727478027,0.03403982147574425,0.007586656603962183,0.47818252444267273,0.19453124701976776,0.00045636565129536315,0.6071880997624248,0.007233700598590076,47.49765299994033,3.8905580999562517,0.24792860017623752,0.04813350015319884,51.64337340067141,53.89333629608154,10240,190.00493760013381,198.2829417542827
9,8.519784927368164,3.05940318107605,0.038205888122320175,0.006454510148614645,0.48345014452934265,0.20742188394069672,0.00043741289152515007,0.6009046998806298,0.006618400453589857,47.389454599353485,4.035662499722093,0.24968399934004992,0.04695640143472701,51.68141949886922,53.95307683944702,10240,189.79455111470438,198.13697261593308
10,8.198770523071289,2.9103827476501465,0.03285576030611992,0.009260928258299828,0.4851932227611542,0.20058594644069672,0.00041658285410255683,0.5977087995270267,0.0068117998307570815,47.35539070004597,4.057473799795844,0.24215140007436275,0.04373790055979043,51.66182769974694,53.92768955230713,10240,189.883899811204,198.21211242300203
