epoch,loss,swd,color,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,gradcos_swd_color,gradcos_swd_identity,gradcos_color_identity
1,15.404650688171387,0.3550485670566559,0.24716855585575104,0.006479871924966574,0.20185546576976776,0.0001569097445669556,2.8598390000006475,0.009089499995752703,84.30662699999084,22.451171800010343,0.40697760000330163,6.512097599992558,107.17386590000024,116.61299276351929,10240,87.81182745876185,95.5456809737044,0.5000561687290268,-0.6502521779136452,-0.5574434797673828
2,15.025069236755371,0.34094324707984924,0.24091534316539764,0.01379944384098053,0.20136718451976776,0.0003138194891339112,0.09839949998786324,0.008769399995799176,72.5206361000055,3.4421555000044464,0.4033110000018496,6.522998099975666,76.3748720000076,82.99765205383301,10240,123.37698412671055,134.07551111835554,0.86907868982595,-0.7412260173314642,-0.6382423387502506
3,14.531359672546387,0.32752370834350586,0.23076528310775757,0.016544073820114136,0.2016601413488388,0.00047072923370086674,0.09827959998801816,0.03443159999733325,72.48175769999943,3.4607646000149543,0.3716942999890307,6.514061600006244,76.34864820000075,82.96179437637329,10240,123.43031002372162,134.12156261333647,0.7860618798810673,-0.6942841880827951,-0.569293854985217
4,13.87747859954834,0.30943793058395386,0.22178253531455994,0.020402388647198677,0.20136718451976776,0.0006276389782678224,0.09958449999248842,0.00869780000357423,72.57844900000782,3.4605225999985123,0.39313570000376785,6.512048499957018,76.44080510001368,83.0545220375061,10240,123.29250411405388,133.95986589364387,0.7323356778468828,-0.7208234502717542,-0.5996445552314439
5,13.340312957763672,0.300193190574646,0.20980992913246155,0.015962431207299232,0.20136719942092896,0.0007551281457284738,0.10826669999369187,0.02355340000212891,72.72900660000596,3.496800099965185,0.35799770000448916,6.513766000018222,76.60735779997776,83.23033046722412,10240,123.03207187231443,133.66862262417007,0.6355526481833771,-0.4149440869780672,-0.36172904089300645
6,13.233835220336914,0.29680007696151733,0.20892368257045746,0.017188137397170067,0.20175780355930328,0.0007507715865169506,0.09811519998766016,0.03475320003053639,72.73483230001148,3.4548512999754166,0.3900307000003522,6.533896499990078,76.61446750001778,83.24735951423645,10240,123.00690448024142,133.65621838979203,0.5306087125576732,0.13295850857895247,-0.12900039269591054
7,12.921462059020996,0.2906775176525116,0.20467564463615417,0.015517961233854294,0.20146484673023224,0.0007454712899261494,0.0966078000201378,0.008933200013416354,72.7055246999953,3.4599144000239903,0.45891249999112915,6.531809700005397,76.63328480002383,83.26392006874084,10240,122.982439351235,133.62339911073232,0.6161136714397946,-0.25353299892043807,-0.4834059616707615
8,12.563215255737305,0.28099897503852844,0.20090016722679138,0.017256101593375206,0.2011718899011612,0.0007392417837006064,0.1064069000130985,0.008979599995655008,72.71469909999723,3.444800099976419,0.4284774000116158,6.524334900001122,76.59695619998092,83.22952580451965,10240,123.03326134586642,133.6867743577851,0.4748078616376286,-0.07218794554837862,-0.1561391428577433
9,12.873984336853027,0.2886793911457062,0.20010849833488464,0.01694030873477459,0.20156250894069672,0.0007321001424838783,0.09217290001106448,0.00924439997470472,72.70689540000603,3.4693313000097987,0.38831189998745685,6.522426600036852,76.573782999978,83.18925952911377,10240,123.09281339878142,133.72723142074543,0.5753776265875309,-0.07890591756490142,-0.08093976087090085
10,12.561890602111816,0.2835128605365753,0.20129451155662537,0.013686939142644405,0.20175781846046448,0.0007240659410181306,0.09630450000258861,0.027783499972429127,72.74279440000828,3.459861700037436,0.3804326000245055,6.525226899932022,76.61087220004265,83.23340797424316,10240,123.02752283276446,133.66249079193096,0.5227706392152854,0.3139676954010472,0.13934049592949352
