epoch,loss,swd,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,51.518798828125,0.15326626598834991,0.1368546336889267,0.0,0.9660056233406067,0.20205079019069672,4.1666666666666665e-05,0.7144418001407757,0.008723799488507211,57.17767200083472,9.787844099919312,0.29550929996185005,0.053740000003017485,67.26974920020439,69.62581586837769,10240,147.07188522369262,152.22295492026134
2,45.22240447998047,0.1439489722251892,0.10396402329206467,0.0,0.6345747709274292,0.20400391519069672,8.333333333333333e-05,0.5653261006809771,0.006389299640432,49.720001299865544,4.121762899914756,0.2488057998707518,0.05321040085982531,54.096959299291484,56.258877992630005,10240,182.01571672548206,189.28975182037846
3,41.131656646728516,0.14370517432689667,0.029855525121092796,4.407491360325366e-06,0.5013872385025024,0.20283202826976776,0.000125,0.5468016997911036,0.0059067001566290855,49.75426170008723,4.158585899975151,0.23585080017801374,0.05363839981146157,54.15460510039702,56.259727001190186,10240,182.01296994888315,189.08825908740545
4,40.30202865600586,0.14308886229991913,0.025780174881219864,1.2095827514713164e-05,0.4373084008693695,0.20126953721046448,0.00016666666666666666,0.5907099997857586,0.006841499707661569,49.53185089980252,4.231747500598431,0.24885070009622723,0.05555489950347692,54.01929060020484,56.24368858337402,10240,182.06487266247694,189.56191179528687
5,39.54201889038086,0.1414809674024582,0.02506265416741371,2.4245238819275983e-05,0.39612099528312683,0.20097656548023224,0.00020833333333333335,0.6287539004115388,0.006485799909569323,49.60076189960819,4.216553999693133,0.2585133999818936,0.053762301220558584,54.08231509919278,56.3324031829834,10240,181.778149367028,189.34100696722652
6,39.400936126708984,0.14165623486042023,0.02664988674223423,2.4946784833446145e-05,0.36507245898246765,0.19882813096046448,0.00025,0.5772317006485537,0.006266699638217688,49.55714859976433,4.262090100324713,0.2457185002276674,0.05154149967711419,54.07122389995493,56.262959718704224,10240,182.0025119758459,189.3798449790321
7,39.30747985839844,0.14217355847358704,0.02423616126179695,3.738782470463775e-05,0.34927305579185486,0.19921875,0.0002916666666666667,0.6121980003081262,0.0066822003573179245,49.64927549986169,4.163054299540818,0.2595008003991097,0.06079730007331818,54.07851280015893,56.32480001449585,10240,181.80268722418216,189.35431966926993
8,39.07239532470703,0.1413726806640625,0.027622822672128677,3.262010432081297e-05,0.32798901200294495,0.19453124701976776,0.0003333333333333333,0.6081314998446032,0.007044200203381479,49.93176730023697,3.9786419002339244,0.24038860003929585,0.055711699882522225,54.15784200071357,56.41035032272339,10240,181.52697051900938,189.07695767983296
9,38.69981002807617,0.1404445916414261,0.024737903848290443,4.404288483783603e-05,0.32482707500457764,0.20742188394069672,0.000375,0.5974727997090667,0.006640899460762739,49.81382410065271,4.067986999871209,0.24590139975771308,0.05302029976155609,54.134353399742395,56.35755801200867,10240,181.69701387377467,189.15899714152175
10,38.827579498291016,0.14118929207324982,0.02582409419119358,4.544368857750669e-05,0.3120933473110199,0.20058594644069672,0.0004166666666666667,0.599222700111568,0.006331600481644273,49.60658499971032,4.116585599724203,0.237877499894239,0.05303980049211532,53.96737969981041,56.156436920166016,10240,182.34775141730498,189.74425026672128
