epoch,epoch_int,checkpoint,timestamp,transfer_clip_style,transfer_content_lpips,all_pairs_clip_style,all_pairs_content_lpips,identity_clip_style,identity_content_lpips,eval_wall_total_sec,eval_total_sec,generation_sec,vae_decode_sec,summary_path
epoch_0001,1,exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/epoch_0001.pt,2026-06-16 01:32:42,0.6801056656241415,0.31559134152999996,0.6801056656241415,0.31559134152999996,0.0,0.0,31.83178969599976,10.725910184002714,5.721878559998004,8.415766584010271,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0001/summary.json
epoch_0002,2,exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/epoch_0002.pt,2026-06-16 01:35:01,0.6801174998283386,0.315599494775,0.6801174998283386,0.315599494775,0.0,0.0,27.322243394002726,9.804242441998213,5.739218353999604,8.458379917006823,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0002/summary.json
epoch_0003,3,exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/epoch_0003.pt,2026-06-16 01:37:18,0.6801210805773735,0.31560019629499997,0.6801210805773735,0.31560019629499997,0.0,0.0,27.166736601000594,9.650737834999745,5.760565122000116,8.457117731020844,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0003/summary.json
epoch_0004,4,exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/epoch_0004.pt,2026-06-16 01:39:34,0.6801017871499062,0.3156044306,0.6801017871499062,0.3156044306,0.0,0.0,27.27227374600625,9.753004329999385,5.810457675994257,8.423113131007995,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0004/summary.json
epoch_0005,5,exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/epoch_0005.pt,2026-06-16 01:41:51,0.6801055458188057,0.3155730282,0.6801055458188057,0.3155730282,0.0,0.0,27.134818487000302,9.637300098002015,5.764145986002404,8.461767763008538,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0005/summary.json
epoch_0006,6,exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/epoch_0006.pt,2026-06-16 01:46:39,0.6800703293085099,0.31557309435,0.6800703293085099,0.31557309435,0.0,0.0,26.85371327699977,9.825519671998336,5.932383404004213,8.407379216987465,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0006/summary.json
epoch_0007,7,exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/epoch_0007.pt,2026-06-16 01:54:18,0.6800623795390129,0.31558294964999994,0.6800623795390129,0.31558294964999994,0.0,0.0,26.678797910004505,9.845149380998919,5.968071077004424,8.450992303005478,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0007/summary.json
epoch_0008,8,exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/epoch_0008.pt,2026-06-16 01:58:53,0.6800741747021675,0.31556886903000003,0.6800741747021675,0.31556886903000003,0.0,0.0,30.12266728599934,11.941302838997217,5.633623981993878,9.771547879987338,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0008/summary.json
epoch_0009,9,exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/epoch_0009.pt,2026-06-16 02:01:15,0.680073921084404,0.31556240227,0.680073921084404,0.31556240227,0.0,0.0,27.717517193996173,9.776159269997152,5.596742476001964,9.66926855299971,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0009/summary.json
epoch_0010,10,exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/epoch_0010.pt,2026-06-16 02:04:10,0.6800374722480773,0.31554117907499996,0.6800374722480773,0.31554117907499996,0.0,0.0,26.59455648799485,9.761715311004082,5.945666788997187,8.460837193997577,/mnt/i/Github/Latent_Style/SchrodingerBridge/exp/aaai2027_phase2_actuation_predec_section_k070_e3_b16a2bf16_vlen010/full_eval_fast10/epoch_0010/summary.json
