epoch,epoch_int,checkpoint,timestamp,transfer_clip_style,transfer_content_lpips,all_pairs_clip_style,all_pairs_content_lpips,identity_clip_style,identity_content_lpips,eval_wall_total_sec,eval_total_sec,generation_sec,vae_decode_sec,summary_path
sigma_0p0,0,exp/aaai2027_phase2_i2sb_latent_slerp_k070_e3_sigma0p02_b8a2_vlen010/epoch_0002.pt,2026-06-16 eval-only,0.6934413373470305,0.4352599441499999,0.6934413373470305,0.4352599441499999,0.0,0.0,,,,,docs\experiments\phase2_fiber_bundle\eval\aaai2027_eval_fiber_project_slerpe2_sigma0p0\summary.json
sigma_0p5,5,exp/aaai2027_phase2_i2sb_latent_slerp_k070_e3_sigma0p02_b8a2_vlen010/epoch_0002.pt,2026-06-16 eval-only,0.7190645882487298,0.5689149020500002,0.7190645882487298,0.5689149020500002,0.0,0.0,,,,,docs\experiments\phase2_fiber_bundle\eval\aaai2027_eval_fiber_project_slerpe2_sigma0p5\summary.json
