epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,gram,gram_w,moment,push,delta_tv,nce,idt,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_idt_eff,transfer_ratio,lr,epoch_time_sec
11,0.2820308029010732,0.49664339455225137,0.010542544626420545,1.7158874183572748,3.3252465032762095,0.0,0.0,0.0,0.002827823802989016,0.08483477048976447,0.0032035939155086396,2.9368593948342466e-06,0.842070794874622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014960283741419973,94.42570471763611
12,0.2801976767919397,0.49674688359742525,0.010620951011616697,1.7184436757077453,3.5119307323168685,0.0,0.0,0.0,0.0027526854186929683,0.08258056640625,0.003140504321744365,5.3800915377915545e-06,0.8539072672526041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014951952550602867,94.38720035552979
13,0.27795888018864456,0.49705238752467656,0.0105449858532157,1.720656036048807,3.535242880544355,0.0,0.0,0.0,0.002693853070659022,0.08081559724705194,0.003079334253905922,4.648391197445572e-06,0.8611430506552419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001494283158452996,94.46556830406189
14,0.2767842610677083,0.4984182952552713,0.010558228979828537,1.722239012359291,3.625581802860383,0.0,0.0,0.0,0.0026395554824541973,0.07918665485997353,0.0030750689967986074,3.550063958892258e-06,0.8720171528477823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014932921843417962,94.41252708435059
15,0.27513438399120044,0.49929526544386343,0.010497194464488695,1.7229181105090725,3.664283670404906,0.0,0.0,0.0,0.0025910730323483867,0.07773216821814097,0.0030386902952706943,2.290274301964429e-06,0.8785719512611307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014922224413981661,94.40528130531311
16,0.2732439758957073,0.498673346734816,0.01042747433467578,1.723919448032174,3.9062116069178425,0.0,0.0,0.0,0.0025513148115527246,0.0765394651761619,0.0029493304350042856,7.74787340853964e-06,0.8902364751344086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014910740469314745,94.34095621109009
17,0.27210789342080394,0.49773911506898944,0.010499080663086266,1.7264548681115592,3.8360093639742945,0.0,0.0,0.0,0.002509431973580391,0.07528298900973412,0.0029173547862678447,4.92854279175561e-07,0.8900379468035954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014898471268761157,94.38848519325256
18,0.2711267573859102,0.49862281225060906,0.010545657527062201,1.7263045772429435,3.867384715746808,0.0,0.0,0.0,0.0024639283136654927,0.07391786575317383,0.0028542267378940376,5.335295422663611e-07,0.8925127419092322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014885418157776999,94.35978889465332
19,0.27291338930847825,0.4993585155856225,0.010922629346129715,1.7272202686596942,3.8808475617439515,0.0,0.0,0.0,0.002441889496259792,0.07325668745143439,0.002858287544660671,2.2914847709558983e-06,0.8903141637002269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001487158256778299,94.35161185264587
20,0.26837818596952706,0.4991459179950017,0.010412948105924873,1.7282972438361055,3.7851700321320565,0.0,0.0,0.0,0.0023995838178101406,0.07198753151842342,0.0027811488797587734,5.662884382951644e-06,0.8889328331075689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001485696601600748,94.37121033668518
21,0.2680765787760417,0.5003722406202747,0.010440261133255498,1.7303990189747145,3.6919578634282595,0.0,0.0,0.0,0.0023750416053238735,0.07125122829150128,0.0027903103700248144,2.93626292278209e-06,0.876413324827789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014841570105320086,94.34336161613464
22,0.26469056324292256,0.4988795864966608,0.010081160453058059,1.731036606655326,3.633557391423051,0.0,0.0,0.0,0.0023508275388389507,0.07052479508102581,0.0027183746137926655,2.0053584419030657e-06,0.8798138198032174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014825396524055913,94.3875572681427
23,0.264469720984018,0.5002968490764659,0.010126598419681672,1.7320029966292843,3.632347845262097,0.0,0.0,0.0,0.0023238985769210322,0.06971694064396684,0.00271042925055309,2.0316582904147205e-06,0.8737756052324849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014808447045830406,94.40636205673218
24,0.2634856726533623,0.49944883777249244,0.010226713072869086,1.732627950688844,3.7569242087743615,0.0,0.0,0.0,0.0022815464324848628,0.06844636445404381,0.002659706659214471,1.481228498040989e-06,0.8738034156060988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014790723529344856,94.41373825073242
25,0.26413318675051456,0.4991617100213164,0.010473658320724322,1.733458488218246,3.8016173660114245,0.0,0.0,0.0,0.0022590043403769053,0.0677701170726489,0.002627974396110863,6.97929882794939e-07,0.8684178013955394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001477222791818257,94.37868976593018
26,0.2650367162560904,0.4997355143229167,0.010749192007126348,1.7347469534925235,3.893295124012937,0.0,0.0,0.0,0.0022302649674877046,0.06690795959964875,0.0026030806444024526,1.59074302001666e-05,0.8674577282321069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014752962240595737,94.3596043586731
27,0.2633261321693338,0.4993447744718162,0.010515990436718027,1.7363837457472278,3.9915718981014785,0.0,0.0,0.0,0.0022260400877203994,0.06678121833391087,0.0025811897170159126,4.0545015625895995e-07,0.8624325824040239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014732928609283014,94.38608860969543
28,0.26361350603001094,0.49807968960013443,0.01080143964418801,1.7371348719443045,4.095895418556788,0.0,0.0,0.0,0.0021922692496289488,0.06576807268204228,0.002541318856259828,1.3544221699077597e-06,0.8580342774750084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001471212922115783,94.38632369041443
29,0.2623533433483493,0.5009373900710895,0.0105717989706224,1.739837154265373,4.082502795803931,0.0,0.0,0.0,0.0021739840827962402,0.06521951511342039,0.0025173871106998896,8.975280829334772e-06,0.8551341231151294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001469056635710748,94.36308145523071
30,0.2627704169160576,0.49822095645371306,0.010814679566250053,1.7426393570438508,4.094233030913978,0.0,0.0,0.0,0.002164646662691588,0.06493937584661669,0.0024771549368417392,4.433914117755428e-06,0.8566691080729166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014668242381743,94.36982560157776
31,0.2620792183824765,0.49883729668073756,0.010792343847213252,1.7436590707430275,4.258700791225638,0.0,0.0,0.0,0.0021421072944518057,0.06426322075628466,0.0024608472983042398,9.707973829360418e-07,0.8573690434937836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014645159743139857,94.37212228775024
32,0.26045653640583,0.4991390679472236,0.010702594634025328,1.7436792517221102,4.372770576066868,0.0,0.0,0.0,0.0021055752551683814,0.0631672490027643,0.002436666719375118,2.7813059928756887e-07,0.8537929904076361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001462132097256949,94.38633060455322
33,0.26148597143029656,0.49979773900842156,0.010853034193797777,1.7435404459635417,4.499847083963374,0.0,0.0,0.0,0.0021057007133319814,0.0631710329363423,0.0024270572329080234,1.519728797457872e-06,0.8476958736296623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014596728684221732,94.37466669082642
34,0.2607256161269321,0.49958062941028225,0.010892528359607984,1.743958996188256,4.569512480048723,0.0,0.0,0.0,0.0020758288521920483,0.06227485082482779,0.002400458179494386,4.566747755292923e-06,0.8481633996450773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001457138557491813,94.42234444618225
35,0.26019164054624494,0.49900091848065775,0.010872351225986275,1.7450228455246135,4.539427398353495,0.0,0.0,0.0,0.002068979605551689,0.06206938015517368,0.002388862031762318,8.845398883505534e-07,0.8397292270455309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014545294423816207,94.4075448513031
36,0.25772022944624706,0.4988344254032258,0.010567865704977385,1.745222686439432,4.524225050403226,0.0,0.0,0.0,0.002051857690657339,0.061555718862882226,0.002348050314893005,2.2332902537077987e-07,0.8380648705267137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014518458092104705,94.38460969924927
37,0.25905814222110213,0.5003856946063298,0.010827927179234002,1.745724093529486,4.593629570417507,0.0,0.0,0.0,0.0020330815866429317,0.060992425487887476,0.002334590881101547,2.5742419404528475e-06,0.832174813875588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014490879522689815,94.42191123962402
38,0.2587718963623047,0.4993010490171371,0.010930348468083207,1.746992705970682,4.658465969947077,0.0,0.0,0.0,0.0020135416779466855,0.06040628494754914,0.002322590479286768,6.63203067116199e-07,0.8280343496671287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014462561739872457,94.38422465324402
39,0.26116910544774863,0.4996981466970136,0.011360497884852912,1.7488519812142977,4.801806378108199,0.0,0.0,0.0,0.002006234981680429,0.06018703727311985,0.002296099579462441,4.126490043696537e-06,0.8240354804582494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014433507849016624,94.39242792129517
40,0.2584254972396358,0.5003354062316239,0.010952809805511146,1.749084964875252,4.874462496849798,0.0,0.0,0.0,0.0019930049937258486,0.05979012930265037,0.0022678815869874853,2.075854178157545e-07,0.8246549380722866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014403721036208858,94.41208839416504
41,0.2583844379712177,0.5010099103373866,0.011004330009542486,1.7484682144657258,4.989564300865255,0.0,0.0,0.0,0.0019755701544464277,0.05926710559475806,0.0022738585549016152,7.395314613497385e-08,0.8227522655199933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001437320456790885,94.35430908203125
42,0.25718463364467825,0.4992866516113281,0.01096060840032434,1.7512333367460517,5.038931897891465,0.0,0.0,0.0,0.001961059147311795,0.05883177890572497,0.002232931794658784,6.05183298028605e-06,0.8231243830855175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014341961790591243,94.38924551010132
43,0.2568374551752562,0.4994261136618994,0.01097871026685161,1.7509109332997312,5.142862627583165,0.0,0.0,0.0,0.0019463017102210752,0.05838904842253654,0.002220751617544441,1.4114043404979092e-07,0.8194744151125672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014309996130378638,94.38844418525696
44,0.25644191618888607,0.5003646112257435,0.01092644404339534,1.7506466116956485,5.268289873676915,0.0,0.0,0.0,0.001937108975584789,0.058113287853938274,0.0022077989834611133,9.864571213882457e-08,0.815765626968876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014277311092665898,94.39757704734802
45,0.25595921342090894,0.4989771689138105,0.01100710258688978,1.7516901159799227,5.273676390288978,0.0,0.0,0.0,0.001917702696656668,0.057531079938334805,0.002190030069761379,4.3764900696533985e-06,0.8136530230122228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00014243910261735738,94.40271973609924
46,0.2594567575762349,0.49905580089938256,0.011240277239071426,1.7515851092594925,5.33489005796371,0.0,0.6621066267772387,2.2466046733240925,0.001904424480212632,0.05713275171095325,0.0021747068692279116,1.0152598993191795e-06,0.7954652027417255,0.0,0.0,0.0,0.0008888885539065126,0.0008888885539065126,0.0,0.0,1.0,0.00014209797300365661,94.90137767791748
47,0.26046490412886425,0.4991383296187206,0.011129935582478842,1.7526988367880545,5.340718259093582,0.0,0.6449643206852739,2.0391732492754535,0.0018913745880126953,0.05674122225853705,0.0021729972413791123,5.707933357165706e-06,0.7582929877824681,0.0,0.0,0.0,0.0017777771078130251,0.0017777771078130251,0.0,0.0,1.0,0.00014174975949426301,94.61582589149475
48,0.2633274242442141,0.4991789787046371,0.011394466123273295,1.7560275498256888,5.345390073714718,0.0,0.6320542366273941,1.8903764294039818,0.0018733481886566326,0.05620042739375945,0.0021490235162037676,4.12223337378393e-06,0.7336711268271169,0.0,0.0,0.0,0.0026666595730730283,0.0026666595730730283,0.0,0.0,1.0,0.00014139450027471188,94.68888902664185
49,0.2620859043572539,0.4996915017404864,0.010963875760314285,1.7563325615339382,5.441743912235383,0.0,0.6218491420950941,1.7632713728053595,0.001861158558117446,0.05583478045719926,0.002112219410557901,9.103352704676249e-07,0.7096836541288642,0.0,0.0,0.0,0.0035555542156260503,0.0035555542156260503,0.0,0.0,1.0,0.00014103223430318008,94.66833233833313
50,0.2671949119978054,0.5006758577080184,0.011541487068258307,1.7560222994896673,5.58603266234039,0.0,0.6128234042916246,1.659421859248992,0.0018572198447360786,0.05571659662390268,0.0021039298785630093,3.65570272689545e-06,0.6870504399781586,0.0,0.0,0.0,0.004444437321796212,0.004444437321796212,0.0,0.0,1.0,0.00014066300130621373,94.66825127601624
51,0.26839965902349,0.5004038246729041,0.011552737605187201,1.7576454736853158,5.647885558425739,0.0,0.6053831859301495,1.5895608881468415,0.0018466312077737624,0.055398946167320336,0.002095839028717369,5.739123275082919e-06,0.6691644730106476,0.0,0.0,0.0,0.005333319146146057,0.005333319146146057,0.0,0.0,1.0,0.0001402868417743718,94.65669775009155
52,0.26849974355389994,0.5015832224199849,0.011327894785070932,1.7590599470241095,5.561335737987231,0.0,0.5991077218004452,1.5233310166225638,0.0018367663186083557,0.055102989237795594,0.0021137180187368906,5.302423741468178e-07,0.6497637020644321,0.0,0.0,0.0,0.0062222352591894,0.0062222352591894,0.0,0.0,1.0,0.0001399037969577859,94.60319828987122
53,0.26850257381316156,0.5018299882129956,0.011162095172430879,1.759398921843498,5.47653329500588,0.0,0.5966805899015037,1.478750249390961,0.0018181365023377122,0.05454408481556882,0.002109662018796449,4.037448595608435e-06,0.6361173814342868,0.0,0.0,0.0,0.0071111084312521005,0.0071111084312521005,0.0,0.0,1.0,0.0001395139088616367,94.64016222953796
54,0.2704265553464172,0.5016116480673513,0.011294372620121125,1.7607938704952117,5.368148639637937,0.0,0.5891246590563046,1.4315613777406755,0.0018148189911278345,0.05444458992250504,0.002088159162511108,1.9386749944940047e-06,0.6170172332435526,0.0,0.0,0.0,0.008000008521541473,0.008000008521541473,0.0,0.0,1.0,0.00013911722024154762,94.6671392917633
55,0.26847449682092156,0.501602788125315,0.010832841678332258,1.7609285744287635,5.287511353851647,0.0,0.585352046515352,1.3943670129263273,0.001798374678498955,0.0539512583004531,0.002057578134280379,2.5448364315814867e-06,0.6022442643360425,0.0,0.0,0.0,0.008888874643592424,0.008888874643592424,0.0,0.0,1.0,0.0001387137745988961,94.6729474067688
56,0.2711745846656061,0.5014620545089886,0.011132859414623629,1.762979486937164,5.315412295761929,0.0,0.5787293628979755,1.3610821795719925,0.001786817946741658,0.05360452077722037,0.002042374623719082,5.240279239832714e-06,0.5869373608660954,0.0,0.0,0.0,0.009777783706624021,0.009777783706624021,0.0,0.0,1.0,0.00013830361617604323,94.88752007484436
57,0.2721112979355679,0.5005024735645581,0.011120446266666535,1.7640487506825437,5.174160865045363,0.0,0.5743831921649235,1.331957253076697,0.00178474267964722,0.05354228583715295,0.0020465235556325605,7.572410482993369e-06,0.5704769011466734,0.0,0.0,0.0,0.010666638292292113,0.010666638292292113,0.0,0.0,1.0,0.0001378867899514822,94.72637271881104
58,0.27238755585044944,0.5015795717957199,0.01100076654905914,1.7647979080036122,5.204983618951613,0.0,0.5712752393496934,1.30244872390583,0.0017686005561582505,0.0530580089938256,0.002025335866917846,1.5283741998255894e-06,0.5563035370201193,0.0,0.0,0.0,0.011555561455347205,0.011555561455347205,0.0,0.0,1.0,0.00013746334163490572,94.65574908256531
59,0.27511090104297925,0.5023350049090641,0.01132609510934481,1.76649655577957,5.291544924500168,0.0,0.565673335905998,1.2760546284337198,0.0017499545569060952,0.0524986328617219,0.0019854183799477036,1.0985059924023127e-05,0.5413462320963541,0.0,0.0,0.0,0.0124444705183788,0.0124444705183788,0.0,0.0,1.0,0.00013703331766219353,94.67920136451721
60,0.2743292982860278,0.5028246807795699,0.010939176364611555,1.7673782840851815,5.249772594821069,0.0,0.562381580311765,1.249162079185568,0.0017570340505210303,0.052711004851966774,0.0020084752831407773,4.589411189719554e-07,0.5263873684790826,0.0,0.0,0.0,0.013333323181316416,0.013333323181316416,0.0,0.0,1.0,0.00013659676519032016,94.67017221450806
61,0.2938496579406082,0.5041269692041541,0.01090059870032854,1.7663182084278395,5.221876246954805,0.5731765582997311,0.5472840750089256,1.213233373498404,0.0017424094420607373,0.052272273648169734,0.0019898222338768745,1.1981577582416996e-07,0.5039385723811324,6.060034967237903,0.0,0.002499998096496828,0.014222216862504201,0.014222216862504201,0.002916666769212292,0.0,1.0,0.00013615373209218366,1995.0136260986328
62,0.308716066422001,0.5118902062857023,0.011284180866774692,1.7663633285030242,5.270800190587198,0.5592505752399404,0.5104882435132099,1.1934058076591902,0.0017372430652700444,0.052117306699034985,0.001991378043287544,7.796742182265045e-06,0.4973593270906838,4.524568947412634,0.0,0.004999996192993656,0.015111128489176432,0.015111128489176432,0.005833333538424584,0.0,1.0,0.00013570426695135577,1999.581889629364
63,0.3152574723766696,0.5191939569288685,0.011021321819674584,1.7663766184160787,5.309720931514617,0.5478802342568675,0.4929927702872984,1.186186759702621,0.001718339580361561,0.05155021400861843,0.0019744785242183233,1.199656761982428e-06,0.4943989579395581,3.528740667527722,0.0,0.007500010152016917,0.016000017043082945,0.016000017043082945,0.008749991334894652,0.0,1.0,0.0001352484190567542,1998.9453678131104
64,0.3239149688392557,0.5232198571646085,0.011205202789716822,1.76649901687458,5.214655394195228,0.5384221640966271,0.4799969991048177,1.1674695578954553,0.0017237083245349187,0.05171124140421549,0.001995607088970882,4.5773165140260935e-06,0.4821247798140331,3.0028184460055445,0.0,0.009999992385987313,0.016888872269661195,0.016888872269661195,0.011666667076849168,0.0,1.0,0.00013478623839723752,2000.2820808887482
65,0.3282074877010879,0.5274401018696446,0.011018883797430223,1.7657537973055275,5.152273198609711,0.5252270032000798,0.46690003589917256,1.1455723752257645,0.0017078669481380012,0.05123602446689401,0.00197559162493675,1.2947993743563852e-06,0.4688427012453797,2.601473900579637,0.0,0.012500023329129783,0.017777749287184848,0.017777749287184848,0.014583344100624002,0.0,1.0,0.00013431777565612335,1999.3743588924408
66,0.3308098495647471,0.531986810827768,0.011078916570191742,1.7657121227633568,5.205346876575101,0.511410169703986,0.45241599954584594,1.1270856139480427,0.0017032291620008408,0.05109686492591776,0.001974713578019091,6.614850648748939e-06,0.4571615239625336,2.131405738092238,0.0,0.015000020304033834,0.01866668911390407,0.01866668911390407,0.017499982669789305,0.0,1.0,0.00013384308220563035,1999.7128434181213
67,0.33437607877997944,0.533629632765247,0.011067173814260832,1.7667462748865927,5.170150920908938,0.498758049421413,0.44380040322580644,1.1073468116021925,0.001701827331255841,0.05105482634677682,0.001975556054422932,3.6798720498399067e-06,0.44610796692550825,1.8958973218035955,0.0,0.017499982669789305,0.019555567413248043,0.019555567413248043,0.020416689175431445,0.0,1.0,0.00013336221010124469,1999.0410425662994
68,0.3381561976607128,0.5347567322433636,0.010936214077857232,1.7663940101541498,5.124072659400202,0.48827452300697244,0.4389974122406334,1.091382836782804,0.0016847305720852268,0.050541893128425844,0.0019429920501606438,3.575306055286238e-06,0.436960938156292,1.7835145355552755,0.0,0.019999984771974625,0.020444408539802797,0.020444408539802797,0.023333334153698336,0.0,1.0,0.00013287521207601153,1999.777913570404
69,0.34244520946215556,0.5371572022796959,0.01065868011084936,1.766190887779318,5.141885408791163,0.4756772851431242,0.4326155057517431,1.0731665498466902,0.0016903768303573772,0.05071128824705719,0.00196516449733447,1.2857145980320952e-06,0.42765931160219256,1.715178951140373,0.0,0.02250002532876948,0.021333276584584226,0.021333276584584226,0.026249934268254106,0.0,1.0,0.0001323821415347523,2000.3416974544525
70,0.3465391589749244,0.5385275399813088,0.010620047328292682,1.7655106411185315,5.053924888692876,0.4619026594264533,0.4271443274713332,1.0599526025915658,0.0016703197071629187,0.05010959153534264,0.0019290996815568657,4.932099092070774e-06,0.42224449239751344,1.6432649345808132,0.0,0.025000046658259566,0.022222257429553617,0.022222257429553617,0.029166688201248004,0.0,1.0,0.00013188305254820828,2000.7862722873688
