epoch,loss,style_swd,style_moment,structure,tv,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,3466.193594706427,34.62014805901911,0.5864005620332108,0.009987376169445589,10.271498699778133,0.000995079027824872,1.0,1.0,0.8959835906004169,5.000000000000001e-07,3.479815399965446,143.37056259995734,146.8564202785492,62080,422.72581533888723
2,3430.8012657558793,34.26083804651634,0.586234157847375,0.0316119762857627,10.272187537753705,0.006341290418970754,1.0,1.0,0.9054531660891071,2.9750000000000003e-06,3.360860999979195,141.9653486000243,145.33132791519165,62080,427.1618576018716
3,3419.4497485603256,34.14444346280442,0.5875138416118229,0.04226618582747646,10.272985689418832,0.009760390009404612,1.0,1.0,0.8999855745698988,5.450000000000001e-06,3.3623875999692245,142.386061600002,145.7538435459137,62080,425.9235879460309
4,3374.3779989026257,33.68867956731737,0.584528830248056,0.062455671983434984,10.277396556028386,0.015526165283217873,1.0,1.0,0.8993716436563078,7.925000000000001e-06,3.356545999995433,142.05000329994073,145.41239833831787,62080,426.9237060210236
5,3308.789603636437,33.024159097179925,0.5808462709495702,0.09416073303400856,10.265633656806553,0.027984752646196133,1.0,1.0,0.9122841972665688,1.0400000000000002e-05,3.3635108999878867,142.02022870003566,145.39008021354675,62080,426.9892410047359
6,3267.068248630799,32.5937880781508,0.5782705069202738,0.1400332149771071,10.270408094543772,0.048518121204118136,1.0,1.0,0.8950941900617069,1.2875000000000001e-05,3.435346199970809,142.00456060002034,145.44639611244202,62080,426.8239135468648
7,3197.0258524786564,31.871063320907123,0.5742376640285414,0.21696856594884517,10.275849534064225,0.0840677454606774,1.0,1.0,0.898680635948771,1.535e-05,3.357588500024576,142.01038689995767,145.37305283546448,62080,427.03925376227136
8,3114.2726862012723,31.008487072187602,0.5702804548224223,0.33904041733938395,10.27643104926827,0.1382050934372489,1.0,1.0,0.9024241274779605,1.7825000000000003e-05,3.378165500012983,142.007098400034,145.39110493659973,62080,426.9862315653426
9,3003.964059731395,29.855560617348583,0.5650535677511668,0.5170954856061444,10.28720580425459,0.2106050862018595,1.0,1.0,0.9030115696572766,2.0300000000000006e-05,3.3508667000278365,142.1436495000671,145.49986362457275,62080,426.66706657665634
10,2898.2418527504833,28.72982512798506,0.5603254686311349,0.7690336787209069,10.288865463020874,0.3024076433833112,1.0,1.0,0.8997921427500617,2.2775000000000005e-05,3.3448187000103644,142.31474670004536,145.66540837287903,62080,426.18217113760875
11,2791.7184580380153,27.575332209007026,0.5558949355612096,1.1072890730862766,10.28728895089061,0.41156198453042925,1.0,1.0,0.9043224635197944,2.5250000000000007e-05,3.372208100030548,142.76141629997437,146.13940262794495,62080,424.79987521263473
12,2674.6299306338597,26.288317237932656,0.5523255796162123,1.5586841511972171,10.288712619506207,0.5417012031545344,1.0,1.0,0.9006566537409714,2.772500000000001e-05,3.369342300007702,142.06658399997832,145.4414348602295,62080,426.83847322916904
13,2553.8500485764334,24.941015400837376,0.5454234400975335,2.1179537896028497,10.301798835243147,0.6816065724670273,1.0,1.0,0.8985121594261878,3.0200000000000012e-05,3.3656507000196143,143.0063438000434,146.37789130210876,62080,424.10776277596
14,2444.021831709085,23.708084440722907,0.5399211946221971,2.6661833887247695,10.302029698165422,0.8079949844743788,1.0,1.0,0.8961522840347487,3.2675000000000015e-05,3.384816399993724,143.01148130002548,146.40258193016052,62080,424.0362374866754
15,2359.3943198292527,22.744390674473085,0.5336447868150535,3.1517334291615438,10.313956496641808,0.9110491475493637,1.0,1.0,0.8977753842614361,3.5150000000000014e-05,3.4630400000023656,142.97623470001417,146.44486379623413,62080,423.9138088610548
16,2259.4368317594235,21.63576304052294,0.5215180513170576,3.612127068116493,10.320122217394642,0.9989200212906316,1.0,1.0,0.9035060550134206,3.762500000000002e-05,3.3696365000359947,143.0080576999244,146.3835380077362,62080,424.0914029330207
17,2192.0525468649325,20.859990896637907,0.5134672095480654,4.04236488735553,10.306436868058038,1.080409135707875,1.0,1.0,0.9037580674456567,4.010000000000002e-05,3.379921000021568,143.01165149990265,146.39747428894043,62080,424.05103162828146
18,2128.391043436896,20.11088602321664,0.5055601437067249,4.503481224640129,10.307836940608073,1.1837120842687863,1.0,1.0,0.8938936351500836,4.257500000000002e-05,3.3716976999712642,143.0193709000232,146.39733052253723,62080,424.0514480586315
19,2077.9696453920346,19.51297020666378,0.49710570490851846,4.920439153602443,10.304060798330406,1.237395118192299,1.0,1.0,0.9053363606487352,4.5050000000000024e-05,3.371566899942991,143.0052870000727,146.38220715522766,62080,424.09525861410657
20,2038.4984376258458,19.02858676123865,0.49391339381331023,5.296990167234362,10.308548293162866,1.3099771565997724,1.0,1.0,0.901565351744288,4.7525000000000024e-05,3.4175163000181783,141.345291800033,144.76906275749207,62080,428.82090149324563
21,2018.012480116382,18.771398878589117,0.48959148160575594,5.5219518745068426,10.311070491358176,1.347919332612421,1.0,1.0,0.8950808957679984,5e-05,3.3440891000209376,139.55296669998643,142.90259647369385,62080,434.42177771366084
22,1990.4844763057747,18.440730163731526,0.48318687219595174,5.767250036455922,10.307389765670619,1.3817993783459221,1.0,1.0,0.9004957218145587,4.9998457890490164e-05,3.3409814999831724,139.53356349999376,142.88014435768127,62080,434.4900425393682
23,1981.4038425720844,18.306181229266922,0.4855020479443147,5.953129107190161,10.316975097066349,1.4150745524573571,1.0,1.0,0.8935742421248525,4.999383175609141e-05,3.354055699928722,139.5186419999518,142.87904810905457,62080,434.4933761919838
24,1960.0874080068058,18.062921356909055,0.48164924871675746,6.092436237433522,10.299922397456218,1.428823436658407,1.0,1.0,0.8979892189969721,4.998612217917157e-05,3.325465300025826,139.48303549995762,142.81365370750427,62080,434.69233079874596
25,1938.7118410720038,17.83712836393376,0.4790737292508489,6.162600866298086,10.311413135725198,1.4213926638524557,1.0,1.0,0.8973518229022468,4.997533013026221e-05,3.433366700046463,139.457239999967,142.89663696289062,62080,434.4398952938395
26,1932.8771387473823,17.757574612332373,0.47732350168768894,6.258893362025625,10.307901564332628,1.4340613582699568,1.0,1.0,0.899211473071698,4.996145696793651e-05,3.330226800091623,139.46952099999908,142.80610990524292,62080,434.7152936326909
27,1929.6559064412854,17.72185573381247,0.4769923120122595,6.284118622848668,10.301851036622352,1.42934060281085,1.0,1.0,0.9016056060791016,4.994450443863818e-05,3.335336699979962,139.47709719999693,142.81777262687683,62080,434.67979410510134
28,1914.6572429224389,17.579446645127128,0.4747643109756647,6.2577905212481,10.294400048010129,1.4215870714679206,1.0,1.0,0.8990110607491326,4.992447467646165e-05,3.3617940000112867,139.4760427000001,142.84317636489868,62080,434.6024891060538
29,1918.2397064523598,17.582362155324404,0.4767894373112118,6.41149075498286,10.311110575174547,1.435920145708261,1.0,1.0,0.9036816075905082,4.9901370202883365e-05,3.3280542000793503,139.44272599998658,142.7768166065216,62080,434.80448349738856
30,1910.6895947013934,17.522571288433273,0.47293452810995357,6.342328757354894,10.29972441663447,1.4315593476147996,1.0,1.0,0.9025877059734974,4.9875193926444435e-05,3.411273199984862,139.48007099998358,142.89652705192566,62080,434.4402294496731
