epoch,loss,swd,repulsive,color,identity,identity_ratio,sched_factor,idt_anchor,topo_align,idt_repel,aent,amax,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,72.52855682373047,15.761110305786133,43.83311462402344,0.2803405225276947,12.653980255126953,0.25,1.0,3.0939934253692627,0.7687604427337646,8.79122543334961,0.9706949591636658,0.012819701805710793,1.3333333333333333e-05,0.531115100486204,0.005177000071853399,28.07255129958503,5.325783201260492,0.10587680037133396,0.02625949843786657,33.50938830128871,34.70693111419678,10240,295.04193171983894,305.58600198638027
2,70.0821533203125,14.357826232910156,42.88513946533203,0.24069014191627502,12.598495483398438,0.25,1.0,3.320403814315796,0.7186429500579834,8.5594482421875,0.9638916254043579,0.014987303875386715,2.6666666666666667e-05,0.48463030019775033,0.004604500252753496,21.498967999825254,1.2878688999917358,0.07871040073223412,0.02439649892039597,22.870151800801978,24.015706300735474,10240,426.3876261547387,447.7451697387036
3,67.66869354248047,12.958978652954102,40.243247985839844,0.1934593915939331,14.27299976348877,0.25,1.0,6.005971431732178,1.0110009908676147,7.256028175354004,0.9517930150032043,0.019204232841730118,4e-05,0.4747056004125625,0.004429899156093597,21.567472701659426,1.247679099906236,0.07574730063788593,0.023840297712013125,22.89532900135964,24.035877466201782,10240,426.02979709806925,447.2527998786083
4,64.29856872558594,11.180996894836426,37.120330810546875,0.15560558438301086,15.841641426086426,0.25,1.0,8.811785697937012,1.4706240892410278,5.559232234954834,0.9501492381095886,0.02302449569106102,5.333333333333333e-05,0.4788159995805472,0.004534800304099917,21.5863464998547,1.2547035003080964,0.07797489920631051,0.02372020040638745,22.923559699673206,24.06342887878418,10240,425.5420144644566,446.7020015284092
5,61.56649398803711,10.549856185913086,33.93550109863281,0.1468714475631714,16.93425178527832,0.25,1.0,11.199006080627441,1.824625849723816,3.910620927810669,0.952685534954071,0.023789990693330765,6.666666666666667e-05,0.4868644014932215,0.004598399857059121,21.586243299767375,1.2631504996679723,0.07665370125323534,0.02437769901007414,22.930645900545642,24.080382823944092,10240,425.24240892956055,446.5639583120655
6,61.54030227661133,10.662501335144043,32.71743392944336,0.15374790132045746,18.00662612915039,0.25,1.0,12.478272438049316,2.1253440380096436,3.4030098915100098,0.9532384276390076,0.02339245192706585,8e-05,0.48221429949626327,0.0043919996824115515,21.57356150029227,1.2560248000081629,0.07689359970390797,0.02367650088854134,22.910871899686754,24.055391788482666,10240,425.68419130478463,446.9493804004903
7,60.602752685546875,10.856477737426758,31.77155876159668,0.15798479318618774,17.816730499267578,0.25,1.0,12.669356346130371,2.002509355545044,3.1448657512664795,0.9581577181816101,0.020959021523594856,7.947055393155969e-05,0.4765774002298713,0.004306599497795105,21.591087698936462,1.2483121994882822,0.07703760010190308,0.02380170184187591,22.920744098024443,24.05842924118042,10240,425.6304473307991,446.75687474223815
8,60.191505432128906,11.157771110534668,31.12898063659668,0.16225098073482513,17.742504119873047,0.25,1.0,12.568209648132324,2.088675022125244,3.0856196880340576,0.9557570815086365,0.021334445104002953,7.884828921053212e-05,0.4776704995892942,0.004346701083704829,21.584645798895508,1.2653228000272065,0.07790169981308281,0.02498849923722446,22.932216999819502,24.076461791992188,10240,425.31166283767726,446.53336396043164
9,61.1347770690918,10.967055320739746,31.434829711914062,0.1562127321958542,18.57667350769043,0.25,1.0,13.176886558532715,2.2730462551116943,3.1267428398132324,0.9535724520683289,0.0230471882969141,7.813491142126459e-05,0.4877057992853224,0.004487699596211314,21.5729587005917,1.2629062999039888,0.07670109858736396,0.023783300071954727,22.917053798679262,24.07120680809021,10240,425.40451260459395,446.828815342317
10,60.70048141479492,11.861930847167969,29.929828643798828,0.19094359874725342,18.717775344848633,0.25,1.0,13.438298225402832,2.3401620388031006,2.939314603805542,0.9518877267837524,0.022294143214821815,7.733237588269115e-05,0.4724651996511966,0.004361899336799979,21.593407198553905,1.2388438996858895,0.07503050053492188,0.02382080117240548,22.911643498111516,24.053154230117798,10240,425.7237908190077,446.9343284275538
