================ Training Loss (Wed May 13 23:37:50 2026) ================
(epoch: 2, iters: 39, time: 0.220, data: 0.018) G: 2.095 G_A: 0.218 G_B: 0.219 D_A: 0.049 D_B: 0.000 G_NCE_style: 0.106 NCE_D: 2.649 cyc: 1.771 
(epoch: 4, iters: 17, time: 0.242, data: 0.005) G: 2.468 G_A: 0.132 G_B: 0.248 D_A: 0.408 D_B: 0.991 G_NCE_style: 0.119 NCE_D: 2.883 cyc: 2.159 
(epoch: 5, iters: 56, time: 0.256, data: 0.006) G: 1.486 G_A: 0.240 G_B: 0.247 D_A: 0.197 D_B: 1.165 G_NCE_style: 0.102 NCE_D: 2.700 cyc: 1.141 
(epoch: 7, iters: 34, time: 0.264, data: 0.005) G: 1.412 G_A: 0.038 G_B: 0.245 D_A: 0.286 D_B: 0.427 G_NCE_style: 0.123 NCE_D: 3.008 cyc: 1.147 
(epoch: 9, iters: 12, time: 0.271, data: 0.006) G: 1.487 G_A: 0.153 G_B: 0.285 D_A: 0.213 D_B: 0.866 G_NCE_style: 0.094 NCE_D: 2.635 cyc: 1.174 
(epoch: 10, iters: 51, time: 0.275, data: 0.005) G: 1.089 G_A: 0.203 G_B: 0.238 D_A: 0.365 D_B: 0.767 G_NCE_style: 0.117 NCE_D: 2.945 cyc: 0.751 
(epoch: 12, iters: 29, time: 0.276, data: 0.006) G: 1.059 G_A: 0.189 G_B: 0.258 D_A: 0.048 D_B: 0.627 G_NCE_style: 0.125 NCE_D: 3.071 cyc: 0.710 
(epoch: 14, iters: 7, time: 0.277, data: 0.006) G: 1.507 G_A: 0.206 G_B: 0.227 D_A: 0.311 D_B: 0.303 G_NCE_style: 0.127 NCE_D: 2.993 cyc: 1.163 
(epoch: 15, iters: 46, time: 0.277, data: 0.004) G: 1.194 G_A: 0.152 G_B: 0.279 D_A: 0.081 D_B: 0.819 G_NCE_style: 0.113 NCE_D: 3.000 cyc: 0.866 
(epoch: 17, iters: 24, time: 0.277, data: 0.005) G: 1.279 G_A: 0.232 G_B: 0.212 D_A: 0.103 D_B: 0.261 G_NCE_style: 0.113 NCE_D: 2.694 cyc: 0.944 
(epoch: 19, iters: 2, time: 0.276, data: 0.004) G: 0.965 G_A: 0.246 G_B: 0.210 D_A: 0.733 D_B: 0.434 G_NCE_style: 0.128 NCE_D: 3.009 cyc: 0.609 
(epoch: 20, iters: 41, time: 0.277, data: 0.005) G: 1.297 G_A: 0.140 G_B: 0.190 D_A: 0.525 D_B: 1.608 G_NCE_style: 0.138 NCE_D: 3.256 cyc: 0.994 
(epoch: 22, iters: 19, time: 0.277, data: 0.005) G: 1.586 G_A: 0.238 G_B: 0.218 D_A: 0.747 D_B: 0.125 G_NCE_style: 0.138 NCE_D: 2.658 cyc: 1.220 
(epoch: 23, iters: 58, time: 0.278, data: 0.005) G: 1.192 G_A: 0.247 G_B: 0.344 D_A: 0.050 D_B: 0.186 G_NCE_style: 0.146 NCE_D: 3.362 cyc: 0.751 
(epoch: 25, iters: 36, time: 0.277, data: 0.005) G: 1.653 G_A: 0.255 G_B: 0.323 D_A: 0.409 D_B: 0.067 G_NCE_style: 0.143 NCE_D: 3.159 cyc: 1.220 
(epoch: 27, iters: 14, time: 0.279, data: 0.015) G: 1.234 G_A: 0.255 G_B: 0.263 D_A: 0.045 D_B: 0.755 G_NCE_style: 0.143 NCE_D: 3.289 cyc: 0.832 
(epoch: 28, iters: 53, time: 0.279, data: 0.004) G: 1.350 G_A: 0.264 G_B: 0.248 D_A: 0.145 D_B: 0.005 G_NCE_style: 0.155 NCE_D: 3.635 cyc: 0.938 
(epoch: 30, iters: 31, time: 0.280, data: 0.005) G: 0.980 G_A: 0.217 G_B: 0.265 D_A: 0.098 D_B: 0.757 G_NCE_style: 0.148 NCE_D: 3.372 cyc: 0.591 
(epoch: 32, iters: 9, time: 0.280, data: 0.005) G: 1.201 G_A: 0.229 G_B: 0.276 D_A: 0.128 D_B: 0.219 G_NCE_style: 0.118 NCE_D: 3.115 cyc: 0.830 
(epoch: 33, iters: 48, time: 0.279, data: 0.005) G: 1.357 G_A: 0.163 G_B: 0.401 D_A: 0.042 D_B: 0.790 G_NCE_style: 0.151 NCE_D: 3.319 cyc: 0.924 
(epoch: 35, iters: 26, time: 0.278, data: 0.005) G: 1.270 G_A: 0.210 G_B: 0.339 D_A: 0.032 D_B: 0.251 G_NCE_style: 0.126 NCE_D: 3.058 cyc: 0.870 
(epoch: 37, iters: 4, time: 0.278, data: 0.007) G: 1.339 G_A: 0.232 G_B: 0.347 D_A: 0.042 D_B: 0.927 G_NCE_style: 0.148 NCE_D: 3.342 cyc: 0.902 
(epoch: 38, iters: 43, time: 0.278, data: 0.005) G: 1.008 G_A: 0.167 G_B: 0.202 D_A: 0.629 D_B: 0.473 G_NCE_style: 0.147 NCE_D: 3.424 cyc: 0.676 
(epoch: 40, iters: 21, time: 0.277, data: 0.005) G: 1.254 G_A: 0.298 G_B: 0.156 D_A: 0.821 D_B: 0.157 G_NCE_style: 0.108 NCE_D: 2.880 cyc: 0.919 
(epoch: 41, iters: 60, time: 0.278, data: 0.005) G: 1.194 G_A: 0.123 G_B: 0.203 D_A: 0.804 D_B: 1.471 G_NCE_style: 0.137 NCE_D: 3.119 cyc: 0.893 
(epoch: 43, iters: 38, time: 0.278, data: 0.005) G: 1.089 G_A: 0.177 G_B: 0.167 D_A: 0.760 D_B: 0.362 G_NCE_style: 0.160 NCE_D: 3.486 cyc: 0.757 
(epoch: 45, iters: 16, time: 0.277, data: 0.005) G: 1.235 G_A: 0.227 G_B: 0.394 D_A: 0.049 D_B: 0.472 G_NCE_style: 0.156 NCE_D: 3.498 cyc: 0.768 
(epoch: 46, iters: 55, time: 0.277, data: 0.005) G: 1.505 G_A: 0.178 G_B: 0.350 D_A: 0.243 D_B: 0.824 G_NCE_style: 0.158 NCE_D: 3.566 cyc: 1.083 
