epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,35.9811897277832,20.135290145874023,9.826492309570312,1.9670805931091309,0.00015191585407592356,4.052177906036377,0.20205076038837433,1e-05,0.6245454992167652,0.004750501364469528,31.49993239948526,6.582461899612099,0.1113141996320337,0.025933399563655257,38.19845900009386,39.24031352996826,10240,260.95612085717914,268.0736413993779
2,32.86460876464844,17.81731414794922,9.467362403869629,1.573017954826355,0.00043155282037332654,4.006484508514404,0.20400388538837433,2e-05,0.5830929991789162,0.004584099864587188,21.923753100680187,1.2870703001972288,0.08131069946102798,0.02256689826026559,23.29671820020303,24.32815933227539,10240,420.91141627862163,439.54688862188146
3,24.414884567260742,12.15757942199707,7.175235748291016,0.6114478707313538,0.007775352336466312,4.462844371795654,0.20283202826976776,3e-05,0.5804581998381764,0.004497400252148509,21.909323299769312,1.291081600356847,0.08730459911748767,0.022833399940282106,23.292206899495795,24.31858491897583,10240,421.07713232975624,439.63202131016897
4,17.460477828979492,8.754814147949219,4.14117956161499,0.27332350611686707,0.007146170362830162,4.284012794494629,0.20126952230930328,4e-05,0.6008850003127009,0.004828300327062607,21.972963298903778,1.3572035003453493,0.08426930056884885,0.022197099635377526,23.41926440014504,24.463863849639893,10240,418.576561042737,437.24686758037467
5,14.175108909606934,7.120912075042725,2.756904363632202,0.1601453274488449,0.005838266108185053,4.131309509277344,0.20097656548023224,5e-05,0.5658732000738382,0.004934300202876329,21.972796599846333,1.2710464000701904,0.08283480047248304,0.023519999580457807,23.331612100591883,24.33759641647339,10240,420.74820474337605,438.88951847181744
6,12.94624137878418,6.422240257263184,2.456494092941284,0.1329638510942459,0.002084895269945264,3.9324584007263184,0.19882811605930328,6e-05,0.5441278996877372,0.004628799855709076,22.045989099657163,1.2232036993373185,0.07535669975914061,0.021297901403158903,23.34917829860933,24.344170093536377,10240,420.6345897459377,438.55933039878715
7,12.251387596130371,6.037050724029541,2.2797675132751465,0.10743995755910873,0.0013785900082439184,3.8257501125335693,0.19921875,7e-05,0.5916720994282514,0.005163600668311119,22.008196799550205,1.3561104000546038,0.08880779962055385,0.025010299403220415,23.458278599893674,24.494180917739868,10240,418.0584782316071,436.51966858499213
8,11.640832901000977,5.660277366638184,2.219609022140503,0.09199179708957672,0.0007591806934215128,3.6681969165802,0.19453123211860657,8e-05,0.5675083005335182,0.004773999098688364,22.01775150047615,1.2745968003291637,0.07749479962512851,0.020488300127908587,23.374617099529132,24.385993719100952,10240,419.9131730268289,438.08204243081605
9,11.298382759094238,5.487258434295654,2.1234824657440186,0.09186404198408127,0.0008220595773309469,3.594953775405884,0.20742186903953552,9e-05,0.5759380995295942,0.004258300177752972,22.011505900416523,1.2310816997196525,0.0912738994229585,0.022587699349969625,23.338119799736887,24.360038995742798,10240,420.3605750298495,438.767136678913
10,11.023624420166016,5.294709205627441,2.072587728500366,0.08573338389396667,0.0007650922052562237,3.569828510284424,0.20058593153953552,0.0001,0.6136823995038867,0.005460300017148256,21.971770599717274,1.333478299435228,0.08693229919299483,0.022964401869103312,23.397641498362646,24.45663094520569,10240,418.70035259322503,437.6509487384269
