epoch,loss,style_swd,style_moment,structure,tv,identity,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec
1,4.931231980471267,0.00018231160124132563,0.586344236258379,0.0007588141601932951,0.0,2.9558499534488776e-05,1.0,1.0,0.8959835906004169,0.0002,3.48175980000633,138.4030027000017,141.89082145690918,62080,437.51949113109526
2,4.134412502505116,0.00018171566228271876,0.5858044787166045,0.0002313260162746073,0.0,4.6192050637186767e-07,1.0,1.0,0.9054531660891071,0.00019998828008575777,3.3935871999929077,136.9461731999927,140.34485840797424,62080,442.3389691949889
3,3.973377141755881,0.0001820576804469234,0.5869327159886507,0.00011912294403654668,0.0,1.980683301038254e-07,1.0,1.0,0.8999855745698988,0.0001999531232347445,3.3570724999908634,136.96797310000602,140.33027362823486,62080,442.38494228596244
4,3.8790211308862745,0.00018182207323783607,0.5860360108085514,6.004500474520364e-05,0.0,8.868143335822956e-08,1.0,1.0,0.8993716436563078,0.00019989453812138718,3.389474400002655,138.59069130000717,141.98694920539856,62080,437.22328247362344
