epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,gram,gram_w,moment,stroke_gram,color_moment,push,delta_tv,style_spatial_tv,nce,semigroup,idt,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_semigroup_eff,w_idt_eff,transfer_ratio,lr,epoch_time_sec
19,3.1950758561011283,0.5965215508495608,0.013197169947107472,1.5833113251193878,2.387959939337546,0.25093708812229093,0.2821182919846427,0.4142261255652674,0.0,0.0,0.0,0.022882484102381334,0.17398478739684628,0.06250523559508785,0.1427109733584427,0.07266495457940525,2.6389880391859237,0.09468017092665597,0.0,0.18666666746139526,0.18666666746139526,0.2800000011920929,0.17499999701976776,0.03733333200216293,0.0,1.0,9.920292628279099e-05,385.8412821292877
20,3.2375069673984282,0.5953030125989068,0.013665631481055771,1.6493004478754536,2.410648936225522,0.2281445169881467,0.2632626818432923,0.3812104289329821,0.0,0.0,0.0,0.02326451832308404,0.18094465112493885,0.05198211631467266,0.13560744290871005,0.07208663020883838,2.335673633121675,0.08073327649805334,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.20000000298023224,0.03999999910593033,0.0,1.0,9.911220285797748e-05,376.4192690849304
21,3.226650834083557,0.5717405146889148,0.013009111104052394,1.7155545949935913,2.26359580168801,0.21352963600187533,0.24883625428042105,0.3671523056203319,0.0,0.0,0.0,0.023374809808428248,0.1863154795982184,0.04088306714660458,0.13382245789492322,0.07155218365932664,2.0915105448615168,0.07329801974382492,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.22499999403953552,0.03999999910593033,0.0,1.0,9.901664203302125e-05,380.6641273498535
22,3.2231806535874643,0.5618192123309258,0.013818181889702475,1.805540507839572,2.1463720034207068,0.19522644669538544,0.22818442962823376,0.34218714854890303,0.0,0.0,0.0,0.023843306867826368,0.19256374486271413,0.02904537129741643,0.12727247632198757,0.07104622314293538,1.7832408158048507,0.06767651420687476,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.25,0.03999999910593033,0.0,1.0,9.891625428724362e-05,381.44059348106384
23,3.215104733743975,0.5361297499508627,0.013525167840623086,1.8901729131898573,1.929664051821155,0.1816660279348012,0.21226142280765117,0.3284232729384976,0.0,0.0,0.0,0.024175586944986737,0.20282399816618812,0.016355683088242527,0.12314378755587724,0.07057955810019086,1.5321257148058183,0.056446551750864715,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.2750000059604645,0.03999999910593033,0.0,1.0,9.88110506292922e-05,376.4135982990265
24,3.1607099858022507,0.517373748724499,0.011597871979428154,1.9676237505289815,1.8154775971366512,0.16661358300235965,0.19794292417505094,0.3111642505372724,0.0,0.0,0.0,0.024256972806347955,0.20622636978664705,0.005380642109597125,0.11787096224725246,0.07009635228783853,1.3193207214916907,0.05124527389454024,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.30000001192092896,0.03999999910593033,0.0,1.0,9.87010425959336e-05,384.20384407043457
25,3.149925672238873,0.5184173713768682,0.009873758911365462,2.010522566495403,1.761791907971905,0.15795704626267956,0.18944750383736625,0.3021816553608064,0.0,0.0,0.0,0.024410328887883696,0.21052391015954555,0.0011291109995902793,0.11514544486999512,0.06958790994699925,1.1681244762674454,0.04488037368883529,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.32499998807907104,0.03999999910593033,0.0,1.0,9.858624225078838e-05,372.49300932884216
26,3.1540730557134076,0.5357936371959025,0.008984550685366435,2.023491070635857,1.7973635908096068,0.14833446763335698,0.1818524150838775,0.2916676024756124,0.0,0.0,0.0,0.02427786977721318,0.2174777130205785,0.0004569239344468476,0.11086536358080563,0.06908668099992699,1.0389403385981437,0.04693692456179809,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.3499999940395355,0.03999999910593033,0.0,1.0,9.846666218300805e-05,372.6417338848114
27,3.1623811298801052,0.545183660883096,0.008714635890247601,2.036776942110831,1.8232189258260112,0.13900340603844774,0.17415863798270304,0.28540706412205774,0.0,0.0,0.0,0.024619632137698994,0.21874239121473604,0.00030702113321700425,0.10827322066911767,0.0686047354472741,0.9298053249236076,0.04422424882725482,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.375,0.03999999910593033,0.0,1.0,9.83423155058946e-05,370.8108205795288
28,3.1547651281279903,0.5633345565968945,0.008720689299215953,2.0408782189892185,1.8603992577522033,0.13067509765706717,0.16860866294272484,0.2764698557796017,0.0,0.0,0.0,0.02435189693595373,0.2217672520707692,0.00020433113313843602,0.10474682295875203,0.06817388411370977,0.8414848809761386,0.04223134414848661,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.4000000059604645,0.03999999910593033,0.0,1.0,9.821321585546243e-05,374.59752678871155
29,3.156312394526697,0.5520615165512408,0.008900848326213177,2.0465357197869207,1.8412268892411263,0.12217166073500149,0.16523542723828746,0.275298970601251,0.0,0.0,0.0,0.024441860631228454,0.22585117348259495,0.0002948413475981089,0.10393862552460163,0.06775041594500503,0.767914944839093,0.0408011831253046,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.42500001192092896,0.03999999910593033,0.0,1.0,9.8079377388943e-05,371.71157455444336
30,3.193568391184653,0.6057494083239187,0.0081215443581553,2.0508902294020497,1.9916842392375391,0.11413218711893405,0.1608314083348359,0.27028323253316267,0.0,0.0,0.0,0.02476747122953736,0.22588307212197012,0.0001249901540121995,0.10174285635472305,0.06733399845900075,0.7044094608676049,0.03738432199949579,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.44999998807907104,0.03999999910593033,0.0,1.0,9.794081478323245e-05,374.43353176116943
31,3.2480986868181536,0.6767742184381331,0.008520249696072912,2.043244878611257,2.2607877139122254,0.10597569219047023,0.1571858895401801,0.26299522612844745,0.0,0.0,0.0,0.024835777161042055,0.2288625644700181,0.00011983061981417845,0.09964558503199969,0.06690109905696684,0.6489781883935775,0.03797385936617972,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.4749999940395355,0.03999999910593033,0.0,1.0,9.779754323328191e-05,373.03477811813354
32,3.3108895776733274,0.7784134329807374,0.008783873420343884,2.0453071089521533,2.6216171023345765,0.09990607328232258,0.15557905899420862,0.2620872040429423,0.0,0.0,0.0,0.024745380588536783,0.22996081808401692,9.933102512283929e-05,0.09886754601592979,0.06648864969611168,0.6013900505438927,0.039000371718899376,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.5,0.03999999910593033,0.0,1.0,9.764957845043135e-05,384.85847783088684
33,3.3717901985491476,0.8701021748204385,0.009181092035085443,2.051875657131595,3.0092155769948037,0.09429265507647107,0.15386256653695338,0.2597083351424625,0.0,0.0,0.0,0.024634581960497365,0.23161018862118643,8.621423637652611e-05,0.09759877429854485,0.06611699773178946,0.5654419900909546,0.03565788645702865,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.5249999761581421,0.03999999910593033,0.0,1.0,9.749693666068665e-05,374.44661951065063
34,3.4051553539691435,0.8965089744137179,0.010046518263181732,2.0450797893347277,3.129423177050006,0.09061781238884695,0.1534968358013899,0.2599719098258403,0.0,0.0,0.0,0.024811437924302394,0.232177113873824,0.0001675523175060743,0.0979058756042392,0.06575055871038668,0.5366944587759434,0.03605326627674062,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.550000011920929,0.03999999910593033,0.0,1.0,9.733963460294014e-05,374.53879594802856
35,3.386003407739824,0.8716512690148046,0.009371710894253826,2.054446933730956,3.0253498554229736,0.08814884037260086,0.1525287366802654,0.258533931427425,0.0,0.0,0.0,0.024786138952138922,0.23333743863528775,0.000111635184795443,0.09735485580900023,0.06544449618987498,0.5137484632432461,0.03607217140585905,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.574999988079071,0.03999999910593033,0.0,1.0,9.71776895271351e-05,383.4549996852875
36,3.415939736750818,0.9418291413495617,0.008791088402616762,2.051355062473205,3.2777750040254285,0.08390214618655943,0.1496006647545484,0.25255858117053587,0.0,0.0,0.0,0.024751354091530366,0.2326963119088642,8.610898176029185e-05,0.09556543000883633,0.06513969669298779,0.479049104235826,0.036254758204919316,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.701111919237405e-05,374.2158842086792
37,3.4834896499110806,1.0269153740617536,0.008893938183093504,2.045489972156863,3.575233840173291,0.08324403721358507,0.1495226968921,0.25386460287676704,0.0,0.0,0.0,0.02480407648028866,0.2359120422793973,7.418502724705846e-05,0.09617026991421176,0.06485122003622594,0.4647201847645544,0.035592630657652814,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.68399418649713e-05,372.46705770492554
38,3.467095949957448,1.0273616563889287,0.008831455809770213,2.0592333188941403,3.58989514458564,0.08241813425575534,0.15274820062181643,0.25640454846284083,0.0,0.0,0.0,0.024609502630248185,0.23455859402254706,7.405014888526009e-05,0.09706438113484651,0.06457096858010176,0.46222112604206606,0.03659646604548118,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.666417631644976e-05,382.05102038383484
39,3.447507591016831,0.9982421090525966,0.008715107098161694,2.0535910076672033,3.5008479952812195,0.08025206165808824,0.15304716207808064,0.25346650447576274,0.0,0.0,0.0,0.02483001757683533,0.23426645687751232,0.00011847405589182267,0.09647213030726678,0.06426346770698024,0.4485568507544456,0.03521409356823912,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.648384182148252e-05,372.8398177623749
40,3.4499236277995573,1.0071235051558864,0.00882941925702917,2.060757728834306,3.540485736823851,0.08060691896225175,0.1565531081249637,0.2616815274401057,0.0,0.0,0.0,0.024752858200020367,0.23436270179527421,8.989235740123407e-05,0.09967650542215954,0.06399687598910063,0.44192872292572455,0.03854586622084401,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.629895815577914e-05,380.8797550201416
41,3.414876618692952,0.9884970063163389,0.008881188031556386,2.050943707746844,3.467048616178574,0.07828464087158922,0.15686297753164846,0.2596183433648079,0.0,0.0,0.0,0.0245500901608818,0.2336069735428018,0.0001007337103471268,0.09972259852915041,0.06369573229383077,0.43023521873739456,0.035628274291558494,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.610954559391703e-05,377.4038152694702
42,3.4595480628551973,1.0326350944176796,0.010261312729844282,2.059634648023113,3.5725260030838752,0.07687221870066659,0.1595401069930484,0.26383372516401354,0.0,0.0,0.0,0.024664524860019164,0.23323329862567685,0.00010990528591621697,0.10196568681708267,0.06347214418553537,0.4287443310022354,0.03706495652741362,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.591562490711808e-05,385.10564494132996
43,3.4605360165719063,1.0412837305376608,0.007944041735402519,2.071628958948197,3.641997560378044,0.08034122104365979,0.16159995681335848,0.2663515174100476,0.0,0.0,0.0,0.024824666054618937,0.2324823341783016,3.95783111494277e-05,0.10212041650928798,0.06325974246306766,0.4307817172619604,0.03757592087288598,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.571721736097088e-05,372.85746216773987
44,3.4464210819813514,1.0328040106161949,0.007981975512173507,2.069222900175279,3.6507529558673983,0.0792804312021021,0.16365203898279898,0.26798550159700457,0.0,0.0,0.0,0.024866097208653248,0.23176861626486625,5.402274511327519e-05,0.10356686297323435,0.0630100601382794,0.4164350110917322,0.03936184151661432,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.55143447130987e-05,384.6981782913208
45,3.416905027243399,1.0142415569674583,0.010518745126788534,2.07131997375719,3.5587338305288747,0.07671457506535996,0.1656932701627093,0.27074955788350874,0.0,0.0,0.0,0.024506416690025117,0.22964595156090875,0.000188238122420683,0.10498007239713784,0.06276744033300108,0.4091751306287704,0.039974216193396354,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.530702921077357e-05,383.0602250099182
46,3.3896409436579673,0.9984038688482777,0.007895261593793909,2.0789541169520347,3.472522016494505,0.07856951272415538,0.1674082103155313,0.2693365319001098,0.0,0.0,0.0,0.02451815109910263,0.22929830230291812,4.452027141576034e-05,0.10490624979138374,0.06252943108519239,0.40941783557495764,0.04040185347454803,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.509529358847654e-05,384.2379860877991
47,3.382204156729483,0.9937854945178954,0.007717235676658851,2.074928101032011,3.5024823373363865,0.07703257340096659,0.168638791107843,0.27021409366880694,0.0,0.0,0.0,0.024465842067354148,0.23006017608267645,4.591845151954182e-05,0.10562865736503754,0.06225893643474387,0.40352131834914606,0.04107636869734814,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.487916106540465e-05,387.790105342865
48,3.3840736477605757,1.0136096306866216,0.007513059085355171,2.0729928122412775,3.574856089968835,0.07661465882894493,0.17268481646333972,0.2758322948169324,0.0,0.0,0.0,0.02447485628597919,0.2277575358748436,3.218427701630199e-05,0.10851664910273205,0.06202856981525979,0.39593378021832437,0.04309720449495099,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.465865534292464e-05,379.09587025642395
49,3.4219256437593892,1.0651072492041895,0.007940751119261426,2.0740292235728233,3.7644204228155074,0.07689377344063213,0.17374277517439857,0.27462861867200944,0.0,0.0,0.0,0.024450304610053857,0.22882559571054675,4.259464006257795e-05,0.10841279843401525,0.061787613352099736,0.39000100269913673,0.04207962440822514,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.443380060197386e-05,376.1761622428894
50,3.4028868194549315,1.0545083839566476,0.008078810281961436,2.080149390043751,3.725023031234741,0.07697698359768237,0.1759587530527384,0.2740150005106003,0.0,0.0,0.0,0.024491275345245676,0.2269671282340442,3.791353183917896e-05,0.10898184508926445,0.061547725671722044,0.3773305831897643,0.04364872428273121,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.420462150040853e-05,374.30081844329834
51,3.4439728260040283,1.1019301008312934,0.010770704090264776,2.0839805828948177,3.877071189303552,0.07733054882696559,0.17873552982364932,0.2796085338078199,0.0,0.0,0.0,0.024394427674011357,0.22591529660407575,6.57687037452772e-05,0.11227484504061361,0.061311429381490715,0.3753960461866471,0.046007387030253845,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.397114317029975e-05,390.38735127449036
52,3.4594764046130644,1.125619361237172,0.009745449961854084,2.0810622327750727,4.05769343337705,0.07578202865777477,0.18219366861927894,0.2821154187042867,0.0,0.0,0.0,0.024340196685384837,0.22706564605957077,2.6488492651887165e-05,0.11312734296605471,0.06106887760782434,0.37930882986514797,0.04625552593009366,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.373339121517747e-05,375.3926634788513
53,3.498015506613639,1.1990400857983097,0.009405809561646874,2.093995576904666,4.374139706934652,0.07799963328626848,0.18643797946072393,0.2891662869482271,0.0,0.0,0.0,0.024164823191841284,0.226048139194327,3.061852765995354e-05,0.1160945387917661,0.06086227719882323,0.37841531622313684,0.04663884770050044,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.349139170722281e-05,387.50730443000793
54,3.5513350655955653,1.2819323446000777,0.00970664485958555,2.0857349292885874,4.744532929312799,0.07677271730837322,0.1863469821551154,0.28870445033234937,0.0,0.0,0.0,0.024163989447838357,0.2261447428815788,3.0369004697969237e-05,0.11645469964752274,0.06062809033920207,0.367603039909755,0.047606590275292196,0.0,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.6000000238418579,0.03999999910593033,0.0,1.0,9.32451711844089e-05,373.89853525161743
