epoch,loss,swd,color,identity,delta_tv,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,15.831436157226562,0.31313633918762207,0.3360949158668518,0.19978103041648865,0.06916915625333786,0.20205076038837433,0.00014,0.6474010000529233,0.010798400064231828,83.41166220005834,10.76373659996898,0.17829139993409626,10.525386999943294,94.36448860002565,105.542715549469,10240,97.02232832165858,108.51539760262332
2,15.139769554138184,0.2987760305404663,0.2669757008552551,0.29605531692504883,0.09999636560678482,0.20400388538837433,0.00013995142928316555,0.6417770998668857,0.010832500061951578,83.7177128000476,8.678965700004483,0.14063480010372587,10.548418499791296,92.54814580021775,103.74140548706055,10240,98.70697193587968,110.64511245968049
3,14.878602981567383,0.2935241758823395,0.2644804120063782,0.2998765707015991,0.13245628774166107,0.20283202826976776,0.00013980579202518706,0.6284169001446571,0.010463399987202138,83.75633080000989,8.671185199986212,0.1381603000627365,10.542245400021784,92.57613970004604,103.75011968612671,10240,98.69868132180358,110.611654722031
4,14.631911277770996,0.28858280181884766,0.26169151067733765,0.30185234546661377,0.15154148638248444,0.20126952230930328,0.00013956331278816035,0.6390268000541255,0.010697200079448521,83.71403390006162,8.734262499929173,0.13448869995772839,10.542968699970515,92.59348230002797,103.77808141708374,10240,98.6720881728915,110.59093734934414
5,14.512303352355957,0.28623801469802856,0.24891409277915955,0.30327358841896057,0.17022839188575745,0.20097656548023224,0.00013922436545749366,0.6306643999705557,0.010401100036688149,83.63709570001811,8.72811029991135,0.13304580000112765,10.564894400071353,92.50865289996727,103.70663404464722,10240,98.74006705869492,110.69234800200644
6,14.402983665466309,0.2840856909751892,0.23821410536766052,0.305047869682312,0.18723507225513458,0.19882811605930328,0.0001387894726654035,0.6375370998866856,0.010741999925812706,83.70390920006321,8.688507300015772,0.13676780005334876,10.54671889988822,92.53992630005814,103.72706270217896,10240,98.72062057132649,110.65494008280366
7,14.22374153137207,0.2804716229438782,0.23853398859500885,0.30783823132514954,0.19965268671512604,0.19921875,0.0001382593049850536,0.6314988998346962,0.010639599990099669,83.63336969984812,8.686502200027462,0.1364026000665035,10.523009400028968,92.46691409993218,103.62421131134033,10240,98.8186049419839,110.74231361212378
8,14.160100936889648,0.279099702835083,0.23943817615509033,0.318251371383667,0.20447012782096863,0.19453123211860657,0.00013763467989657977,0.6282037999772001,0.010953900055028498,83.68607469988638,8.702872199966805,0.13884040011907928,10.54594889996224,92.53874120002729,103.71596550941467,10240,98.73118328219658,110.65635718845266
9,14.227520942687988,0.2804828882217407,0.23524734377861023,0.3167230188846588,0.20389340817928314,0.20742186903953552,0.00013691656052659468,0.6284314999938942,0.012678799947025254,83.65286979990196,8.747083600057522,0.1342038001457695,10.529769299871987,92.54683600005228,103.70759630203247,10240,98.73915089283885,110.64667840177934
10,14.18166446685791,0.27948346734046936,0.23413896560668945,0.32593193650245667,0.2285352498292923,0.20058593153953552,0.0001361060541631165,0.6320376999210566,0.01104990000021644,83.72683269999106,8.694137000158662,0.13602939998963848,10.549584999855142,92.56804900013958,103.75197434425354,10240,98.69691699575024,110.62132248228068
11,14.252891540527344,0.2809063494205475,0.24413873255252838,0.3205954134464264,0.2270214706659317,0.20185546576976776,0.00013520441054821106,0.6273983000428416,0.011482300003990531,83.6794187000487,8.69942139997147,0.1367081000644248,10.540986800013343,92.52703050008859,103.69821882247925,10240,98.74807992150602,110.67036242982202
12,14.074328422546387,0.2773336172103882,0.23872201144695282,0.3234573006629944,0.24114495515823364,0.2011718899011612,0.0001342130199509801,0.6395495999604464,0.012551399820949882,83.66991419999977,8.702287199965212,0.13312419995781966,10.56567020015791,92.51787699974375,103.72604393959045,10240,98.72159017231705,110.68131189422301
