probe_family,path_mode,encoded_code_a_vs_b_mean_abs,first_hires_block_gate1_a_vs_b_mean_abs,skip32_a_vs_b_mean_abs,content16_a_vs_b_mean_abs,adapted_code_a_vs_b_mean_abs,style_map_a_vs_b_mean_abs,h_body_a_vs_b_mean_abs,h_fused_a_vs_b_mean_abs,h_dec_pre_mod_a_vs_b_mean_abs,h_dec_post_mod_a_vs_b_mean_abs,delta_a_vs_b_mean_abs
path_anatomy,code_only_no_reference,0.004675352014601231,0.0,0.0,0.0,0.004675352014601231,0.0,0.0,0.00016040101763792336,0.000814923201687634,0.001313646207563579,0.0003025150508619845
path_anatomy,spatial_matched_target,0.0,0.0,0.0,0.0,0.0,1.359666347503662,0.11847326159477234,0.005042457953095436,0.02302245795726776,0.003720370586961508,0.0006785966106690466
