run_name,source,checkpoint,source_style,target_style,top_layer_name,top_layer_stage,top_layer_max_ma_ratio,top_layer_mean_ma_ratio,num_layers,stem_max,stem_mean,hires_max,hires_mean,body_max,body_mean,skip_max,skip_mean,decoder_max,decoder_mean,output_max,output_mean,other_max,other_mean
photo -> Hayao,I:\Github\Latent_Style\Cycle-NCE\45\45_02_naked_fusion\ma_probe_epoch_0030.json,I:\Github\Latent_Style\Cycle-NCE\45\45_02_naked_fusion\epoch_0030.pt,photo,Hayao,dec_post,decoder,693.1995239257812,34.52648162841797,25,10.375500679016113,9.296769142150879,16.671606063842773,12.923567612965902,9.97721004486084,9.321263313293457,15.680575370788574,12.453471660614014,693.1995239257812,109.53301825523377,,,,
