epoch,loss,swd,color,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,gradcos_swd_color,gradcos_swd_identity,gradcos_color_identity
1,91.27313995361328,0.3277910351753235,0.8017789721488953,0.06718453019857407,0.20079365372657776,5.208333333333334e-05,2.861135400016792,0.00985260002198629,66.28562679985771,17.771946400025627,1.0818440000293776,5.591551800054731,85.1492697999347,93.67126297950745,10080,107.61037781891775,118.38034575849916,0.5026688412819742,-0.7571346044993619,-0.38244622721471816
2,78.59832763671875,0.2749379277229309,0.6092914938926697,0.22976796329021454,0.20178571343421936,0.00010416666666666667,0.08913070010021329,0.010368300165282562,60.22071969995159,9.16490529992734,1.0800163999083452,5.545060700154863,70.47600969995256,76.11207032203674,10080,132.4362871401428,143.0273939020527,0.43333867518957503,-0.3393440166349757,-0.25942946014276796
3,73.48556518554688,0.2650505304336548,0.5331528186798096,0.23567774891853333,0.20218253135681152,0.00015625,0.09303540000109933,0.010020800022175536,60.262856600107625,9.152641200023936,1.051829500036547,5.578412399860099,70.47734810019028,76.15060472488403,10080,132.36927055821684,143.02467774000687,0.5757652929388628,-0.25733339508226744,-0.10339869565656155
4,70.67499542236328,0.25823482871055603,0.5066848993301392,0.2201845496892929,0.201884925365448,0.00020833333333333335,0.08763190015451983,0.010626100091030821,60.29891199999838,9.170981400064193,1.0507536999357399,5.559703199920477,70.53127320008934,76.18036007881165,10080,132.3175683282651,142.9153273811486,0.6548144759414343,0.1653674113626963,0.1339049297166884
5,67.71588897705078,0.24994635581970215,0.474535197019577,0.21657279133796692,0.20099204778671265,0.0002604166666666667,0.09180020002531819,0.010358599975006655,60.226363399939146,9.145696400111774,1.079866299929563,5.56494690006366,70.46228469995549,76.12094187736511,10080,132.42085228319186,143.055253500833,0.5968349674841402,0.3696377023562314,0.2443259906089685
6,68.17581939697266,0.2522096335887909,0.4876052737236023,0.19880355894565582,0.20208331942558289,0.0003125,0.0878471000760328,0.010268500162055716,60.31476400003885,9.168168300006073,1.0242208998533897,5.553995099879103,70.51742170006037,76.16107869148254,10080,132.35106662331575,142.94339975835177,0.47665547687054793,-0.0804274876642663,-0.3533632836510462
7,63.60697555541992,0.2413710206747055,0.4301173686981201,0.1965150386095047,0.20267857611179352,0.0003645833333333333,0.08723250005277805,0.010084500070661306,60.27668310012086,9.174061999918194,1.0309778999071568,5.560033899906557,70.49180750001688,76.14022850990295,10080,132.38730953754592,142.99534027408203,0.7335146626846759,-0.3502885842482295,0.006438770803314364
8,64.89604949951172,0.24552002549171448,0.44601187109947205,0.19224868714809418,0.2006944715976715,0.0004166666666666667,0.09315130009781569,0.010539299895754084,60.25092340007541,9.19844999993802,1.0652246000245214,5.552413700032048,70.5251372999337,76.17266178131104,10080,132.3309408425206,142.92776144669023,0.5212505776868427,-0.23702792817881635,-0.21652919652861766
9,65.68414306640625,0.24681146442890167,0.46563681960105896,0.17935286462306976,0.20178571343421936,0.00046875,0.09330979999504052,0.010432400071294978,60.35075289994711,9.197693600028288,1.0351118998951279,5.54663779999828,70.59399079994182,76.23524379730225,10080,132.2223094977064,142.7883575609995,0.5269836583767548,-0.2576037002173619,-0.20813360763277997
10,64.96483612060547,0.24637830257415771,0.451566606760025,0.18099184334278107,0.20119048655033112,0.0005,0.09315429994603619,0.01041290009743534,60.23127589994692,9.212696899980074,0.9984944000607356,5.543135699961567,70.45288010008517,76.09149885177612,10080,132.47209152280635,143.0743496317025,0.7249344696899253,0.4492223479681087,0.16293572042393015
