epoch,loss,distill,code,code_ref,code_proto,proto,style_ce,prob,prob_margin,prob_weight_mean,cls_target_prob,cls_hard_ratio,dir,proto_sep,style_pred_acc,xfer_margin,proto_cos_max,proto_cos_mean,same_id,cycle,gram,moment,push,nce,idt,w_cycle_eff,w_nce_eff,w_idt_eff,style_ref_alpha,transfer_ratio,lr,epoch_time_sec
1,9.674472761154174,0.003198754321783781,0.02945944955572486,0.01153728466015309,0.01792216501198709,0.02005697563290596,0.0,0.7182658910751343,1.1878428637981415,3.1927998423576356,0.19282379560172558,0.9665000021457673,0.8955946564674377,0.0,0.10650000004097819,-0.6143524065613747,0.119384765625,0.119384765625,0.0,0.06514972327277065,0.0,0.0,0.0,0.0,0.03318221531808376,7.0,0.0,0.20000000298023224,0.0,1.0,0.0002,18.03393244743347
2,8.218979668617248,0.025109687354415655,0.01438299030996859,0.006175312306731939,0.008207678003236652,0.01142957336269319,0.0,0.6008701175451279,1.0458497315645219,3.0129998445510866,0.3800960145890713,0.9030000001192093,0.5861358195543289,0.0,0.3415000021457672,-0.2398079732520273,0.256298828125,0.256298828125,0.0,0.09660840481519699,0.0,0.0,0.0,0.0,0.052172530069947244,7.0,0.0,0.20000000298023224,0.0,1.0,0.0001988303923565381,14.047240734100342
3,5.89516236782074,0.04566791970282793,0.011059187445789575,0.0049448017263785,0.006114385789260268,0.009349256334826351,0.0,0.38847659826278685,0.7429738402366638,3.1086998343467713,0.5622715935111046,0.8180000007152557,0.3105043791234493,0.0,0.574499998986721,0.12454317649826407,0.38544921875,0.38544921875,0.0,0.12173959240317345,0.0,0.0,0.0,0.0,0.0699755683541298,7.0,0.0,0.20000000298023224,0.0,1.0,0.0001953503690480396,11.249236822128296
4,3.9503862500190734,0.05656869299709797,0.00980235319584608,0.004408618388697505,0.005393734783865511,0.008571671275421976,0.0,0.2302352510392666,0.4572940766811371,3.1115999102592466,0.6658820271492004,0.7340000018477439,0.16719019860029222,0.0,0.7639999955892562,0.3317640721797943,0.4609375,0.4609375,0.0,0.12296663746237754,0.0,0.0,0.0,0.0,0.08531985729932785,7.0,0.0,0.20000000298023224,0.0,1.0,0.00018964561979789495,11.391505479812622
5,2.190173387527466,0.07072260826826096,0.010943691525608302,0.00451659900136292,0.006427092500962317,0.009835086949169635,0.0,0.1165668811649084,0.21749683916568757,3.0129998326301575,0.7638376623392105,0.5724999964237213,0.07000512704253196,0.0,0.905500003695488,0.527675311267376,0.4728515625,0.4728515625,0.0,0.0869481161236763,0.0,0.0,0.0,0.0,0.10553476959466934,7.0,0.0,0.20000000298023224,0.0,1.0,0.00018185661446562003,11.588198184967041
6,1.4081011980772018,0.08386182337999344,0.015197466313838958,0.006153439963236451,0.009044026350602507,0.015791273349896072,0.0,0.06224075816571713,0.11073103230446577,3.1550998210906984,0.807157838344574,0.5024999946355819,0.03748200135305524,0.0,0.9310000091791153,0.6143156617879868,0.48076171875,0.48076171875,0.0,0.06556008458137512,0.0,0.0,0.0,0.0,0.11338171623647213,7.0,0.0,0.20000000298023224,0.0,1.0,0.00017217514421272203,10.637243509292603
7,0.9183558940887451,0.09321569465100765,0.017639693384990097,0.006622092472389341,0.0110176011454314,0.02281031562015414,0.0,0.0330767915584147,0.04102440532296896,3.175399827957153,0.8146351277828217,0.6129999950528144,0.008603263978147879,0.0,0.9845000058412552,0.6292702376842498,0.4548828125,0.4548828125,0.0,0.054621347784996034,0.0,0.0,0.0,0.0,0.10015557892620564,7.0,0.0,0.20000000298023224,0.0,1.0,0.00016083959896778498,11.377806663513184
8,0.7317689269781112,0.09255800545215606,0.01688087941147387,0.006278265221044421,0.0106026143534109,0.025297044217586516,0.0,0.02333495682105422,0.014779128906229743,3.0651998996734617,0.819754683971405,0.6399999961256981,0.0013814432355502503,0.0,0.9995000004768372,0.6395093560218811,0.420703125,0.420703125,0.0,0.0499860318377614,0.0,0.0,0.0,0.0,0.0930837769061327,7.0,0.0,0.20000000298023224,0.0,1.0,0.00014812909747525697,12.49470043182373
9,0.6329125910997391,0.09103266559541226,0.014657062944024801,0.005837672506459057,0.008819390484131873,0.02567351721227169,0.0,0.02107941098511219,0.004254365689484984,3.1405999422073365,0.8152662247419358,0.6879999935626984,0.00017362252983730287,0.0,1.0,0.6305324584245682,0.39228515625,0.39228515625,0.0,0.044388119503855704,0.0,0.0,0.0,0.0,0.0845813188701868,7.0,0.0,0.20000000298023224,0.0,1.0,0.00013435661446562004,10.600781440734863
10,0.5343594908714294,0.0835011575371027,0.013221455365419387,0.005407633516006172,0.007813821942545474,0.025242143124341965,0.0,0.018837065575644373,0.0008590575471316697,3.073899817466736,0.8135433703660965,0.7259999960660934,9.474794642301276e-05,0.0,1.0,0.6270867645740509,0.37734375,0.37734375,0.0,0.03600539937615395,0.0,0.0,0.0,0.0,0.07554591968655586,7.0,0.0,0.20000000298023224,0.0,1.0,0.00011986127417882196,11.048958778381348
11,0.48215446174144744,0.0825919158756733,0.01171238743700087,0.004703198117204011,0.0070091892499476675,0.024908389151096343,0.0,0.017124983901157975,0.0007506407686378225,3.0564998507499697,0.8102557480335235,0.7575000047683715,0.0,0.0,1.0,0.620511507987976,0.38076171875,0.38076171875,0.0,0.030213136784732343,0.0,0.0,0.0,0.0,0.06802930384874344,7.0,0.0,0.20000000298023224,0.0,1.0,0.00010500000000000002,13.01747441291809
12,0.45016933530569075,0.079995658993721,0.01025666417554021,0.0046749229077249765,0.0055817412212491035,0.024040663335472345,0.0,0.016400641249492764,0.00047986137706175215,3.0158998370170593,0.8092247307300567,0.758500000834465,8.294984581880271e-06,0.0,1.0,0.6184494912624359,0.38642578125,0.38642578125,0.0,0.02733485447242856,0.0,0.0,0.0,0.0,0.06537204999476671,7.0,0.0,0.20000000298023224,0.0,1.0,9.01387258211781e-05,10.521511793136597
13,0.43689065277576444,0.08260553553700448,0.0082167346496135,0.004152734181843698,0.0040640004794113335,0.024942010175436735,0.0,0.016825871914625166,0.00032408172446594106,3.2739999413490297,0.8041422337293624,0.7764999955892563,0.0,0.0,1.0,0.6082844495773315,0.39638671875,0.39638671875,0.0,0.025085243862122297,0.0,0.0,0.0,0.0,0.0601510776206851,7.0,0.0,0.20000000298023224,0.0,1.0,7.564338553438001e-05,10.860988140106201
14,0.39943564832210543,0.07881676442921162,0.007404742203652859,0.004103802004829049,0.003300940152257681,0.024142538104206322,0.0,0.015308678662404419,0.00023629636925761587,3.0912997841835024,0.8063127309083938,0.7719999969005584,0.0,0.0,1.0,0.61262546479702,0.40859375,0.40859375,0.0,0.021859885659068823,0.0,0.0,0.0,0.0,0.05745274107903242,7.0,0.0,0.20000000298023224,0.0,1.0,6.187090252474307e-05,13.191697597503662
15,0.38007204085588453,0.077114886790514,0.00651843030937016,0.003840875905007124,0.0026775544276461003,0.024122893530875444,0.0,0.01486184778623283,0.00023553412429464516,3.0767998099327087,0.805791687965393,0.7525000035762787,0.0,0.0,1.0,0.6115833818912506,0.4181640625,0.4181640625,0.0,0.020042317919433117,0.0,0.0,0.0,0.0,0.0547120014205575,7.0,0.0,0.20000000298023224,0.0,1.0,4.916040103221507e-05,10.390276432037354
16,0.36337904781103136,0.07484680600464344,0.006356126209720969,0.003975572297349572,0.002380553912371397,0.024580857530236245,0.0,0.01419880767352879,0.0002503773262105824,3.0361998677253723,0.8032120674848556,0.7680000066757202,0.0,0.0,1.0,0.6064241290092468,0.4263671875,0.4263671875,0.0,0.01863462827168405,0.0,0.0,0.0,0.0,0.05223113745450973,7.0,0.0,0.20000000298023224,0.0,1.0,3.782485578727799e-05,10.632340669631958
17,0.356951804459095,0.0750417284667492,0.006102153426036238,0.003964009101036936,0.0021381443075370044,0.024850537348538638,0.0,0.01398536590859294,0.00019516320771799655,3.044899892807007,0.8020612865686416,0.7625,0.0,0.0,1.0,0.6041225641965866,0.432421875,0.432421875,0.0,0.017847460135817526,0.0,0.0,0.0,0.0,0.05082861352711916,7.0,0.0,0.20000000298023224,0.0,1.0,2.8143385534380006e-05,13.809241771697998
18,0.36052863001823426,0.07755108065903187,0.005707991262897849,0.003981806244701147,0.001726185024017468,0.02530437018722296,0.0,0.014249752508476377,0.00015509596394167602,3.1869998812675475,0.7998380631208419,0.7729999989271163,0.0,0.0,1.0,0.599676126241684,0.43837890625,0.43837890625,0.0,0.01763204438611865,0.0,0.0,0.0,0.0,0.04913517087697983,7.0,0.0,0.20000000298023224,0.0,1.0,2.0354380202105065e-05,10.700454473495483
19,0.35447090715169904,0.07752580754458904,0.005407333839684725,0.004018449375871569,0.0013888845103792846,0.025399430841207504,0.0,0.013928429828956724,0.00013967868653708138,3.1898998498916624,0.8014603108167648,0.7654999941587448,0.0,0.0,1.0,0.602920600771904,0.44345703125,0.44345703125,0.0,0.01701849391683936,0.0,0.0,0.0,0.0,0.04757637567818165,7.0,0.0,0.20000000298023224,0.0,1.0,1.4649630951960417e-05,10.687341928482056
20,0.3396274819970131,0.07454839795827865,0.0053720844211056825,0.004038146266248077,0.0013339382072445004,0.024591780640184878,0.0,0.013677747687324882,0.00012310182182773133,3.0361999034881593,0.7988257139921189,0.7654999971389771,0.0,0.0,1.0,0.5976514011621475,0.4470703125,0.4470703125,0.0,0.015970930457115173,0.0,0.0,0.0,0.0,0.04738487284630537,7.0,0.0,0.20000000298023224,0.0,1.0,1.1169607643461924e-05,13.261316537857056
