epoch,loss,swd,repulsive,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,35.17380142211914,20.137399673461914,9.824413299560547,1.9667938947677612,0.00015247499686665833,3.245048761367798,0.20205076038837433,1e-05,0.6027369990479201,0.004743300843983889,31.05434610019438,6.590536699863151,0.11280369968153536,0.024024499114602804,37.76242980058305,38.80495357513428,10240,263.8838358657814,271.1689913513429
2,32.080299377441406,17.820058822631836,9.456255912780762,1.5739436149597168,0.00043829905916936696,3.2295989990234375,0.20400388538837433,2e-05,0.5458416996989399,0.004464799305424094,21.04041700134985,1.2938982993364334,0.08253939915448427,0.02150530065409839,22.421319499146193,23.392372369766235,10240,437.74952955326654,456.70817903424194
3,23.579364776611328,12.139427185058594,7.1106061935424805,0.6169413328170776,0.007941425777971745,3.704451560974121,0.20283202826976776,3e-05,0.5825781994499266,0.004399900091812015,21.005905400495976,1.3568426994606853,0.08858909946866333,0.023595700971782207,22.455737099517137,23.477583646774292,10240,436.1607290623764,456.00818866997645
4,16.626489639282227,8.697850227355957,4.109691143035889,0.26881149411201477,0.007212612312287092,3.54292368888855,0.20126952230930328,4e-05,0.564820799510926,0.004769599298015237,20.960895100142807,1.310122400522232,0.08597349980846047,0.02416759985499084,22.361760599771515,23.375051975250244,10240,438.0738922352867,457.92458757047194
5,13.374886512756348,7.063969612121582,2.73211407661438,0.15769244730472565,0.005543259903788567,3.4155662059783936,0.20097656548023224,5e-05,0.5617127001751214,0.004343200009316206,20.924644300481305,1.2549220998771489,0.08576369937509298,0.021788900950923562,22.269673299742863,23.2555935382843,10240,440.32417332812844,459.8181509972235
6,12.20351505279541,6.383366584777832,2.442166566848755,0.1319914311170578,0.0020646436605602503,3.243927001953125,0.19882811605930328,6e-05,0.5890856999903917,0.004750900203362107,20.34548700042069,1.316374700050801,0.08257700013928115,0.021380999591201544,21.749189600814134,22.76438283920288,10240,449.8255047075357,470.8221404082425
7,11.565450668334961,6.01625919342041,2.2765653133392334,0.10669498145580292,0.001372812781482935,3.164555788040161,0.19921875,7e-05,0.5699592004530132,0.004980300320312381,20.352753500221297,1.3765479002613574,0.08968330058269203,0.025018498301506042,21.82396500138566,22.82655096054077,10240,448.6004047524055,469.20896360261924
8,11.00376033782959,5.653478622436523,2.2132301330566406,0.09123659878969193,0.0007763648754917085,3.0450379848480225,0.19453123211860657,8e-05,0.5648568996693939,0.004765199730172753,20.435618499992415,1.2613146004732698,0.08008149988017976,0.022370500257238746,21.781779800076038,22.772720336914062,10240,449.66081559440187,470.1176898301145
9,10.683448791503906,5.487821102142334,2.11673903465271,0.09036868810653687,0.0008093322976492345,2.987710952758789,0.20742186903953552,9e-05,0.5576531991828233,0.0045698999892920256,20.422426498495042,1.2585660999175161,0.083254499360919,0.021666901651769876,21.76881699776277,22.750195026397705,10240,450.1060315359158,470.39763350724974
10,10.424169540405273,5.296009063720703,2.0652670860290527,0.08543449640274048,0.0007258701953105628,2.976733684539795,0.20058593153953552,0.0001,0.6033212002366781,0.004916999489068985,20.38679729984142,1.3144237999804318,0.08658460061997175,0.02386510046198964,21.79272269993089,22.813483953475952,10240,448.8573521204679,469.88162704573267
