epoch,loss,semigroup,swd,identity,identity_ratio,delta_l1,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
11,12.605681419372559,0.0,0.20642606914043427,0.0,0.20185546576976776,0.0,0.0,0.0,0.0,0.0,0.00022773827667594876,0.6881527999794343,0.01396189998195041,52.39243679998617,4.296530699997675,0.17007760002161376,8.315763200014771,56.87300699998741,65.87909078598022,10240,155.4362678329371,180.05026532186469
12,12.593171119689941,0.0,0.20615334808826447,0.0,0.201171875,0.0,0.0,0.0,0.0,0.0,0.00022726541644737196,0.696537099989655,0.013925499995821156,52.40074339998682,4.315384000001359,0.16573020000214456,8.318776200059801,56.89578309998615,65.91295027732849,10240,155.35642020142078,179.97818892842506
13,12.566071510314941,0.0,0.20576231181621552,0.0,0.205078125,0.0,0.0,0.0,0.0,0.0,0.00022674835717681317,0.7579799999948591,0.01411159998679068,52.26379180006188,4.339012800010096,0.16772800000035204,8.307015799960936,56.78464420005912,65.85177111625671,10240,155.5007530765117,180.3304422217255
14,12.413052558898926,0.0,0.2032151222229004,0.0,0.19853515923023224,0.0,0.0,0.0,0.0,0.0,0.00022618732566355746,0.7005263999744784,0.014768400003958959,52.36814780000714,4.293088499965961,0.16772050000872696,8.319453700001759,56.84372519998578,65.86650276184082,10240,155.4659739112861,180.14301427244536
15,12.359759330749512,0.0,0.20225535333156586,0.0,0.20283202826976776,0.0,0.0,0.0,0.0,0.0,0.00022558256799456875,0.6913973999980954,0.013816100006806664,52.43597910001699,4.301895299991884,0.1670975000160979,8.315131299947097,56.91878800003178,65.92780661582947,10240,155.32141179320448,179.90544703787936
16,12.43328857421875,0.0,0.2035006284713745,0.0,0.20332030951976776,0.0,0.0,0.0,0.0,0.0,0.0002249343494365482,0.6920375999907264,0.013913699986005668,52.37438659999316,4.3254860999877565,0.16991630001575686,8.329552700008207,56.88370269998268,65.90763711929321,10240,155.36894429192688,180.01641092191275
17,12.490347862243652,0.0,0.20442712306976318,0.0,0.20556640625,0.0,0.0,0.0,0.0,0.0,0.00022424295431957907,0.723568500012334,0.015864299995882902,58.01769119997334,4.687590299981821,0.46966010002506664,8.940444599997136,63.19080589997611,72.85675120353699,10240,140.54977515251704,162.0488907232606
18,12.504992485046387,0.0,0.20482690632343292,0.0,0.19912110269069672,0.0,0.0,0.0,0.0,0.0,0.00022350868591241056,0.7605844999925466,0.014158399993903004,55.30236869998771,4.391588500009675,0.28712900001119124,8.678912500028673,59.99524460000248,69.43704533576965,10240,147.47171269289288,170.6801942099187
19,12.469779014587402,0.0,0.20415189862251282,0.0,0.20673827826976776,0.0,0.0,0.0,0.0,0.0,0.0002227318662894338,0.7604816999955801,0.01784219998808112,57.52673429999413,4.675562899981742,0.32517419997020625,9.1576040000582,62.54531359993416,72.4665298461914,10240,141.306614539625,163.72129917677444
20,12.278792381286621,0.0,0.2009979486465454,0.0,0.19521485269069672,0.0,0.0,0.0,0.0,0.0,0.00022191283618940954,0.7683404000199516,0.014753099996596575,60.45294460001605,4.710426299985556,0.4346521999905235,9.57144859998516,65.61277619998873,75.95664644241333,10240,134.81374546681013,156.06716546771816
21,12.269503593444824,0.0,0.200905442237854,0.0,0.19970703125,0.0,0.0,0.0,0.0,0.0,0.0002210519548660089,0.7506754000132787,0.014217800009646453,54.9499560000113,4.462626899970928,0.22950119997403817,9.024811300063448,59.65630189996591,69.43474507331848,10240,147.47659819571945,171.64992924252738
22,12.339311599731445,0.0,0.20193015038967133,0.0,0.20400391519069672,0.0,0.0,0.0,0.0,0.0,0.0002201495999302327,0.8439600999918184,0.01750970000284724,58.747399799998675,4.8676774999912595,0.3967224000080023,9.189137299981667,64.02930940000078,74.06554126739502,10240,138.25592609971017,159.92676004092394
23,12.26722526550293,0.0,0.20077048242092133,0.0,0.20156250894069672,0.0,0.0,0.0,0.0,0.0,0.00021920616718477888,0.8045131000253605,0.016699599982530344,64.8899201000022,5.070405099992058,0.715218300021661,10.01246559995343,70.69224309999845,81.511967420578,10240,125.62572495845406,144.8532335508848
24,12.160517692565918,0.0,0.19901615381240845,0.0,0.20429687201976776,0.0,0.0,0.0,0.0,0.0,0.00021822207045043033,0.7228308999838191,0.01383229997009039,55.3583638999844,4.496063200000208,0.24551589997281553,8.620155600081489,60.11377529992751,69.46045160293579,10240,147.42201877027819,170.34365166568315
25,12.384601593017578,0.0,0.20277062058448792,0.0,0.19277344644069672,0.0,0.0,0.0,0.0,0.0,0.00021719774138453945,0.7129154999856837,0.014419099978113081,53.84236140000576,4.422320200013928,0.19874609999533277,8.468431099987356,58.47784679999313,67.66269493103027,10240,151.33893219059343,175.10904659371286
26,12.144615173339844,0.0,0.19880253076553345,0.0,0.2041015625,0.0,0.0,0.0,0.0,0.0,0.000216133629291689,0.7527685000168276,0.014587799974833615,54.03543660001742,4.473168299962708,0.29144390003057197,8.534571100011817,58.81463659998553,68.10635638237,10240,150.35307339757682,174.1063210106193
27,12.223977088928223,0.0,0.20015756785869598,0.0,0.203125,0.0,0.0,0.0,0.0,0.0,0.000215030200926612,0.8496879999947851,0.014471800015599001,56.63790190000145,4.528768699987268,0.3280827999842586,9.006936400037375,61.50922519998858,71.3684630393982,10240,143.48074154752524,166.4790926353906
28,12.065218925476074,0.0,0.19750696420669556,0.0,0.20156250894069672,0.0,0.0,0.0,0.0,0.0,0.00021388794028945812,0.7079844999898341,0.014892600032908376,53.76210460000584,4.343655700002273,0.25176970002939925,8.499181899955147,58.37242260007042,67.58133673667908,10240,151.52112246460413,175.42530434547436
29,12.15417194366455,0.0,0.19895900785923004,0.0,0.20439453423023224,0.0,0.0,0.0,0.0,0.0,0.00021270734841349485,0.697174199980509,0.014198399985616561,53.190646600021864,4.297871000024315,0.18434960001468426,8.465806199979852,57.68706560004648,66.8522560596466,10240,153.17358909867926,177.5094623636351
30,12.285555839538574,0.0,0.2011169195175171,0.0,0.19980469346046448,0.0,0.0,0.0,0.0,0.0,0.0002114889431453379,0.7356669999862788,0.014860800030874088,57.13516019999952,4.4937938999864855,0.3087420999945607,8.799149799975567,61.95255700001144,71.4906234741211,10240,143.23556716087083,165.28777012380795
31,12.011004447937012,0.0,0.19657568633556366,0.0,0.19970703125,0.0,0.0,0.0,0.0,0.0,0.00021023325891780657,0.7143250999870361,0.014991999967605807,53.73462730000756,4.322642300001462,0.20563390000461368,8.50950210004521,58.27789549998124,67.50820708274841,10240,151.6852608372236,175.70984525347686
32,12.093599319458008,0.0,0.19789735972881317,0.0,0.19755859673023224,0.0,0.0,0.0,0.0,0.0,0.00020894084651550381,0.7242229000185034,0.015765800009830855,56.363257200006046,4.6297907999833114,0.24890220002271235,8.671334499973455,61.2577160000219,70.6554946899414,10240,144.92857271662098,167.16261507360704
33,11.98855972290039,0.0,0.1962670534849167,0.0,0.20107422769069672,0.0,0.0,0.0,0.0,0.0,0.00020761227283322393,0.7476432000112254,0.014666000053694006,60.103980199986836,4.532298099984473,0.5158588999984204,9.87041429994133,65.16680320002342,75.78677725791931,10240,135.1159182445639,157.1352206516756
34,12.125807762145996,0.0,0.19850480556488037,0.0,0.2021484375,0.0,0.0,0.0,0.0,0.0,0.0002062481206272937,0.8235846000025049,0.014821599979768507,60.07995950002078,4.521449100015161,0.6608998000010615,9.703396399956546,65.27713000001677,75.80783605575562,10240,135.07838414578438,156.8696417872135
35,11.985661506652832,0.0,0.1961696892976761,0.0,0.19472657144069672,0.0,0.0,0.0,0.0,0.0,0.00020484898825995633,0.7509288000292145,0.015367400024842937,61.34536140000273,4.568231299999752,0.7407094000154757,9.664228299974639,66.6696695000428,77.08745741844177,10240,132.8361362914827,153.59308178351515
36,12.027192115783691,0.0,0.19685664772987366,0.0,0.20009766519069672,0.0,0.0,0.0,0.0,0.0,0.00020341548943690987,0.7678179000067757,0.01453669999318663,60.19918080003117,4.735110400048143,0.6435996000072919,9.603174599920749,65.5924275000798,75.96606707572937,10240,134.79702706988775,156.11558209196545
37,12.06946086883545,0.0,0.1974918246269226,0.0,0.203125,0.0,0.0,0.0,0.0,0.0,0.00020194825293811563,0.7243157000120846,0.015338799996243324,59.06923739999911,4.385243799995806,0.7125264999922365,9.327458999992814,64.1823464999834,74.23612952232361,10240,137.93822584622654,159.54542889768996
38,12.166321754455566,0.0,0.19901318848133087,0.0,0.19931641221046448,0.0,0.0,0.0,0.0,0.0,0.0002004479223419947,0.805618600010348,0.013872999988961965,58.72067830000742,4.408226999992621,0.5743085999711184,9.171636800027045,63.71708689996012,73.69639182090759,10240,138.94845795008,160.71042318801315
39,12.001226425170898,0.0,0.19641314446926117,0.0,0.19765625894069672,0.0,0.0,0.0,0.0,0.0,0.00019891515574313288,0.7186760000113281,0.01483460002054926,55.82170739997673,4.430774399988877,0.2467019000032451,8.77320360000158,60.5140182999894,70.00737643241882,10240,146.27030067160308,169.2169895120284
40,11.884854316711426,0.0,0.19449807703495026,0.0,0.20283202826976776,0.0,0.0,0.0,0.0,0.0,0.00019735062546361883,0.720820399990771,0.01461780000681756,56.52427820002049,4.435962199990172,0.37885800000367453,8.674654800001008,61.353716200021154,70.75124216079712,10240,144.73244125845085,166.90105562010714
41,12.053499221801758,0.0,0.19731639325618744,0.0,0.20009766519069672,0.0,0.0,0.0,0.0,0.0,0.00019575501775814135,0.7386731000151485,0.01585809998505283,56.36887460001162,4.5238939999908325,0.3877584999863757,8.91033440001047,61.296385199973884,70.94774889945984,10240,144.33157018852168,167.05715951426714
42,11.904861450195312,0.0,0.19491837918758392,0.0,0.19648437201976776,0.0,0.0,0.0,0.0,0.0,0.00019412903251297546,0.7421169000226655,0.015579099977912847,58.796887899996364,4.7122551999855204,0.40381220001290785,9.231648100038,63.928534399972705,73.90499329566956,10240,138.55626722044516,160.17886372825046
43,12.031950950622559,0.0,0.19690899550914764,0.0,0.20253907144069672,0.0,0.0,0.0,0.0,0.0,0.00019247338293898892,0.8278877999910037,0.014692499978991691,57.05852860002051,4.6554343000170775,0.40264039999601664,9.289928599988343,62.131295800012595,72.25369358062744,10240,141.7228586186151,164.81227162814017
44,11.946864128112793,0.0,0.19554775953292847,0.0,0.20556640625,0.0,0.0,0.0,0.0,0.0,0.00019078879525880467,0.7197335000018938,0.01421309998841025,56.49217290002707,4.464556099992478,0.2617713000072399,8.781899999994494,61.2327134000152,70.73752284049988,10240,144.76051166068282,167.23087107221772
45,12.013150215148926,0.0,0.1966690719127655,0.0,0.19599609076976776,0.0,0.0,0.0,0.0,0.0,0.00018907600838825536,0.7722855000101845,0.015518299995164853,56.167335200007074,4.786968399981561,0.21211560002120677,8.812063000026683,61.181937500005006,70.76893377304077,10240,144.69625941857697,167.369658733007
46,11.998964309692383,0.0,0.1963801383972168,0.0,0.20039062201976776,0.0,0.0,0.0,0.0,0.0,0.0001873357736122705,0.7483908999929554,0.015986999991582707,55.14566689998901,4.658411899996281,0.23548319999099476,8.704876500036335,60.05554899996787,69.51163125038147,10240,147.3134756846007,170.50880677163536
47,11.897562026977539,0.0,0.1947294920682907,0.0,0.20166015625,0.0,0.0,0.0,0.0,0.0,0.00018556885425533823,0.7193866000088747,0.017510799996671267,52.97785919999296,4.365686699995422,0.17258330001641298,8.42103099997621,57.53364000000147,66.67738342285156,10240,153.57531256228876,177.98282882848605
48,11.973414421081543,0.0,0.19598427414894104,0.0,0.20078125596046448,0.0,0.0,0.0,0.0,0.0,0.00018377602534668566,0.6977575999917462,0.013584700012870599,52.97012420001556,4.293232400006673,0.19425149998278357,8.414499499973317,57.47119280001789,66.58596777915955,10240,153.78615557503355,178.17622187923013
49,12.052639961242676,0.0,0.197307750582695,0.0,0.19941405951976776,0.0,0.0,0.0,0.0,0.0,0.00018195807328032568,0.7075257999676978,0.01392780001333449,53.063406899993424,4.3421308000106364,0.16888150003069313,8.39036279994616,57.58834700004809,66.68984270095825,10240,153.54662097370434,177.81375110474085
50,12.049721717834473,0.0,0.19726969301700592,0.0,0.1943359375,0.0,0.0,0.0,0.0,0.0,0.0001801157954701185,0.7927309000151581,0.014696600002935156,52.751934399988386,4.47429500000726,0.17800710000301478,8.405538300030457,57.418933100001595,66.6199791431427,10240,153.7076434382826,178.33838852710616
51,11.941544532775879,0.0,0.19553643465042114,0.0,0.20175781846046448,0.0,0.0,0.0,0.0,0.0,0.00017824999999999948,0.7484009999898262,0.014743099978659302,52.902221199983614,4.386016500015103,0.1754538000022876,8.421312500024214,57.478434599979664,66.65148663520813,10240,153.63498275807098,178.15377317188842
52,11.992999076843262,0.0,0.196273073554039,0.0,0.19951172173023224,0.0,0.0,0.0,0.0,0.0,0.000176361505269527,0.7484002999844961,0.014325699987239204,53.17309529998602,4.441186099968036,0.20207289997779299,8.372737400073675,57.830679999919084,66.95756530761719,10240,152.93268136252087,177.06864245784985
53,11.889885902404785,0.0,0.19454050064086914,0.0,0.20166015625,0.0,0.0,0.0,0.0,0.0,0.00017445113963490515,0.7910452000141959,0.014055900035600644,52.848361999996996,4.367340900011186,0.1709151999966707,8.413525499949174,57.40067400004045,66.60849857330322,10240,153.73413632392257,178.39511779936214
54,11.871329307556152,0.0,0.1942957192659378,0.0,0.20273438096046448,0.0,0.0,0.0,0.0,0.0,0.00017251974104563945,0.7055898000180605,0.014740799961145967,52.99004269998113,4.30133069997828,0.17180099997494835,8.41560800010484,57.477915199895506,66.6011438369751,10240,153.75111311999777,178.15538306125995
55,11.85206413269043,0.0,0.19398854672908783,0.0,0.19580078125,0.0,0.0,0.0,0.0,0.0,0.0001705681566769845,0.6994441999995615,0.01395039997441927,53.0449345000161,4.2949938000310794,0.17366400003083982,8.428319899954658,57.527542700052436,66.65698027610779,10240,153.622320686951,178.00169309144968
56,11.924344062805176,0.0,0.19522088766098022,0.0,0.19912110269069672,0.0,0.0,0.0,0.0,0.0,0.00016859724255834476,0.6958211999954074,0.014235200040275231,53.07053490001272,4.303305100031139,0.1686667999747442,8.416964899923187,57.556742000058875,66.67325139045715,10240,153.5848302947115,177.91139046733267
57,11.73330020904541,0.0,0.19205719232559204,0.0,0.19472657144069672,0.0,0.0,0.0,0.0,0.0,0.0001666078631977921,0.6868937000035658,0.013695799993001856,52.958369999985734,4.347259700014547,0.16920410002057906,8.410824199971103,57.48852960001386,66.58847975730896,10240,153.78035415917458,178.1224893252015
58,11.926429748535156,0.0,0.19516216218471527,0.0,0.19941405951976776,0.0,0.0,0.0,0.0,0.0,0.0001646008912028636,0.6946879999668454,0.014069500015466474,53.05105460001505,4.298483499987924,0.18217859996366315,8.40833600001497,57.5457861999821,66.65133619308472,10240,153.63532953541045,177.94526195913167
59,11.904961585998535,0.0,0.19485965371131897,0.0,0.20332030951976776,0.0,0.0,0.0,0.0,0.0,0.00016257720689780728,0.6989271000275039,0.014147599984426051,53.056142300025385,4.293782099994132,0.17392999999719905,8.423974099998304,57.53800200000114,66.6633529663086,10240,153.60763514513374,177.96933581391644
60,11.901543617248535,0.0,0.19475769996643066,0.0,0.20673827826976776,0.0,0.0,0.0,0.0,0.0,0.00016053769793744274,0.6905460999914794,0.0139563999910024,53.01222669999697,4.276786599992192,0.16750010001123883,8.423649800010026,57.470469799991406,66.58770751953125,10240,153.78213759643913,178.17846340280886
61,11.982386589050293,0.0,0.19613292813301086,0.0,0.19199219346046448,0.0,0.0,0.0,0.0,0.0,0.00015848325891780642,0.7567795999857481,0.014054300016141497,52.93350030001602,4.298281199953635,0.1825638000445906,8.4203993999472,57.42839960003039,66.60749125480652,10240,153.73646127620913,178.30899121894703
62,11.978384971618652,0.0,0.195997416973114,0.0,0.20478515326976776,0.0,0.0,0.0,0.0,0.0,0.00015641479098375214,0.6934589999946184,0.013300999977218453,53.046543400028895,4.294078500017349,0.1951818999950774,8.39743420000741,57.54910480001854,66.64258885383606,10240,153.65549532385202,177.935000650031
63,11.825648307800293,0.0,0.1935890167951584,0.0,0.19863282144069672,0.0,0.0,0.0,0.0,0.0,0.0001543332014336793,0.6917980999714928,0.01367289999325294,52.9422816999795,4.332592200014915,0.17452180000691442,8.405956800008425,57.463068599994585,66.56364583969116,10240,153.8377273483719,178.20141265482235
64,11.95594310760498,0.0,0.1957084983587265,0.0,0.19833984971046448,0.0,0.0,0.0,0.0,0.0,0.00015223940332156173,0.7023274000384845,0.0133194999943953,53.02652929999749,4.343296899976849,0.1698340000002645,8.411138100054814,57.552979699969,66.66975522041321,10240,153.59288430182622,177.92302072598886
65,11.703557968139648,0.0,0.19151976704597473,0.0,0.19833984971046448,0.0,0.0,0.0,0.0,0.0,0.00015013431505645213,0.6976704999760841,0.014031699996849056,52.987956699995266,4.2949213000174495,0.20117009997920832,8.443255400001362,57.49807979998877,66.64210343360901,10240,153.65661454851008,178.09290389558365
66,11.919012069702148,0.0,0.19514891505241394,0.0,0.19521485269069672,0.0,0.0,0.0,0.0,0.0,0.00014801885999963735,0.6982995999569539,0.014896600005158689,52.987535399981425,4.293483200017363,0.1781708999988041,8.432497299952956,57.47408610000275,66.60706448554993,10240,153.73744630678803,178.16725231929368
67,11.837157249450684,0.0,0.19372671842575073,0.0,0.20107422769069672,0.0,0.0,0.0,0.0,0.0,0.00014589396605962175,0.7058270000052289,0.014065900017158128,53.03975820005144,4.293768399991677,0.16988699999637902,8.436712099944998,57.51747950005665,66.66294384002686,10240,153.60857787158704,178.03283608750473
68,11.96828842163086,0.0,0.19588825106620789,0.0,0.20224609971046448,0.0,0.0,0.0,0.0,0.0,0.0001437605652851158,0.75515900002938,0.01441299999714829,52.9613690000042,4.277454199982458,0.16922039998462424,8.424734700041881,57.42245659996843,66.60556268692017,10240,153.7409127242597,178.3274455033613
69,11.759804725646973,0.0,0.19249461591243744,0.0,0.19677734375,0.0,0.0,0.0,0.0,0.0,0.00014161959345620884,0.6800281999749132,0.014432900024985429,53.02712640000391,4.287296600006812,0.16965109998272965,8.424638500007859,57.498507000018435,66.60539150238037,10240,153.74130785844923,178.09158070829068
70,11.744684219360352,0.0,0.19221903383731842,0.0,0.20166015625,0.0,0.0,0.0,0.0,0.0,0.00013947198967390474,0.6823429000069154,0.014678499988804106,53.054921499991906,4.331809600007546,0.16835000002174638,8.39073589995678,57.56975960001,66.64535856246948,10240,153.64910956854737,177.87116137268396
71,11.885600090026855,0.0,0.19457367062568665,0.0,0.20527343451976776,0.0,0.0,0.0,0.0,0.0,0.00013731869594820143,0.6893019000126515,0.013853199990990106,53.0473902000158,4.330936500024109,0.167694699986896,8.410644899995532,57.55987460001779,66.66179919242859,10240,153.6112154795104,177.9017079373004
72,11.910330772399902,0.0,0.1949242204427719,0.0,0.19765625894069672,0.0,0.0,0.0,0.0,0.0,0.00013516065678489394,0.6859324999677483,0.014092600031290203,52.93985780001822,4.358909800044785,0.17141830000764458,8.41081799990934,57.48427850010194,66.5840744972229,10240,153.79052840070776,178.13566190940088
73,11.813691139221191,0.0,0.19337236881256104,0.0,0.19746093451976776,0.0,0.0,0.0,0.0,0.0,0.00013299881877128325,0.7017929000212462,0.014669899988803081,53.00222109995957,4.339808399970934,0.1763895000112825,8.42243170007714,57.53308889993059,66.66048669815063,10240,153.6142399674992,177.98453369696188
74,11.890239715576172,0.0,0.194658100605011,0.0,0.19990234076976776,0.0,0.0,0.0,0.0,0.0,0.0001308341301609715,0.7051985999787576,0.015570100025797728,53.04399620005279,4.299324400017213,0.17820860002393601,8.43708979987423,57.537099300119735,66.6820592880249,10240,153.56454358689774,177.97212797584828
75,11.727286338806152,0.0,0.19191354513168335,0.0,0.19599609076976776,0.0,0.0,0.0,0.0,0.0,0.0001286675404579268,0.6918796999962069,0.014299900009064004,53.003435300001,4.301410099986242,0.16722940000909148,8.433049499988556,57.4863747000054,66.61364388465881,10240,153.72226172960166,178.12916631876314
76,11.902228355407715,0.0,0.1948215663433075,0.0,0.20175781846046448,0.0,0.0,0.0,0.0,0.0,0.00012649999999999936,0.7546106999652693,0.013887999994040001,52.94106619999366,4.295822399988538,0.1666817000223091,8.421638199972222,57.41745829999854,66.59589147567749,10240,153.7632393394705,178.34296924982937
77,11.78939151763916,0.0,0.19293339550495148,0.0,0.19902344048023224,0.0,0.0,0.0,0.0,0.0,0.00012433245954207196,0.6854169000071124,0.015062399972521234,53.02888859999803,4.331003700004658,0.16667900000174996,8.40355620002083,57.541633699976956,66.63341164588928,10240,153.67665780672542,177.95810340372907
78,11.912056922912598,0.0,0.1950092762708664,0.0,0.20009766519069672,0.0,0.0,0.0,0.0,0.0,0.00012216586983902723,0.7297180000095977,0.01407750001817476,52.963295699999435,4.354121100004704,0.16984940000111237,8.407274799967126,57.501343700023426,66.64133501052856,10240,153.6583863210753,178.08279495903028
79,11.835603713989258,0.0,0.19366729259490967,0.0,0.19931641221046448,0.0,0.0,0.0,0.0,0.0,0.0001200011812287155,0.7117685999910464,0.014635699990321882,53.17847860001348,4.397042400021746,0.19573719998879824,8.400187899969751,57.785893900014344,66.90063261985779,10240,153.06282764448045,177.20587688265317
80,11.741005897521973,0.0,0.1920926421880722,0.0,0.20029297471046448,0.0,0.0,0.0,0.0,0.0,0.00011783934321510476,0.6970992999631562,0.013259500010462943,53.02357009998377,4.332372800017765,0.16633400001592236,8.41548619997775,57.53553640002792,66.65078377723694,10240,153.63660289764275,177.9769624255216
81,11.808281898498535,0.0,0.19319038093090057,0.0,0.20234374701976776,0.0,0.0,0.0,0.0,0.0,0.00011568130405179731,0.6960585999986506,0.015190599973720964,52.972300700013875,4.338886999976239,0.16985929998918436,8.430494300038845,57.49623759995302,66.62502932548523,10240,153.6959923870986,178.09861005597986
82,11.802290916442871,0.0,0.19317714869976044,0.0,0.1962890625,0.0,0.0,0.0,0.0,0.0,0.00011352801032609396,0.6896500999864656,0.014813899986620527,53.012723999992886,4.366932600023574,0.1687763000081759,8.401602499994624,57.56324680001126,66.65631914138794,10240,153.62384439920004,177.89128600713323
83,11.91502857208252,0.0,0.19498567283153534,0.0,0.19912110269069672,0.0,0.0,0.0,0.0,0.0,0.00011138040654378989,0.7624483999970835,0.013688500002899673,52.94620929999655,4.356873899989296,0.17441219997999724,8.422505399990769,57.491183899968746,66.67905688285828,10240,153.571458246472,178.11426562056877
84,11.947420120239258,0.0,0.1954641193151474,0.0,0.2021484375,0.0,0.0,0.0,0.0,0.0,0.00010923943471488288,0.6977216999439406,0.014033300001756288,52.96327810000366,4.311907999996038,0.18924199999310076,8.416054199988139,57.47846139999456,66.59437584877014,10240,153.76673884975094,178.153690105577
85,11.919795989990234,0.0,0.19515803456306458,0.0,0.20146484673023224,0.0,0.0,0.0,0.0,0.0,0.000107106033940377,0.7019368000110262,0.014746800021384843,53.036459999995714,4.2727950000044075,0.16917120001016883,8.45642620002036,57.493173000031675,66.6536877155304,10240,153.62990932629324,178.10810337419295
86,11.722599983215332,0.0,0.191865012049675,0.0,0.20136718451976776,0.0,0.0,0.0,0.0,0.0,0.00010498114000036142,0.6925296999907005,0.015135700021346565,53.04946160000691,4.288656699995045,0.1698178000151529,8.449508899924695,57.52307180003845,66.66834425926208,10240,153.5961349239205,178.01552802319495
87,11.865469932556152,0.0,0.1941431611776352,0.0,0.19394531846046448,0.0,0.0,0.0,0.0,0.0,0.00010286568494354668,0.6978322999639204,0.013854299992090091,52.98155019996193,4.288167899998371,0.16881890001241118,8.452188600043883,57.4523912999648,66.6048994064331,10240,153.74244374297425,178.234530683604
88,11.861186027526855,0.0,0.19416365027427673,0.0,0.20361328125,0.0,0.0,0.0,0.0,0.0,0.00010076059667843709,0.6850113000182319,0.013494099985109642,53.090989399992395,4.26374849997228,0.1724081000284059,8.412452500029758,57.54064009997819,66.64029145240784,10240,153.6607925448983,177.96117634784326
89,11.833331108093262,0.0,0.19365505874156952,0.0,0.19560547173023224,0.0,0.0,0.0,0.0,0.0,9.866679856631959e-05,0.6922337000141852,0.014740800004801713,53.085982400029025,4.272956600034377,0.17018120000284398,8.417577999920468,57.54386100007105,66.65493774414062,10240,153.62702819267366,177.95121533446212
90,11.835532188415527,0.0,0.19380412995815277,0.0,0.20341797173023224,0.0,0.0,0.0,0.0,0.0,9.658520901624675e-05,0.6903826000270783,0.014424800006963778,53.000683000005665,4.299310200003674,0.18590859999676468,8.398460200005502,57.50032660001307,66.59066724777222,10240,153.77530250445986,178.0859449935311
