method,point_type,selection,run_root,summary_json,transfer_clip_style,transfer_content_lpips,full_clip_style,full_content_lpips,idt_transfer_clip_style,delta_idt_transfer,reading
SaMST-latent,convergence,batch1050_fast,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samst_latent_distinct5_512_convergence_20260606_214051,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samst_latent_distinct5_512_convergence_20260606_214051/eval_bundle_fast/batch1050_fast/summary.json,0.6819825260837873,0.8318358248166667,0.6826026574770608,0.8320293038933333,0.6399224616587161,0.0420600644250712,"Late bad-solution plateau; style stays above idt but LPIPS remains catastrophically high."
SaMAM-latent,convergence,step1500_fast,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_latent_distinct5_512_convergence_20260607_011328,/mnt/i/Github/Latent_Style/Related_Works/baseline_pipeline/results/samam_latent_distinct5_512_convergence_20260607_011328/eval_bundle_fast_step1500/step1500_fast/summary.json,0.6547481072942416,0.163526222025,0.6920399037996927,0.16340884842266667,0.6399224616587161,0.0148256456355255,"Late plateau band 1200-1500; style remains above idt, but below the compact LANCET style frontier."
