epoch,loss,swd,color,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec,gradcos_swd_color,gradcos_swd_identity,gradcos_color_identity
1,25.04199981689453,0.3351256251335144,0.23850415647029877,0.041895344853401184,0.20185546576976776,0.0001686973250749287,2.8336729000147898,0.009129400004894705,84.22631429999456,22.555802100010624,0.29932380000900594,6.501642699968215,107.09056960001908,116.49297142028809,10240,87.90229895549416,95.61999752402265,0.3710605072415022,-0.7938988321664759,-0.3127306513668445
2,22.749465942382812,0.29160046577453613,0.21303147077560425,0.06823721528053284,0.20136718451976776,0.0003373946501498574,0.09923780000463012,0.009020600002259016,72.5387690000025,3.4527318000073137,0.29644420000113314,6.508330199983902,76.29696560001321,82.90603709220886,10240,123.51332133522408,134.21241486434982,0.4547469902368148,-0.31537394061060076,-0.031462547400091016
3,21.73351287841797,0.2874586582183838,0.20295450091362,0.04444533959031105,0.2016601413488388,0.000506091975224786,0.09766430001400295,0.008790899999439716,72.57581890001165,3.468201300005603,0.34712759999820264,6.520159999992757,76.3999387000149,83.01925563812256,10240,123.34487850187105,134.0315211535373,0.7598012324999855,0.30359352859782085,0.0033428510487928226
4,21.399322509765625,0.2826171815395355,0.2047661989927292,0.04455693066120148,0.20136718451976776,0.0006747893002997147,0.09730149999450077,0.0088162000029115,72.62436580000576,3.4340853999929095,0.3659562999928312,6.523948200006998,76.43322369999441,83.05617332458496,10240,123.2900528655697,133.97315335269246,0.8877986294831928,0.353252552454873,0.30260296483089083
5,20.98571014404297,0.28132960200309753,0.1986151933670044,0.034017711877822876,0.20136719942092896,0.0008118558769230943,0.09407840000130818,0.00903719999405439,72.63592589999826,3.477706199992099,0.3314447000011569,6.524479900024744,76.45411399998557,83.0733687877655,10240,123.26453289935775,133.93654656702887,0.40365960891055763,-0.05672994758422276,-0.10718502986440848
6,20.92893409729004,0.2792280614376068,0.2038719207048416,0.036837175488471985,0.20175780355930328,0.0008071488314611188,0.09308709999822895,0.009126000000833301,72.58691860000545,3.4786181000126817,0.34994829999413923,6.519223499992222,76.4246110000131,83.03925943374634,10240,123.31516525830871,133.98825150707336,0.5421078371150312,0.22726208502463574,-0.08491276859473093
7,20.336103439331055,0.27413490414619446,0.19396382570266724,0.029367268085479736,0.20146484673023224,0.0008014221247176722,0.099453300004825,0.009326699993835064,72.699644599983,3.4711709000039264,0.2508379000064451,6.536617200014007,76.43098009998721,83.06946039199829,10240,123.27033246247466,133.9770860795453,0.6049997720114154,0.20890256937137286,0.024282724435265468
8,20.972213745117188,0.2825447916984558,0.20095576345920563,0.030636044219136238,0.2011718899011612,0.0007946914531978793,0.09880099999645608,0.008674600001540966,72.7179331000043,3.434833499995875,0.3119412000050943,6.523985899984837,76.47338240000681,83.09799814224243,10240,123.22799861522235,133.90279962298473,0.5857939313899481,0.11222322123322416,0.02096730573591652
9,20.54514503479004,0.27621695399284363,0.19498269259929657,0.031427543610334396,0.20156250894069672,0.0007869752652045331,0.09473699999944074,0.009394399996381253,72.74080030000187,3.4670109000035154,0.25408709999828716,6.5407389999927545,76.47129270000005,83.10820293426514,10240,123.21286754448752,133.90645873049291,0.5222050983310118,-0.11459621115079856,-0.06849409410757076
10,20.209110260009766,0.27438271045684814,0.19663730263710022,0.024451853707432747,0.20175781846046448,0.0007782947102725775,0.10065730000496842,0.008916899998439476,72.58946040000956,3.489576299998589,0.30976290000398876,6.535312199990585,76.39771650001057,83.03550171852112,10240,123.32074580234591,134.03541976282213,0.5599657221077938,0.22881263973505256,0.056489399161086015
11,19.76356315612793,0.2692677080631256,0.18841196596622467,0.021877801045775414,0.20224608480930328,0.0007686735811997032,0.0980690000069444,0.009050399992702296,72.65982269999222,3.460883299983834,0.3268555999966338,6.525509200040688,76.45661199996539,83.08120656013489,10240,123.25290428453516,133.93217057544527,0.7167214111694445,0.49186409882105414,0.31923892219257244
