epoch,loss,swd,color,identity,delta_tv,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,31.75635528564453,0.3171598017215729,0.237111896276474,0.05432761833071709,0.0,0.20205076038837433,4.155844155844156e-05,0.6922942999517545,0.010447200009366497,71.21398879998014,9.35771899993415,0.4044661000079941,9.893155900004786,80.98662109993165,91.57675981521606,10240,111.818762977226,126.44063748955001
2,28.708213806152344,0.25765514373779297,0.195939302444458,0.2912064790725708,0.0,0.20400388538837433,8.311688311688312e-05,0.6617133000981994,0.011920499964617193,72.12668990003294,7.500266399903921,0.34149410005193204,9.905365599959623,79.98037089995341,90.54969787597656,10240,113.08706975505812,128.03141426799715
3,27.166831970214844,0.2328868806362152,0.17513418197631836,0.27236196398735046,0.0,0.20283202826976776,0.00012467532467532467,0.6451031999313273,0.010532500018598512,72.07170969998697,7.461899500020081,0.3666609000065364,9.905411699961405,79.91080260003218,90.4641809463501,10240,113.19397238640613,128.14287514108733
4,27.032943725585938,0.23272117972373962,0.17730459570884705,0.2680363059043884,0.0,0.20126952230930328,0.00016623376623376625,0.6310076000518166,0.010624799906508997,72.17053299976396,7.51317739993101,0.2838598998496309,9.9109021005861,79.97819509945111,90.52281618118286,10240,113.12065214038941,128.03489735254448
5,26.790607452392578,0.23259006440639496,0.17208796739578247,0.23566223680973053,0.0,0.20097656548023224,0.0002,0.7057133999187499,0.010711400012951344,72.05210790006095,7.484180300030857,0.3377383999468293,9.926932600006694,79.88473800005158,90.51930594444275,10240,113.12503883188097,128.18468528986585
6,26.926753997802734,0.234620600938797,0.17157582938671112,0.2298213243484497,0.0,0.19882811605930328,0.00019888788915486556,0.6646400000608992,0.010849600075744092,72.13300199992955,7.473935999994865,0.3697268000396434,9.936746300052619,79.9875144000398,90.5920398235321,10240,113.03421382217367,128.01998007822712
7,26.570444107055664,0.23188228905200958,0.17518936097621918,0.22418725490570068,0.0,0.19921875,0.00019753486787479942,0.6379809999780264,0.010647299903212115,72.14287510002032,7.505339800030924,0.32055239999317564,9.896669800014934,79.97941459994763,90.51624083518982,10240,113.1288695323173,128.03294511743906
8,26.283824920654297,0.22841937839984894,0.16839222609996796,0.22235965728759766,0.0,0.19453123211860657,0.00019594464469708283,0.6357412999786902,0.01018889993429184,72.07710759987822,7.488800299965078,0.3464425000711344,9.925744600157486,79.92253929984872,90.48677110671997,10240,113.16571333861563,128.12405723975016
9,26.001585006713867,0.2273833155632019,0.16775895655155182,0.20986750721931458,0.0,0.20742186903953552,0.0001941215783129109,0.6840843000682071,0.010449299996253103,72.25117829997907,7.465768199996091,0.3460026999528054,9.915017200110015,80.07339849992422,90.67542099952698,10240,112.93027247211147,127.88267004815201
10,26.307947158813477,0.23355770111083984,0.16938911378383636,0.1860596388578415,0.0,0.20058593153953552,0.00019207066562052286,0.6415889999771025,0.010687199974199757,72.10814929992193,7.483127899846295,0.33952040001167916,9.88950520020444,79.94148479975411,90.47487449645996,10240,113.18059358458314,128.09369285109273
