experiment_id,epoch,source_file,updated_at,clip_style,clip_content,content_lpips,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
42_A01_Macro_Only_LR3e4,30,I:\Github\Latent_Style\Cycle-NCE\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0030\summary.json,2026-04-02 10:32:31,0.6765370622078578,0.88225108388,0.32237076558666666,0.6765370622078578,0.88225108388,0.32237076558666666,,,0.0,0.6419670784970125,0.8818201094499999,0.3226524055333333,,,0.0,0.6057005748152733,0.8573390749166667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0030\summary.json
42_A01_Macro_Only_LR3e4_distill_epochs200_tokenized,30,I:\Github\Latent_Style\Cycle-NCE\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-04-02 10:36:45,0.6756892842849096,0.8828903740133334,0.32119759436,0.6756892842849096,0.8828903740133334,0.32119759436,,,0.0,0.6410440684854986,0.8826457143166666,0.32140643265,,,0.0,0.604183305054903,0.8597637089166666,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
42_A01_Macro_Only_LR3e4,60,I:\Github\Latent_Style\Cycle-NCE\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0060\summary.json,2026-04-02 10:38:13,0.6795232828060785,0.8786396384799998,0.32632076697333334,0.6795232828060785,0.8786396384799998,0.32632076697333334,,,0.0,0.6455393744011719,0.8782506038500001,0.32660772131666665,,,0.0,0.6115280414621036,0.8487673370000001,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0060\summary.json
42_A01_Macro_Only_LR3e4_distill_epochs200_tokenized,60,I:\Github\Latent_Style\Cycle-NCE\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-04-02 10:42:25,0.6791297455231349,0.8788202180799999,0.3256251110133333,0.6791297455231349,0.8788202180799999,0.3256251110133333,,,0.0,0.6452213825285436,0.8784889161166666,0.32588460735,,,0.0,0.6115839645266533,0.849978826,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
42_A01_Macro_Only_LR3e4,80,I:\Github\Latent_Style\Cycle-NCE\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0080\summary.json,2026-04-02 10:43:54,0.6797813223600389,0.8803352043733332,0.32598662190666666,0.6797813223600389,0.8803352043733332,0.32598662190666666,,,0.0,0.6455314735074837,0.87987603285,0.3262860707833334,,,0.0,0.6108185994128387,0.8529345715,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0080\summary.json
42_A01_Macro_Only_LR3e4_distill_epochs200_tokenized,80,I:\Github\Latent_Style\Cycle-NCE\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,2026-04-02 10:48:05,0.6793168654441832,0.8804732148,0.32521866565333335,0.6793168654441832,0.8804732148,0.32521866565333335,,,0.0,0.6450198060274125,0.8801130035333333,0.32546086101666666,,,0.0,0.6093213076392809,0.8532653199166667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A01_Macro_Only_LR3e4\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json
42_A02_Micro_Only_LR3e4,30,I:\Github\Latent_Style\Cycle-NCE\42\42_A02_Micro_Only_LR3e4\full_eval\epoch_0030\summary.json,2026-04-02 10:49:32,0.6876452148755392,0.8639142459333334,0.3678496824133333,0.6876452148755392,0.8639142459333334,0.3678496824133333,,,0.0,0.6559688318769137,0.8637238431166665,0.36818104200000007,,,0.0,0.6103185782829921,0.8407951955,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A02_Micro_Only_LR3e4\full_eval\epoch_0030\summary.json
42_A02_Micro_Only_LR3e4_distill_epochs200_tokenized,30,I:\Github\Latent_Style\Cycle-NCE\42\42_A02_Micro_Only_LR3e4\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-04-02 10:53:43,0.6889209191799165,0.8594694824133333,0.3735453324666667,0.6889209191799165,0.8594694824133333,0.3735453324666667,,,0.0,0.6579884280761081,0.8594386331999999,0.3738324066,,,0.0,0.6151881486177444,0.8356422121666666,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A02_Micro_Only_LR3e4\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
42_A02_Micro_Only_LR3e4,60,I:\Github\Latent_Style\Cycle-NCE\42\42_A02_Micro_Only_LR3e4\full_eval\epoch_0060\summary.json,2026-04-02 10:55:12,0.6893605149189631,0.8606126321466667,0.3704177792266667,0.6893605149189631,0.8606126321466667,0.3704177792266667,,,0.0,0.6584635727107525,0.8601098392166666,0.37062394045,,,0.0,0.6209221564233303,0.8362927622499999,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A02_Micro_Only_LR3e4\full_eval\epoch_0060\summary.json
42_A02_Micro_Only_LR3e4_distill_epochs200_tokenized,60,I:\Github\Latent_Style\Cycle-NCE\42\42_A02_Micro_Only_LR3e4\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-04-02 10:59:24,0.6923498464425406,0.8508332132133332,0.38224200333333336,0.6923498464425406,0.8508332132133332,0.38224200333333336,,,0.0,0.6628510888417563,0.8503738698333334,0.3823944826333333,,,0.0,0.6276550091803074,0.8234084124166667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A02_Micro_Only_LR3e4\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
42_A02_Micro_Only_LR3e4,80,I:\Github\Latent_Style\Cycle-NCE\42\42_A02_Micro_Only_LR3e4\full_eval\epoch_0080\summary.json,2026-04-02 11:00:52,0.6900676299730936,0.8629011076533334,0.3706596538800001,0.6900676299730936,0.8629011076533334,0.3706596538800001,,,0.0,0.6592257837454478,0.8623962404000001,0.37096192953333335,,,0.0,0.6176805632809798,0.8354372443333333,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A02_Micro_Only_LR3e4\full_eval\epoch_0080\summary.json
42_A02_Micro_Only_LR3e4_distill_epochs200_tokenized,80,I:\Github\Latent_Style\Cycle-NCE\42\42_A02_Micro_Only_LR3e4\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,2026-04-02 11:05:03,0.6926334479252497,0.8553431561466667,0.38019049540000005,0.6926334479252497,0.8553431561466667,0.38019049540000005,,,0.0,0.6626747710009415,0.8548423787833332,0.3803706359833333,,,0.0,0.6246897883713245,0.825137861,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A02_Micro_Only_LR3e4\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json
42_A03_Bipolar_Extreme,30,I:\Github\Latent_Style\Cycle-NCE\42\42_A03_Bipolar_Extreme\full_eval\epoch_0030\summary.json,2026-04-02 11:06:33,0.6736952532529831,0.8815358086399999,0.32210433765333335,0.6736952532529831,0.8815358086399999,0.32210433765333335,,,0.0,0.638916396945715,0.8809718642333332,0.32236777391666666,,,0.0,0.6025466568768024,0.8653344139166665,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A03_Bipolar_Extreme\full_eval\epoch_0030\summary.json
42_A03_Bipolar_Extreme_distill_epochs200_tokenized,30,I:\Github\Latent_Style\Cycle-NCE\42\42_A03_Bipolar_Extreme\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-04-02 11:10:45,0.6734095457394919,0.8808696639866667,0.3224745939066666,0.6734095457394919,0.8808696639866667,0.3224745939066666,,,0.0,0.6386813389261563,0.8803622524666667,0.32269698106666656,,,0.0,0.603186974922816,0.8643686775,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A03_Bipolar_Extreme\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
42_A03_Bipolar_Extreme,40,I:\Github\Latent_Style\Cycle-NCE\42\42_A03_Bipolar_Extreme\full_eval\epoch_0040\summary.json,2026-04-02 11:12:13,0.6741296396652858,0.8788275976933333,0.3234056321466667,0.6741296396652858,0.8788275976933333,0.3234056321466667,,,0.0,0.6398130592207114,0.8783499467999999,0.32364716583333336,,,0.0,0.6030934060613314,0.8685459989166668,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A03_Bipolar_Extreme\full_eval\epoch_0040\summary.json
42_A03_Bipolar_Extreme_distill_epochs200_tokenized,40,I:\Github\Latent_Style\Cycle-NCE\42\42_A03_Bipolar_Extreme\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,2026-04-02 11:16:23,0.6737999873558681,0.87939397152,0.32305593697333335,0.6737999873558681,0.87939397152,0.32305593697333335,,,0.0,0.6393785395721595,0.87901914125,0.32324221036666667,,,0.0,0.6025285969177882,0.8686083629166665,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A03_Bipolar_Extreme\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json
42_A03_Bipolar_Extreme,60,I:\Github\Latent_Style\Cycle-NCE\42\42_A03_Bipolar_Extreme\full_eval\epoch_0060\summary.json,2026-04-02 11:17:50,0.6732011469602583,0.8855937802666667,0.32159805716,0.6732011469602583,0.8855937802666667,0.32159805716,,,0.0,0.6378929211199282,0.8851071795333333,0.32183882199999997,,,0.0,0.5983643765250841,0.87282320725,,,0.0,I:\Github\Latent_Style\Cycle-NCE\42\42_A03_Bipolar_Extreme\full_eval\epoch_0060\summary.json
