experiment_id,epoch,source_file,updated_at,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
New4_N01_Stylized_Naive,40,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N01_Stylized_Naive\full_eval\epoch_0040\summary.json,2026-03-31 15:55:36,0.6847533095280329,0.8119968086933333,0.45215007857333334,,,0.2906666666666667,0.6583606276412806,0.8064441930666666,0.4654801025166667,,,0.13666666666666666,0.6301230803132057,0.8085339951666667,,,0.13333333333333333,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N01_Stylized_Naive\full_eval\epoch_0040\summary.json
New4_N01_Stylized_Naive_distill_epochs200_tokenized,40,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N01_Stylized_Naive\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,2026-03-31 15:58:32,0.6924962846040725,0.8197708561466667,0.42188904002666666,,,0.316,0.6652344098190467,0.8133224478000001,0.43563093485,,,0.19,0.6328155482808749,0.8227639716666667,,,0.058333333333333334,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N01_Stylized_Naive\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json
New4_N01_Stylized_Naive,80,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N01_Stylized_Naive\full_eval\epoch_0080\summary.json,2026-03-31 15:58:58,0.6875778776009878,0.8251336736799999,0.4355254360133333,,,0.29600000000000004,0.6597410787145297,0.8167993112666668,0.4504167271499999,,,0.135,0.6236511108775934,0.8194244377500002,,,0.15,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N01_Stylized_Naive\full_eval\epoch_0080\summary.json
New4_N01_Stylized_Naive_distill_epochs200_tokenized,80,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N01_Stylized_Naive\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,2026-03-31 16:01:44,0.6927371478080748,0.8346158679199999,0.4053712536933333,,,0.3213333333333333,0.6639405835668247,0.8265199274833334,0.4211220709499999,,,0.18166666666666667,0.6265372614065806,0.8375681198333333,,,0.05,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N01_Stylized_Naive\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json
New4_N02_Stylized_Adaptive,40,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0040\summary.json,2026-03-31 16:02:09,0.6847875051101049,0.8318516274,0.42774400214666664,,,0.2853333333333333,0.6557167156040669,0.8262196483333334,0.43927836753333327,,,0.12,0.6295948361357053,0.8150974039166667,,,0.14166666666666666,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0040\summary.json
New4_N02_Stylized_Adaptive_distill_epochs200_tokenized,40,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,2026-03-31 16:04:56,0.6920441979567209,0.8410742808,0.4010583373866667,,,0.31466666666666665,0.6622627746065459,0.8353348249166667,0.41375809068333336,,,0.17666666666666667,0.6314077367385229,0.8309338163333333,,,0.058333333333333334,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json
New4_N02_Stylized_Adaptive,80,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0080\summary.json,2026-03-31 16:05:21,0.6843105474313101,0.8227552866000001,0.4405093786,,,0.2973333333333334,0.6561335424582164,0.8166780145166668,0.45305657996666665,,,0.13499999999999998,0.623713913311561,0.8128675569999999,,,0.15,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0080\summary.json
New4_N02_Stylized_Adaptive_distill_epochs200_tokenized,80,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json,2026-03-31 16:08:07,0.6909630770285924,0.8340998730000001,0.4108992344000001,,,0.32266666666666666,0.6617987333238126,0.8277996054999999,0.42422945655,,,0.18833333333333335,0.6266520835459233,0.8295848011666667,,,0.058333333333333334,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N02_Stylized_Adaptive\full_eval\epoch_0080_tokenized_distill_epochs200\summary.json
New4_N03_Stylized_Adaptive_Retain0p2,40,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0040\summary.json,2026-03-31 16:08:31,0.6852612640857696,0.8203830823733333,0.45486864746666666,,,0.27599999999999997,0.6580205386877059,0.8149656032833335,0.4686785818666667,,,0.11833333333333332,0.6274887678523858,0.812349568,,,0.13333333333333333,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0040\summary.json
New4_N03_Stylized_Adaptive_Retain0p2_distill_epochs200_tokenized,40,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json,2026-03-31 16:11:17,0.6920828386147817,0.8258480618933334,0.42342249030666673,,,0.304,0.6637912233670553,0.8194797631833332,0.43793743705,,,0.17333333333333334,0.6303049437701702,0.8205103541666666,,,0.041666666666666664,G:\GitHub\Latent_Style\Cycle-NCE\new4\New4_N03_Stylized_Adaptive_Retain0p2\full_eval\epoch_0040_tokenized_distill_epochs200\summary.json
