epoch,loss,semigroup,swd,moment,identity,identity_ratio,delta_tv,delta_l2,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,9.315382957458496,0.0008263255003839731,0.4492207169532776,0.09051656723022461,0.002752692438662052,0.5034441947937012,0.0011736450251191854,7.052918954286724e-05,1.1458170413970947,1.0,1.0,0.7978728413581848,0.0002,1.2969565000057628,0.015003199995589966,97.1455625000026,17.39321899999777,0.4702973999937967,41.30454200000622,115.02408209998976,157.63062453269958,23808,151.03664069453183,206.98274279036494
2,9.112154960632324,0.0028673773631453514,0.4413304328918457,0.08944008499383926,0.0018465861212462187,0.4972696602344513,0.0009632532601244748,0.00016445039364043623,1.1455104351043701,1.0,1.0,0.7990535497665405,0.00019986980580168453,1.2980224999964776,0.015330000003814348,58.468543800006046,4.67607240000325,0.249887499999204,46.751405299995895,63.409833700012314,111.46143078804016,23808,213.5985500246656,375.4622684019967
3,8.619193077087402,0.03261450678110123,0.40454691648483276,0.08506357669830322,0.006272904574871063,0.5007981061935425,0.007207904476672411,0.016227446496486664,1.1457985639572144,1.0,1.0,0.8069559335708618,0.00019947958005998598,1.2987691999987874,0.01534400000673486,53.17105690000062,3.4370416999972804,0.249156300001232,47.519559199995456,56.87259890000587,105.69339656829834,23808,225.25532126896343,418.61987073704034
4,7.69484281539917,0.05361084267497063,0.35856184363365173,0.07907138764858246,0.005987186916172504,0.4992440938949585,0.016174178570508957,0.04142392799258232,1.1469910144805908,1.0,1.0,0.7986288070678711,0.00019883039235653812,1.297156200005702,0.015457300004527497,55.840878700006215,4.038170399999217,0.24935209999694052,47.13090069999271,60.1438585000069,108.57475543022156,23808,219.2774913990098,395.8508914089253
5,6.816911697387695,0.06234719231724739,0.32000139355659485,0.0725226178765297,0.003929043188691139,0.4980679750442505,0.02339571714401245,0.06572786718606949,1.144431710243225,1.0,1.0,0.7993462681770325,0.00019792402206971158,1.288343300005181,0.015401000002384535,53.199968500003706,3.464657500001522,0.24966720000429632,47.55291469997883,56.92969420001191,105.7736144065857,23808,225.08448948793475,418.20003312076494
6,6.481379508972168,0.06823072582483292,0.303620845079422,0.07023569196462631,0.0037345269229263067,0.5036543011665344,0.029465671628713608,0.08661108464002609,1.1448345184326172,1.0,1.0,0.797795295715332,0.00019676295349746153,1.293049400002019,0.015397499995742692,53.231422500003646,3.4616630000045916,0.24839570000858657,47.55921439998747,56.95687870001257,105.81286907196045,23808,225.00098720325624,418.00043372100635
7,6.285922527313232,0.06889917701482773,0.2957655191421509,0.06868889927864075,0.0030093768145889044,0.5008400082588196,0.03437834605574608,0.09933311492204666,1.146621584892273,1.0,1.0,0.8126606941223145,0.00019535036904803964,1.3085535000063828,0.015615499990417447,53.220872200002304,3.4774673999991137,0.2509344999998575,47.54076530000657,56.96488959999169,105.8169379234314,23808,224.99233551085507,417.9416508516058
8,6.118241786956787,0.06957745552062988,0.2896556258201599,0.06776294112205505,0.0021200671326369047,0.5001679062843323,0.03615814819931984,0.10643458366394043,1.1459503173828125,1.0,1.0,0.8071389198303223,0.00019369014051723418,1.2963982999999644,0.015282399998795881,51.90451370000119,3.1544132000062746,0.24813720000020112,47.74467529998674,55.32234650000646,104.36583256721497,23808,228.120635023602,430.35050944553154
9,6.069989204406738,0.0685712918639183,0.28662797808647156,0.06731221079826355,0.0024034532252699137,0.5030661821365356,0.037135325372219086,0.10825860500335693,1.1450397968292236,1.0,1.0,0.794517993927002,0.0001917868184760471,1.2940612999973382,0.015384900008029945,53.198717899997064,3.428702200004409,0.24686739999469864,47.54611819999354,56.8896724000042,105.73330235481262,23808,225.17030556850227,418.494236222711
10,6.052822589874268,0.07023698091506958,0.2858428955078125,0.06744293868541718,0.0023327695671468973,0.49575772881507874,0.03956736624240875,0.11403302848339081,1.1448686122894287,1.0,1.0,0.7953639626502991,0.00018964561979789498,1.3014401999998881,0.015123600001061277,51.94656830000622,3.155967000000601,0.25160219999997935,47.74906729998929,55.36926110000786,104.42285585403442,23808,227.9960627899277,429.98587170953994
11,6.007931709289551,0.06819573044776917,0.2848387658596039,0.06690766662359238,0.0018962265457957983,0.5003360509872437,0.04179919883608818,0.11900094896554947,1.1453444957733154,1.0,1.0,0.8022155165672302,0.00018727241335952173,1.2958942000013849,0.014993099998719117,51.89444430000185,3.138145399992027,0.2506393000076059,47.76615229999061,55.2982221000002,104.36299300193787,23808,228.12684185435273,430.5382541403607
12,6.034434795379639,0.06832412630319595,0.28620418906211853,0.06687751412391663,0.0018784858984872699,0.5033602118492126,0.04239649698138237,0.11938197910785675,1.1451833248138428,1.0,1.0,0.7985113263130188,0.00018467370395481534,1.2945671000015864,0.014993999992839235,51.89981750000061,3.1483895999972447,0.24908659999709926,47.75235200001316,55.31228769998779,104.36213231086731,23808,228.12872325262805,430.428770712466
13,5.990679740905762,0.06777673214673996,0.28467878699302673,0.06662047654390335,0.0016322297742590308,0.4991178512573242,0.04397273436188698,0.12494837492704391,1.1449633836746216,1.0,1.0,0.8053932785987854,0.00018185661446562006,1.2965280000071289,0.01494560000992351,51.915502700001525,3.1444809999957215,0.2506593000034627,47.75655639998968,55.32558860001063,104.38227105140686,23808,228.0847097901796,430.32529074612364
