epoch,loss,semigroup,swd,identity,identity_ratio,delta_tv,delta_l1,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,3.38725209236145,0.0,0.16727907955646515,0.004153883550316095,0.20083720982074738,0.0,0.006518223322927952,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0002,3.7179081999784103,0.03628980000212323,50.57245949994831,15.042719300050521,0.273090100105037,7.145276699913666,65.92455870010599,76.89267754554749,41088,534.3551728402417,623.2578694521309
2,2.6056389808654785,0.0,0.12318991869688034,0.01406785473227501,0.2005208432674408,0.0,0.05806891247630119,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00019986980580168453,0.272242500068387,0.03536890001851134,45.592750500072725,9.206760400047642,0.24004820005211513,7.194456199824344,55.074928000190994,62.545788526535034,41088,656.9267246917581,746.0381972693185
3,1.7894079685211182,0.0,0.08042610436677933,0.017859699204564095,0.20091016590595245,0.0,0.11441213637590408,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00019947958005998598,0.26259390004270244,0.035431200099992566,45.53111179998086,9.212450600098236,0.2363168998999754,7.18797529998119,55.01531050007907,62.46984100341797,41088,657.7253814004731,746.846643716406
4,1.5194833278656006,0.0,0.0690411850810051,0.013604165986180305,0.20088590681552887,0.0,0.13088293373584747,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00019883039235653812,0.2858877999969991,0.037777900011860766,45.58779590007907,9.22396029997617,0.23861679995025042,7.20198779994098,55.088150900017354,62.581037282943726,41088,656.5567108488694,745.8591244889118
5,1.4292101860046387,0.0,0.06586959958076477,0.010911773890256882,0.20091024041175842,0.0,0.135038822889328,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00019792402206971158,0.25261239991232287,0.03724059996602591,45.533903499963344,9.201039199979277,0.23986160004278645,7.2075434001744725,55.012044899951434,62.47807860374451,41088,657.638661723145,746.8909776890747
6,1.3811529874801636,0.0,0.06464648991823196,0.008551710285246372,0.20110496878623962,0.0,0.1352970004081726,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00019676295349746153,0.29463269996631425,0.03619290003553033,45.5699168999563,9.25271410003188,0.23875649998080917,7.157494100087206,55.09758040000452,62.55513286590576,41088,656.8285945148087,745.7314768035917
7,1.3786461353302002,0.0,0.06533181667327881,0.006924984510987997,0.20091018080711365,0.0,0.137971431016922,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00019535036904803964,0.2896096000331454,0.03729929999099113,45.60233419990982,9.217171899945242,0.23609700000088196,7.179336400120519,55.092902399846935,62.56685423851013,41088,656.7055432157268,745.7947977000057
8,1.340530514717102,0.0,0.06409785151481628,0.005582142621278763,0.20093458890914917,0.0,0.1375863254070282,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00019369014051723418,0.2726981000305386,0.036828299969783984,45.58466859992768,9.228003300042474,0.2378815000411123,7.1569888999074465,55.08738169998105,62.52228021621704,41088,657.1737284358127,745.8695391219535
9,1.3243168592453003,0.0,0.06349077820777893,0.005172342527657747,0.20076416432857513,0.0,0.13890458643436432,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0001917868184760471,0.2888421000097878,0.03631789991050027,45.491458599994075,9.256633900018642,0.24323960013862234,7.178446599966264,55.02765000006184,62.49956202507019,41088,657.4126068838457,746.6791694712354
10,1.286158561706543,0.0,0.06178028881549835,0.004775834735482931,0.20095886290073395,0.0,0.13973376154899597,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00018964561979789498,0.2468329000257654,0.038209399848710746,45.496440599963535,9.234441599997808,0.24009389996354003,7.195368700195104,55.009185499773594,62.45575737953186,41088,657.8736969006071,746.929801390517
11,1.2679466009140015,0.0,0.06130551919341087,0.003902329597622156,0.20100758969783783,0.0,0.14066042006015778,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00018727241335952173,0.2584801000484731,0.0386995000008028,45.64010009993217,9.240764100060915,0.23690139994141646,7.156196400013869,55.1564650999353,62.575115442276,41088,656.6188445613443,744.9353385057339
12,1.3209121227264404,0.0,0.06393555551767349,0.003937386441975832,0.2010318785905838,0.0,0.14137159287929535,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00018467370395481534,0.2763041999860434,0.03664090017264243,45.557132400004775,9.238828100060346,0.23850330003187992,7.167360999636003,55.07110470026964,62.52147889137268,41088,657.1821512953642,746.0899908150711
13,1.2852661609649658,0.0,0.06226186826825142,0.003716516774147749,0.2006668895483017,0.0,0.1431800127029419,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00018185661446562006,0.27049839998653624,0.03621520000160672,45.52610179991461,9.224751900008414,0.23725160003232304,7.190426400018623,55.02432049995696,62.49060916900635,41088,657.5067925626581,746.7243507356377
14,1.2663089036941528,0.0,0.06129232421517372,0.0037618090864270926,0.20071552693843842,0.0,0.1422082483768463,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0001788288663384123,0.25244749992270954,0.03788420012278948,45.53434819998802,9.260948300041491,0.24054599992814474,7.215084800031036,55.07372670008044,62.54570245742798,41088,656.9276286882658,746.054470287735
15,1.2553300857543945,0.0,0.06100742518901825,0.0032333910930901766,0.20095893740653992,0.0,0.1423877775669098,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00017559875842035252,0.2897405000112485,0.03590610004903283,45.51995960003114,9.227074400012498,0.237684400024591,7.196972199861193,55.020624500117265,62.512078285217285,41088,657.2809787659291,746.7745117998875
16,1.26988685131073,0.0,0.06181713193655014,0.0030676594469696283,0.20103192329406738,0.0,0.1433735340833664,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00017217514421272208,0.2626995999889914,0.03697780007496476,45.57261350002955,9.377367300054175,0.2390840999869397,7.1903288998728385,55.226042700145626,62.683613777160645,41088,655.4823106732049,743.9968172822141
17,1.2373141050338745,0.0,0.06033860519528389,0.0027699116617441177,0.20088595151901245,0.0,0.14216336607933044,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0001685674076040916,0.25814660005562473,0.03738259997044224,45.55672239999694,9.265353299953858,0.24171700001170393,7.179988200034131,55.10117529993295,62.54430556297302,41088,656.942300824339,745.6828239387845
18,1.2369168996810913,0.0,0.060394350439310074,0.0026149949990212917,0.20078855752944946,0.0,0.1440039873123169,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00016478543714973463,0.24048690008930862,0.035646700067445636,45.618019400018966,9.212476799890283,0.23867789994983468,7.17230340000242,55.10482079992653,62.522215366363525,41088,657.1744100754471,745.6334927425221
19,1.2158241271972656,0.0,0.05938727781176567,0.002519817790016532,0.2007642686367035,0.0,0.14401201903820038,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.000160839598967785,0.2467629999591736,0.04026009996596258,45.52790750001441,9.321562899946002,0.24434970003494527,7.222166100007598,55.13408019996132,62.608847856521606,41088,656.2650712589354,745.2377885144954
20,1.2100605964660645,0.0,0.059208452701568604,0.0022993236780166626,0.20091022551059723,0.0,0.14492687582969666,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00015674070832642764,0.24738999997498468,0.03693780007597525,45.55528919999779,9.226752399932593,0.23783969997020904,7.187003300015931,55.056819099976565,62.49703335762024,41088,657.4392061921793,746.2835788858258
21,1.21531343460083,0.0,0.05957993492484093,0.0020820745266973972,0.20078858733177185,0.0,0.14470554888248444,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00015250000000000007,0.25330230001418386,0.037183000007644296,45.51360999997996,9.358888099974138,0.24467870008083992,7.210845199864707,55.154359800042585,62.623050689697266,41088,656.1162311238184,744.9637734706927
22,1.2154631614685059,0.0,0.05958961322903633,0.0020745526999235153,0.20095890760421753,0.0,0.1462637335062027,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00014812909747525702,0.24669209998683073,0.036260500113712624,45.589584100060165,9.18217780010309,0.2377817000669893,7.1802709996991325,55.04580410034396,62.47724914550781,41088,657.6473926421947,746.4329147613134
23,1.1967583894729614,0.0,0.0585666224360466,0.0022497994359582663,0.20059388875961304,0.0,0.146378293633461,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00014363998109220112,0.2495468999404693,0.03711099998326972,45.655712500054506,9.194540400101687,0.23798669991083443,7.195856400023331,55.1253506000503,62.577261447906494,41088,656.5963266737775,745.3558036864896
24,1.2138164043426514,0.0,0.05960344150662422,0.001882918644696474,0.20095893740653992,0.0,0.14591629803180695,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00013904495520680363,0.29180490010185167,0.03666270000394434,45.571830999993836,9.235911799929454,0.24095399996440392,7.183997700121836,55.08535949989164,62.56534504890442,41088,656.7213841445839,745.8969202167198
25,1.1701394319534302,0.0,0.05741855129599571,0.001882081967778504,0.20078852772712708,0.0,0.14737890660762787,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0001343566144656201,0.24929739993240219,0.03670390008483082,45.57804450014373,9.230443499909597,0.24025419996178243,7.166130599958706,55.085446100099944,62.50544476509094,41088,657.3507340747296,745.8957475870465
26,1.204897165298462,0.0,0.059278640896081924,0.001637988374568522,0.20081296563148499,0.0,0.14722077548503876,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00012958780928473956,0.2833507998875575,0.03595809999387711,45.624179899983574,9.18345429992769,0.23787979992630426,7.2157993001746945,55.081472099831444,62.58521842956543,41088,656.5128480975296,745.9495622326647
27,1.1907551288604736,0.0,0.058572232723236084,0.0016339441062882543,0.20091021060943604,0.0,0.14854085445404053,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0001247516106276872,0.2685726999916369,0.037144500034628436,45.54893190001894,9.201443700032542,0.23758920005639084,7.212673599860864,55.0251093001425,62.51136589050293,41088,657.2884692996656,746.7136462352032
28,1.1555376052856445,0.0,0.05694068223237991,0.0013768470380455256,0.20100754499435425,0.0,0.14776848256587982,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00011986127417882202,0.2573918998823501,0.03669149987399578,45.50619040001766,9.211068999909912,0.23900499995215796,7.224795400208677,54.992955899753724,62.4795355796814,41088,657.6233260825003,747.1502363848023
29,1.1587531566619873,0.0,0.05712723731994629,0.0013243744615465403,0.20086155831813812,0.0,0.14822079241275787,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00011493020401042716,0.24946870004350785,0.03813010001613293,45.573725300011574,9.249474400057807,0.24342299996351358,7.188586499891244,55.10475280004903,62.54727005958557,41088,656.9111643219212,745.6344128625407
30,1.1688059568405151,0.0,0.05767383053898811,0.0012346379226073623,0.20064255595207214,0.0,0.1491643339395523,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.00010997191584307973,0.2701982999133179,0.037881300086155534,45.63268969998171,9.20178040007886,0.23840630006452557,7.196972599660512,55.11075770021125,62.582443714141846,41088,656.5419558826733,745.5531681039199
