experiment_id,epoch,source_file,updated_at,clip_style,clip_content,content_lpips,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
micro_E01_Patch3_Gain4_LR2e4,30,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E01_Patch3_Gain4_LR2e4\full_eval\epoch_0030\summary.json,2026-04-02 19:09:31,0.707982386469841,0.7155725756000001,0.5123010844666667,0.707982386469841,0.7155725756000001,0.5123010844666667,,,0.0,0.6932704810798168,0.7147002577166667,0.5134751465666666,,,0.0,0.6927159825960795,0.7076796363333334,,,0.0,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E01_Patch3_Gain4_LR2e4\full_eval\epoch_0030\summary.json
micro_E01_Patch3_Gain4_LR2e4_distill_epochs200_tokenized,30,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E01_Patch3_Gain4_LR2e4\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-04-02 19:13:10,0.7054924256404242,0.6902159908533334,0.5388334719866666,0.7054924256404242,0.6902159908533334,0.5388334719866666,,,0.0,0.692925099382798,0.6894651284,0.5398649529166667,,,0.0,0.6897587393720945,0.68581528025,,,0.0,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E01_Patch3_Gain4_LR2e4\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
micro_E01_Patch3_Gain4_LR2e4,60,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E01_Patch3_Gain4_LR2e4\full_eval\epoch_0060\summary.json,2026-04-02 19:14:42,0.7070180292924246,0.70804357148,0.5236006730666667,0.7070180292924246,0.70804357148,0.5236006730666667,,,0.0,0.6931566048661868,0.70721526735,0.5248632162333334,,,0.0,0.6903947159647942,0.6950475626666668,,,0.0,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E01_Patch3_Gain4_LR2e4\full_eval\epoch_0060\summary.json
micro_E01_Patch3_Gain4_LR2e4_distill_epochs200_tokenized,60,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E01_Patch3_Gain4_LR2e4\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-04-02 19:18:20,0.703641773700714,0.6819917442933334,0.5492030768266666,0.703641773700714,0.6819917442933334,0.5492030768266666,,,0.0,0.6920651470621426,0.6813973805166667,0.5502736742333334,,,0.0,0.6893079097072283,0.6734297540833334,,,0.0,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E01_Patch3_Gain4_LR2e4\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
micro_E02_Patch3_5_Gain4_LR2e4,30,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E02_Patch3_5_Gain4_LR2e4\full_eval\epoch_0030\summary.json,2026-04-02 19:19:53,0.7075254922310512,0.7018467117733332,0.5591491037866667,0.7075254922310512,0.7018467117733332,0.5591491037866667,,,0.0,0.6940527295569578,0.7006897842166666,0.5597155032333334,,,0.0,0.6813729171951611,0.7069171351666667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E02_Patch3_5_Gain4_LR2e4\full_eval\epoch_0030\summary.json
micro_E02_Patch3_5_Gain4_LR2e4_distill_epochs200_tokenized,30,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E02_Patch3_5_Gain4_LR2e4\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-04-02 19:23:32,0.688941440184911,0.6594860396533333,0.6034614251866667,0.688941440184911,0.6594860396533333,0.6034614251866667,,,0.0,0.6778257869680722,0.65871023905,0.6038962709333334,,,0.0,0.6631019324064255,0.6690786149166666,,,0.0,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E02_Patch3_5_Gain4_LR2e4\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
micro_E02_Patch3_5_Gain4_LR2e4,60,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E02_Patch3_5_Gain4_LR2e4\full_eval\epoch_0060\summary.json,2026-04-02 19:25:04,0.6937013104359308,0.6641283908533332,0.60623609492,0.6937013104359308,0.6641283908533332,0.60623609492,,,0.0,0.6823749761283397,0.6635570317833333,0.6066419580000001,,,0.0,0.6699878583351772,0.6757733509166666,,,0.0,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E02_Patch3_5_Gain4_LR2e4\full_eval\epoch_0060\summary.json
micro_E02_Patch3_5_Gain4_LR2e4_distill_epochs200_tokenized,60,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E02_Patch3_5_Gain4_LR2e4\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-04-02 19:28:43,0.6877475306987761,0.6525921439866668,0.61638644128,0.6877475306987761,0.6525921439866668,0.61638644128,,,0.0,0.6768509626388549,0.6519838113166666,0.6166730611166666,,,0.0,0.6607829615473747,0.6680666860833333,,,0.0,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E02_Patch3_5_Gain4_LR2e4\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
micro_E03_Patch3_5_7_Gain4_LR2e4,30,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E03_Patch3_5_7_Gain4_LR2e4\full_eval\epoch_0030\summary.json,2026-04-02 19:30:16,0.7078953198194504,0.68182579656,0.56085022368,0.7078953198194504,0.68182579656,0.56085022368,,,0.0,0.6967717456320923,0.6801276670666667,0.5612877406666668,,,0.0,0.6893353521823884,0.6703962004166667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E03_Patch3_5_7_Gain4_LR2e4\full_eval\epoch_0030\summary.json
micro_E03_Patch3_5_7_Gain4_LR2e4_distill_epochs200_tokenized,30,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E03_Patch3_5_7_Gain4_LR2e4\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-04-02 19:33:54,0.7065021455685297,0.6745733978400001,0.5766350165333334,0.7065021455685297,0.6745733978400001,0.5766350165333334,,,0.0,0.6960036756098271,0.6733687177166666,0.5769688683333334,,,0.0,0.6888300150632859,0.6658142499166667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\micro\micro_E03_Patch3_5_7_Gain4_LR2e4\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
