experiment_id,epoch,source_file,updated_at,clip_style,clip_content,content_lpips,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
Aline120_aline_01_oracle,10,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0010\summary.json,2026-04-04 03:17:14,0.6920494916041692,0.5947318098266667,0.69377443092,0.6920494916041692,0.5947318098266667,0.69377443092,,,0.0,0.6888811746736367,0.5925761436666667,0.6988639260333334,,,0.0,0.678387793401877,0.5810145608333335,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0010\summary.json
Aline120_aline_01_oracle_distill_epochs200_tokenized,10,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0010_tokenized_distill_epochs200\summary.json,2026-04-04 03:21:27,0.6918685131867727,0.58822002324,0.7118504475066665,0.6918685131867727,0.58822002324,0.7118504475066665,,,0.0,0.6899880107243856,0.5865801089666667,0.7159089574166666,,,0.0,0.6745511482159297,0.5784201314999999,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0010_tokenized_distill_epochs200\summary.json
Aline120_aline_01_oracle,20,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0020\summary.json,2026-04-04 03:22:56,0.6641372800668082,0.5516722206133333,0.7935504779199999,0.6641372800668082,0.5516722206133333,0.7935504779199999,,,0.0,0.6645864520470302,0.5503276215166666,0.7984775156333332,,,0.0,0.6536069050431251,0.5485607744166667,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0020\summary.json
Aline120_aline_01_oracle_distill_epochs200_tokenized,20,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0020_tokenized_distill_epochs200\summary.json,2026-04-04 03:27:06,0.657875872294108,0.5487971883333332,0.79335415464,0.657875872294108,0.5487971883333332,0.79335415464,,,0.0,0.6576501234372457,0.5477718500000001,0.7970521738833334,,,0.0,0.6393060112992922,0.5529441764166666,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0020_tokenized_distill_epochs200\summary.json
Aline120_aline_01_oracle,30,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0030\summary.json,2026-04-04 03:28:34,0.6612059550682704,0.54896588808,0.7665141299866667,0.6612059550682704,0.54896588808,0.7665141299866667,,,0.0,0.6619036970039209,0.5478326214000001,0.7717608645166666,,,0.0,0.6506080543001493,0.535125165,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0030\summary.json
Aline120_aline_01_oracle_distill_epochs200_tokenized,30,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-04-04 03:32:46,0.6577065549691519,0.5484652509333333,0.7765435428,0.6577065549691519,0.5484652509333333,0.7765435428,,,0.0,0.6579328080018362,0.54736089195,0.7804154729833332,,,0.0,0.6495304564634958,0.5571529677500001,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_01_oracle\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
Aline120_aline_02_texture_maniac,10,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0010\summary.json,2026-04-04 03:34:15,0.6812408296267192,0.57274318588,0.7466936162533334,0.6812408296267192,0.57274318588,0.7466936162533334,,,0.0,0.6794440100590388,0.5705454214,0.7512439861166669,,,0.0,0.6693195313215256,0.5356411052500001,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0010\summary.json
Aline120_aline_02_texture_maniac_distill_epochs200_tokenized,10,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0010_tokenized_distill_epochs200\summary.json,2026-04-04 03:38:27,0.6806832129955293,0.57088981732,0.7637456255466667,0.6806832129955293,0.57088981732,0.7637456255466667,,,0.0,0.6793915326396626,0.5690570099000001,0.7674275055166667,,,0.0,0.6654155159989993,0.5346872858333334,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0010_tokenized_distill_epochs200\summary.json
Aline120_aline_02_texture_maniac,20,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0020\summary.json,2026-04-04 03:39:55,0.6433423093954721,0.53771914616,0.7884442879866667,0.6433423093954721,0.53771914616,0.7884442879866667,,,0.0,0.6432697954773902,0.5368557872000002,0.7924647896333334,,,0.0,0.62969790995121,0.50240445525,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0020\summary.json
Aline120_aline_02_texture_maniac_distill_epochs200_tokenized,20,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0020_tokenized_distill_epochs200\summary.json,2026-04-04 03:44:06,0.6649955787658692,0.5537674496133334,0.7921403848533334,0.6649955787658692,0.5537674496133334,0.7921403848533334,,,0.0,0.6647178706526756,0.5523256092500002,0.7958914100166667,,,0.0,0.6552912597854932,0.5253678218333333,,,0.0,I:\Github\Latent_Style\Cycle-NCE\Aline120\Aline120_aline_02_texture_maniac\full_eval\epoch_0020_tokenized_distill_epochs200\summary.json
