experiment_id,epoch,source_file,updated_at,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
p_base_hf_1p0,30,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0030\summary.json,2026-03-30 21:49:44,0.6861931631962459,0.8220667062666668,0.4618086109066666,,,0.2946666666666667,0.6577907603482406,0.8164426039,0.4759199242666667,,,0.14666666666666667,0.6315591792265575,0.8036407805833333,,,0.175,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0030\summary.json
p_base_hf_1p0_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 21:52:30,0.6928684620857238,0.8289075227866667,0.43279161798666665,,,0.3066666666666667,0.6635596776008607,0.8228082443833333,0.4480332461333333,,,0.1733333333333333,0.6351070575416088,0.8137081294166666,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
p_base_hf_1p0,60,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0060\summary.json,2026-03-30 21:52:55,0.6888848242759704,0.8470639207466665,0.41949529388,,,0.2893333333333333,0.6586463902393979,0.8405085014666666,0.4331358649833333,,,0.125,0.6265815024574598,0.81940689825,,,0.15833333333333333,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0060\summary.json
p_base_hf_1p0_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 21:55:42,0.6939647645552953,0.8560986254533334,0.3895973911866666,,,0.31866666666666665,0.6626376394927502,0.8495871174333333,0.40430516364999997,,,0.16666666666666669,0.6287315937379996,0.837219108,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_1p0\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
p_base_hf_3p0,30,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0030\summary.json,2026-03-30 21:56:07,0.6858230532010395,0.7877747407333332,0.48355806803999996,,,0.2813333333333334,0.6609454380472501,0.7789626251666666,0.49914578326666675,,,0.125,0.6435043995579084,0.7784627615833333,,,0.125,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0030\summary.json
p_base_hf_3p0_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 21:58:54,0.6871606851816178,0.7938863531866666,0.45381014205333337,,,0.30933333333333335,0.6611577351391316,0.7853094614833334,0.4687810216333334,,,0.19166666666666668,0.6336108207702638,0.78562485925,,,0.025,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
p_base_hf_3p0,60,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0060\summary.json,2026-03-30 21:59:18,0.6962611257235208,0.7844434567733335,0.46956547904000007,,,0.304,0.6727332403262455,0.7712892044666665,0.4884590004166666,,,0.145,0.6574311047792435,0.7726681821666667,,,0.15833333333333333,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0060\summary.json
p_base_hf_3p0_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 22:02:03,0.6988148391246797,0.7911607429333333,0.4405519808266667,,,0.33333333333333337,0.6734027210871381,0.7771875930666666,0.45924353755,,,0.19333333333333333,0.6472625210881233,0.7850827463333332,,,0.058333333333333334,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_3p0\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
p_base_hf_off,30,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0030\summary.json,2026-03-30 22:02:29,0.6852685827414196,0.8498845078800001,0.4062589337333334,,,0.3066666666666667,0.6551941486199696,0.8450612857166668,0.41606136101666663,,,0.14166666666666666,0.6225110781689486,0.83386524975,,,0.19166666666666665,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0030\summary.json
p_base_hf_off_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 22:05:14,0.6899513511260349,0.8558033704133333,0.3789167962133333,,,0.332,0.6589845847586792,0.8507929024333334,0.39042512659999995,,,0.185,0.6247426186998686,0.8469479735833333,,,0.1,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
p_base_hf_off,60,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0060\summary.json,2026-03-30 22:05:39,0.6853201255400976,0.8261201856147368,0.4395179078466666,,,0.27936842105263154,0.6581453428796509,0.8196816054131579,0.45216555190482455,,,0.11833333333333332,0.6285672205189864,0.8160799034166667,,,0.16666666666666666,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0060\summary.json
p_base_hf_off_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 22:08:22,0.6946134374141694,0.83180990296,0.4127142184533333,,,0.3213333333333333,0.6663458122809727,0.8254056092500001,0.4265561839333333,,,0.18,0.6331162884831428,0.8318695034166665,,,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\hf\p_base_hf_off\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
