experiment_id,epoch,source_file,updated_at,all_clip_style,all_clip_content,all_content_lpips,all_fid,all_art_fid,all_classifier_acc,transfer_clip_style,transfer_clip_content,transfer_content_lpips,transfer_fid,transfer_art_fid,transfer_classifier_acc,photo_to_art_clip_style,photo_to_art_clip_content,photo_to_art_fid,photo_to_art_art_fid,photo_to_art_classifier_acc,summary_path
arch_5_pMW_sA_dH_distill_epochs200_tokenized_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_5_pMW_sA_dH\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:46:00,0.6958017229636511,0.8247092429466666,0.41447449744,,,0.3213333333333334,0.6683154484132926,0.8174436867666668,0.42796521656666664,,,0.1816666666666667,0.6345988988876343,0.8276042604166667,,,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_5_pMW_sA_dH\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_6_pMW_sC_dL,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_6_pMW_sC_dL\full_eval\epoch_0030\summary.json,2026-03-30 05:46:24,0.685002144018809,0.8487866421333333,0.41928272373333336,,,0.2893333333333334,0.6548337465524673,0.8427406474,0.43038880035,,,0.125,0.6199719046552976,0.8261895699999999,,,0.14166666666666666,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_6_pMW_sC_dL\full_eval\epoch_0030\summary.json
arch_6_pMW_sC_dL_distill_epochs200_tokenized_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_6_pMW_sC_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:49:16,0.6897366764148077,0.8581373520133333,0.38749781512,,,0.3053333333333333,0.6587953499456246,0.8524093637166665,0.40035559158333334,,,0.14833333333333334,0.6247846168776353,0.8437213937499999,,,0.09166666666666666,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_6_pMW_sC_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_6_pMW_sC_dL,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_6_pMW_sC_dL\full_eval\epoch_0060\summary.json,2026-03-30 05:49:40,0.6878871845006944,0.8295096274933335,0.43253531175999993,,,0.292,0.6600732890268167,0.8232689283499999,0.44552256765,,,0.13000000000000003,0.6293524906039238,0.8133827878333333,,,0.175,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_6_pMW_sC_dL\full_eval\epoch_0060\summary.json
arch_6_pMW_sC_dL_distill_epochs200_tokenized_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_6_pMW_sC_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:52:29,0.6948524955113728,0.8408248952266668,0.3997639067733333,,,0.31866666666666665,0.6657450481255849,0.8345234020166666,0.4136438099166667,,,0.1716666666666667,0.6337877181669076,0.8299610293333334,,,0.08333333333333333,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_6_pMW_sC_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_7_pMW_sA_dL,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_7_pMW_sA_dL\full_eval\epoch_0030\summary.json,2026-03-30 05:52:53,0.6892326165437699,0.8325626175866667,0.4481089748266666,,,0.29200000000000004,0.6617275130252043,0.8265928531499999,0.46039868780000004,,,0.13666666666666666,0.6322552149494489,0.8103768305000001,,,0.175,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_7_pMW_sA_dL\full_eval\epoch_0030\summary.json
arch_7_pMW_sA_dL_distill_epochs200_tokenized_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_7_pMW_sA_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:55:41,0.6948645380338033,0.8413381645333332,0.4191233855866667,,,0.3053333333333333,0.6659070845444999,0.8349094915833334,0.43286986431666674,,,0.16166666666666668,0.6331324569880963,0.8263970513333333,,,0.08333333333333333,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_7_pMW_sA_dL\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
arch_7_pMW_sA_dL,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_7_pMW_sA_dL\full_eval\epoch_0060\summary.json,2026-03-30 05:56:04,0.6917526086568832,0.83756062716,0.4395233108933334,,,0.29333333333333333,0.6639565349121888,0.8319280254166668,0.4516212190500001,,,0.13166666666666665,0.6355534891287486,0.8097783925,,,0.175,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_7_pMW_sA_dL\full_eval\epoch_0060\summary.json
arch_7_pMW_sA_dL_distill_epochs200_tokenized_distill_epochs200_tokenized,60,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_7_pMW_sA_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json,2026-03-30 05:58:53,0.6964694536129633,0.84795145088,0.4094037767466666,,,0.30533333333333335,0.6671175034344197,0.8418225476166666,0.4224433586333333,,,0.16,0.6365849480032921,0.8274000678333333,,,0.06666666666666667,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_7_pMW_sA_dL\full_eval\epoch_0060_tokenized_distill_epochs200\summary.json
arch_1_pM_sC_dH_distill_epochs200_tokenized,30,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_1_pM_sC_dH\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json,2026-03-30 05:16:32,0.6894558022419612,0.8670897106666667,0.36972692958666664,,,0.3,0.6578688387572764,0.8628680678,0.3805161804,,,0.14833333333333334,0.627068688472112,0.8534968946666667,,,0.075,G:\GitHub\Latent_Style\Cycle-NCE\cgw\arch_1_pM_sC_dH\full_eval\epoch_0030_tokenized_distill_epochs200\summary.json
