epoch,loss,swd,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,25.73615074157715,17.384281158447266,0.07455935329198837,2.755655259534251e-09,1.073900818824768,0.20205079019069672,1e-05,0.6107797005679458,0.005941900424659252,49.274105600314215,7.984187899972312,0.17244369990658015,0.04297169984783977,57.436679100617766,59.27259540557861,10240,172.76112054705524,178.2832879676336
2,23.441984176635742,17.170522689819336,0.04251015931367874,1.6904426956898533e-05,0.9141783118247986,0.20400391519069672,2e-05,0.5783083003479987,0.005581999896094203,41.40097830002196,2.7916710993740708,0.14779710047878325,0.04014430020470172,44.34602849977091,46.09901762008667,10240,222.1305469975598,230.91132050422283
3,22.160486221313477,17.24439811706543,0.026309100911021233,5.118499029777013e-05,0.7726418972015381,0.20283202826976776,3e-05,0.56320130021777,0.005487599759362638,41.35829919972457,2.6303842997876927,0.15366099984385073,0.039972300990484655,44.147832099115476,45.947072982788086,10240,222.86512143735325,231.94796920062498
4,21.789613723754883,17.209064483642578,0.021407492458820343,0.00047693485976196826,0.7438962459564209,0.20126953721046448,4e-05,0.5745483007049188,0.005857700249180198,41.36147509934381,2.6916439996566623,0.1395192996133119,0.03902030154131353,44.19849609886296,46.001429319381714,10240,222.60177893397753,231.68209110769794
5,21.689037322998047,17.203447341918945,0.018772630020976067,0.0008629807271063328,0.7452115416526794,0.20097656548023224,5e-05,0.5623532000463456,0.005664100055582821,41.28112729988061,2.7176686997991055,0.14180549990851432,0.03904160007368773,44.14626559964381,45.93707203865051,10240,222.91364132620976,231.9561997126801
6,21.58846664428711,17.199079513549805,0.016876114532351494,0.002260122913867235,0.7383480072021484,0.19882813096046448,6e-05,0.5748544997768477,0.006074100034311414,41.200446599395946,2.7158279001014307,0.1566790002398193,0.039911799831315875,44.07902759977151,45.85412049293518,10240,223.3168991122116,232.31002491654516
7,21.80457305908203,17.33033561706543,0.016069255769252777,0.0049741230905056,0.7563449740409851,0.19921875,7e-05,0.5510267994832247,0.005551899899728596,41.3246879002545,2.673062300658785,0.13960480003152043,0.03595449938438833,44.14290690084454,45.889652967453,10240,223.14398427163235,231.97384855060574
8,21.699674606323242,17.211336135864258,0.014790366403758526,0.003951690159738064,0.7714418172836304,0.19453124701976776,8e-05,0.5626742006279528,0.005625200341455638,41.234845299622975,2.694121199543588,0.14886829943861812,0.040724801016040146,44.08345999894664,45.86523461341858,10240,223.26278468450548,232.28666715917223
9,21.500232696533203,17.285879135131836,0.01345170009881258,0.005076609086245298,0.7251031994819641,0.20742188394069672,9e-05,0.6063582996139303,0.00618130003567785,41.307020100648515,2.6815835994202644,0.14341529947705567,0.03886840015184134,44.13820029958151,45.96150803565979,10240,222.79512656667342,231.99858468395885
10,21.592939376831055,17.4013671875,0.012112269178032875,0.0036307815462350845,0.7341548204421997,0.20058594644069672,0.0001,0.5894542997702956,0.005597699899226427,41.19908580032643,2.726495699491352,0.1478577001253143,0.041117999819107354,44.07903689984232,45.87051343917847,10240,223.23709137412692,232.30997590232354
