epoch,loss,swd,color,identity,delta_tv,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,16.242820739746094,0.3205060362815857,0.24273596704006195,0.0535740964114666,0.02053660713136196,0.20205076038837433,4.155844155844156e-05,0.7151918999734335,0.01063339997199364,76.18705670000054,10.986754500103416,0.1657816000515595,10.29462929989677,87.35022620012751,98.36592769622803,10240,104.10108703110077,117.2292327731265
2,14.614551544189453,0.25777000188827515,0.1935744285583496,0.284994900226593,0.07810456305742264,0.20400388538837433,8.311688311688312e-05,0.7014526000712067,0.010260500013828278,78.37963830010267,9.135794499976328,0.14103050000267103,10.517398499912815,87.6667238000955,98.88842487335205,10240,103.55104768949984,116.8060075262998
3,13.815515518188477,0.23213844001293182,0.17430442571640015,0.27644291520118713,0.0804658830165863,0.20283202826976776,0.00012467532467532467,0.7079423000395764,0.010352800047257915,78.9931311000546,9.248113400011789,0.13637599989306182,10.64930350004579,88.3879733000067,99.74823212623596,10240,102.65846102456042,115.85286569750122
4,13.753448486328125,0.23469287157058716,0.17731477320194244,0.24797707796096802,0.07314367592334747,0.20126952230930328,0.00016623376623376625,0.8038853000325616,0.011309699824778363,78.62288580002496,9.227599000063492,0.14057679986581206,10.606478000234347,88.00237129977904,99.41488838195801,10240,103.00268065138594,116.36050084511427
5,13.670675277709961,0.23360566794872284,0.17125383019447327,0.2343934327363968,0.0714997723698616,0.20097656548023224,0.0002,0.6694279999646824,0.010486500046681613,78.80017840006622,9.244308199937223,0.13481679998221807,10.591983299877029,88.18978990003234,99.45425868034363,10240,102.96190566270701,116.11321459783005
6,13.794875144958496,0.2378942221403122,0.1762869507074356,0.22282765805721283,0.07292267680168152,0.19882811605930328,0.00019888788915486556,0.672458400047617,0.010865099931834266,78.94282719990588,9.220578400068916,0.13394239993067458,10.586388000025181,88.3082130998373,99.56877613067627,10240,102.8434856582027,115.95750429717239
7,13.49328899383545,0.23062101006507874,0.17284701764583588,0.2273484766483307,0.08101722598075867,0.19921875,0.00019753486787479942,0.6743754000344779,0.01063629993586801,78.84122230007779,9.204705299867783,0.14362550000078045,10.60744460026035,88.20018939988222,99.48500657081604,10240,102.93008316495309,116.09952393156283
8,13.42133617401123,0.23093976080417633,0.17109300196170807,0.2219269722700119,0.08937476575374603,0.19453123211860657,0.00019594464469708283,0.6591511000588071,0.010822499985806644,78.83170659997268,9.230120400083251,0.14043339987983927,10.594197100028396,88.21308289992157,99.46897602081299,10240,102.94667151150095,116.08255446210127
9,13.344168663024902,0.23100681602954865,0.17346903681755066,0.21721547842025757,0.0900353342294693,0.20742186903953552,0.0001941215783129109,0.6825946999597363,0.010598900000331923,78.86195390002104,9.208666799997445,0.14035709991003387,10.596737100044265,88.22157669992885,99.50326585769653,10240,102.91119504202625,116.07137826191514
10,13.378484725952148,0.23177728056907654,0.1732833981513977,0.20910081267356873,0.09053909778594971,0.20058593153953552,0.00019207066562052286,0.7281963998975698,0.011171300109708682,78.78429180011153,9.200590800057398,0.13701070004026406,10.588986899587326,88.1330646003189,99.45282101631165,10240,102.96339405315106,116.18794882985321
11,13.154219627380371,0.2252170741558075,0.1672178953886032,0.2113022804260254,0.09201241284608841,0.20185546576976776,0.00018979752802905135,0.6763275999692269,0.011048799991840497,78.89468159986427,9.22971610003151,0.14071119992877357,10.600770100194495,88.2761576998164,99.55536556243896,10240,102.85733915142619,115.999611523886
12,13.349308013916016,0.23090673983097076,0.17117568850517273,0.1976158767938614,0.09234417229890823,0.2011718899011612,0.00018730839605063068,0.6652306999312714,0.010840099945198745,78.78820420004195,9.248610799957532,0.13526490007643588,10.593678399920464,88.18292000002111,99.44503855705261,10240,102.9714518550386,116.1222604104916
13,13.187797546386719,0.22953467071056366,0.16851313412189484,0.18787625432014465,0.09236447513103485,0.2050780951976776,0.0001846100922229963,0.6632990001235157,0.010529899998800829,78.87749530008296,9.25227439997252,0.14119169997866265,10.577492299984442,88.28149130003294,99.52499413490295,10240,102.8887274901017,115.99260331022727
14,13.201031684875488,0.22753697633743286,0.16855488717556,0.1930966079235077,0.09749794006347656,0.19853514432907104,0.00018171001240938298,0.6558711999095976,0.01093720001517795,78.90538330015261,9.223202099994523,0.13798770017456263,10.596015499555506,88.27751030033687,99.53196287155151,10240,102.88152372936698,115.99783416140275
15,13.087677955627441,0.2263125330209732,0.16686390340328217,0.172690749168396,0.09610290080308914,0.20283205807209015,0.00017861610552697769,0.7071678999054711,0.01080260012531653,79.06607719999738,9.242972800013376,0.13698200005455874,10.612810699851252,88.45683460019063,99.77997255325317,10240,102.62580493830914,115.76267731355075
16,13.085232734680176,0.22711028158664703,0.16545675694942474,0.16381090879440308,0.09533877670764923,0.20332029461860657,0.00017533685175949033,0.78424750015256,0.011306199798127636,78.7011520001397,9.249460400082171,0.1430951999500394,10.5961598000722,88.10501379997004,99.48796319961548,10240,102.92702424165799,116.22494065148744
17,12.943380355834961,0.22436410188674927,0.16450940072536469,0.14926786720752716,0.09693831205368042,0.2055663764476776,0.00017188123931355942,0.6693937999370974,0.01064690004568547,78.90714480009046,9.274810699920636,0.14065269997809082,10.57785839997814,88.33325510003488,99.58309435844421,10240,102.82869864579271,115.92463097169343
18,12.99418830871582,0.22511272132396698,0.16416703164577484,0.15539319813251495,0.09884681552648544,0.19912110269069672,0.0001682587397827026,0.6622206999745686,0.012145399930886924,78.32625460016425,9.114157400064869,0.14037879998795688,10.544059699837817,87.59293620014796,98.80160784721375,10240,103.64203805099082,116.90440398757524
19,12.897451400756836,0.22403255105018616,0.16515347361564636,0.1354387402534485,0.09900519996881485,0.20673827826976776,0.0001644792821863371,0.6724032998608891,0.012281199946301058,79.0878781999927,9.218687800021144,0.13901030001579784,10.609531399968546,88.45785749997594,99.74209976196289,10240,102.66477269315591,115.76133866912598
20,13.001066207885742,0.22827257215976715,0.1678301841020584,0.13686802983283997,0.10169931501150131,0.19521485269069672,0.00016055322575502767,0.6768007001082879,0.01155940000899136,79.09911469995859,9.20016370000667,0.14124220007215627,10.61568489993806,88.45208000004641,99.7466082572937,10240,102.66013229829524,115.7688999511897
21,12.902915000915527,0.22452948987483978,0.16231511533260345,0.14506810903549194,0.10594465583562851,0.1997070461511612,0.00015649133153655567,0.6737148999818601,0.010384199966210872,79.1711105000868,9.248750899918377,0.14358259993605316,10.601110999996308,88.57382819990744,99.85153341293335,10240,102.5522558341969,115.60977105888149
22,12.896294593811035,0.2237149477005005,0.16110295057296753,0.14202778041362762,0.10608495026826859,0.20400390028953552,0.00015230473290063517,0.7395628999802284,0.011582299921428785,79.10277139986283,9.237881400069455,0.14239059999817982,10.600309800182004,88.4946256998519,99.83687281608582,10240,102.56731517285787,115.71324155583312
23,12.686179161071777,0.22000017762184143,0.159663587808609,0.12196797877550125,0.10623542964458466,0.20156250894069672,0.0001480049050231203,0.6788908999587875,0.011768700060201809,79.03702550005983,9.261612100031925,0.1384595999843441,10.597641999891493,88.4488659001363,99.72882604598999,10240,102.6784371780113,115.77310682040323
24,12.905771255493164,0.22647465765476227,0.16514790058135986,0.11625944823026657,0.10900251567363739,0.20429690182209015,0.00014360363343334596,0.682494200009387,0.011595299904001877,79.0119017000834,9.213341999944532,0.15025239999522455,10.607550900138449,88.38709139992716,99.6796338558197,10240,102.72910928637151,115.8540216428984
25,12.813753128051758,0.22350236773490906,0.1639658659696579,0.10952575504779816,0.1107034683227539,0.19277344644069672,0.00013911298171081108,0.6712672000285238,0.011780599976191297,79.04937800017069,9.198800300073344,0.13871419994393364,10.57924189986079,88.39867310016416,99.65200924873352,10240,102.75758689863186,115.83884283418033
26,12.723941802978516,0.22235538065433502,0.16131757199764252,0.10845496505498886,0.10756315290927887,0.2041015625,0.00013454525841974575,0.66597709999769,0.010518499970203266,78.9971186000621,9.22139810002409,0.13856140000279993,10.582069399999455,88.36759660005919,99.61776089668274,10240,102.79291471548214,115.87958023057901
