epoch,loss,semigroup,swd,identity,identity_ratio,delta_tv,delta_l1,output_tv,train_num_steps,train_step_size,train_style_strength,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,21.390291213989258,0.0,0.4950953423976898,0.13005569577217102,0.20185546576976776,0.038409896194934845,0.0,0.0,0.0,0.0,0.0,0.000283,4.961588499834761,0.01595509983599186,42.86234659992624,25.662822599930223,0.26770380011294037,2.81621000013547,68.8088280998054,76.70601415634155,10240,133.4967031285046,148.81811364592852
2,15.898765563964844,0.0,0.32575735449790955,0.1365767866373062,0.20136718451976776,0.03970683738589287,0.0,0.0,0.0,0.0,0.0,0.00028293708644663076,0.20688259991584346,0.014706200221553445,34.81818110035965,12.854071900073905,0.20650449983077124,2.7784177996218204,47.89346370048588,50.88214325904846,10240,201.24938424599483,213.80788125992473
3,15.878745079040527,0.0,0.3276126980781555,0.11681455373764038,0.20166015625,0.04079874977469444,0.0,0.0,0.0,0.0,0.0,0.0002827484078746046,0.2784591999370605,0.017121900047641248,34.80173810000997,12.895715100166854,0.21013249980751425,2.831726299773436,47.92470760003198,51.04012632369995,10240,200.62646269833314,213.66849194909156
4,15.567341804504395,0.0,0.3180723488330841,0.10752338171005249,0.20136718451976776,0.03915267437696457,0.0,0.0,0.0,0.0,0.0,0.0002824341504868927,0.18247229984262958,0.01530949998414144,34.816821999964304,12.809286800096743,0.20596980000846088,2.8365122999530286,47.84738810005365,50.86933255195618,10240,201.30006599833442,214.01377184031742
5,15.397297859191895,0.0,0.3144403100013733,0.10556907951831818,0.20136718451976776,0.03952154889702797,0.0,0.0,0.0,0.0,0.0,0.00028199462441759595,0.2584856999455951,0.014621299924328923,34.781919699918944,12.802706399990711,0.20033510006032884,2.817293700412847,47.79958249989431,50.879080057144165,10240,201.26150057153313,214.22781255511262
6,15.603065490722656,0.0,0.32049134373664856,0.11168922483921051,0.20175781846046448,0.04094631224870682,0.0,0.0,0.0,0.0,0.0,0.00028143026342588006,0.30352909991052,0.01513610006077215,34.81335880019469,12.784276400285307,0.20258189988089725,2.8067188994027674,47.81535320042167,50.92933893203735,10240,201.06288859678241,214.15715485940814
7,15.665562629699707,0.0,0.32337722182273865,0.1102181002497673,0.20146484673023224,0.041579704731702805,0.0,0.0,0.0,0.0,0.0,0.0002807416244679078,0.27665040001738816,0.015408399980515242,34.857096100226045,12.783321599767078,0.2013533995486796,2.8093292005360126,47.85717949952232,50.94744372367859,10240,200.99143846231496,213.96998542511704
8,15.74280071258545,0.0,0.3256446123123169,0.1147746592760086,0.201171875,0.041139308363199234,0.0,0.0,0.0,0.0,0.0,0.0002799293871471903,0.2857109001488425,0.015017999976407737,34.82321940001566,12.821678299922496,0.20072639995487407,2.792139300261624,47.86064209986944,50.943084955215454,10240,201.00863559798313,213.95450522022844
9,14.978041648864746,0.0,0.3007112443447113,0.11054611206054688,0.20156250894069672,0.041978221386671066,0.0,0.0,0.0,0.0,0.0,0.00027899435304390045,0.27067869988968596,0.014585499884560704,34.82815640012268,12.7964058999205,0.20283530000597239,2.8106972000095993,47.841983099933714,50.926820278167725,10240,201.07283243029954,214.03795027915947
10,15.509869575500488,0.0,0.3203905522823334,0.10984426736831665,0.20175781846046448,0.04073862358927727,0.0,0.0,0.0,0.0,0.0,0.0002779374449238102,0.2659029000205919,0.014647300296928734,34.483632799994666,12.778476300125476,0.1995013000559993,3.1436343991663307,47.47625770047307,50.88967847824097,10240,201.21958531096524,215.68675578020475
11,14.898884773254395,0.0,0.2993071973323822,0.10376688092947006,0.20224609971046448,0.04168252274394035,0.0,0.0,0.0,0.0,0.0,0.00027675970582763203,0.24316680000629276,0.014580699964426458,34.418584200087935,12.820447999984026,0.2034322001854889,3.248642399790697,47.457045100221876,50.95247793197632,10240,200.97158010000666,215.7740748159671
12,14.843345642089844,0.0,0.2991754412651062,0.10892263799905777,0.201171875,0.04445729777216911,0.0,0.0,0.0,0.0,0.0,0.0002754622980416637,0.27168940025148913,0.014251000015065074,34.49440390022937,12.811317099898588,0.20523929980117828,3.2841875999001786,47.5252112999442,51.084924936294556,10240,200.4505245484806,215.46458647753602
13,15.4424467086792,0.0,0.3185620903968811,0.11294922977685928,0.20146484673023224,0.04398823902010918,0.0,0.0,0.0,0.0,0.0,0.00027404650195075197,0.2693810000200756,0.014424800290726125,34.43583279999439,12.80074479978066,0.20165650016861036,3.274545899766963,47.45265890023438,51.00026750564575,10240,200.78326057537694,215.7940194990722
14,15.036734580993652,0.0,0.3049694895744324,0.11333420127630234,0.20068359375,0.045091744512319565,0.0,0.0,0.0,0.0,0.0,0.0002725137147747075,0.2785416001570411,0.015469599806237966,34.61831659980817,12.829206599853933,0.2004329999908805,3.1208753004902974,47.66342579945922,51.066248416900635,10240,200.52383555575662,214.83978182945006
15,14.788078308105469,0.0,0.29706159234046936,0.11447694152593613,0.20166015625,0.04678096994757652,0.0,0.0,0.0,0.0,0.0,0.00027086544918941745,0.27031820005504414,0.014861800067592412,34.80299769988051,12.835686300124507,0.2002673998940736,2.8849624000140466,47.85381319996668,51.01180553436279,10240,200.73784671475875,213.98503724687774
16,15.024413108825684,0.0,0.3054492473602295,0.12077182531356812,0.20039062201976776,0.04841781035065651,0.0,0.0,0.0,0.0,0.0,0.00026910333183401684,0.28473039995878935,0.01561940013198182,34.66914559993893,13.097378100268543,0.2134756000014022,2.8068314996780828,47.995618700340856,51.091561794281006,10240,200.42448577381768,213.35280755381277
17,14.637804985046387,0.0,0.29268932342529297,0.12242503464221954,0.20175781846046448,0.05006963759660721,0.0,0.0,0.0,0.0,0.0,0.00026722910170559253,0.3022247996996157,0.015189900004770607,34.692466200038325,13.041796900273766,0.20980749995214865,2.774149300006684,47.95926050026901,51.0394811630249,10240,200.62899870185743,213.51455158368344
18,14.403080940246582,0.0,0.2858836352825165,0.12184876203536987,0.20185546576976776,0.05157470703125,0.0,0.0,0.0,0.0,0.0,0.0002652446084430027,0.3128559000324458,0.015136799949686974,34.80823739996413,12.817032800230663,0.20020589989144355,2.789471399912145,47.84061290003592,50.947352170944214,10240,200.99179964528116,214.04408052624072
19,14.473422050476074,0.0,0.28937995433807373,0.13288098573684692,0.20175781846046448,0.053742267191410065,0.0,0.0,0.0,0.0,0.0,0.0002631518105015068,0.2669782998855226,0.01533289992948994,34.80418670020299,12.835970400075894,0.20019590010633692,2.7982070998987183,47.85568590031471,50.92448687553406,10240,201.0820457558633,213.97666353231935
20,14.862373352050781,0.0,0.30140218138694763,0.13362227380275726,0.20166015625,0.05358630418777466,0.0,0.0,0.0,0.0,0.0,0.00026095277322000653,0.271079599740915,0.014916700252797455,34.81173139996827,12.80427839991171,0.20476630004122853,2.799328899709508,47.835692800174,50.909764766693115,10240,201.14019475295933,214.066095849724
21,15.340815544128418,0.0,0.31911107897758484,0.13410261273384094,0.20146484673023224,0.05457499623298645,0.0,0.0,0.0,0.0,0.0,0.0002586496667828057,0.257861599791795,0.014955699967686087,34.816369899897836,12.798542099888436,0.20306969981174916,2.810404900519643,47.83293739956571,50.9063675403595,10240,201.1536178039327,214.07842705668693
