epoch,loss,swd,color,oob,identity,identity_ratio,lr,data_time_sec,transfer_time_sec,fwd_loss_time_sec,backward_time_sec,optimizer_time_sec,step_overhead_time_sec,compute_time_sec,epoch_time_sec,samples_seen,samples_per_sec,compute_samples_per_sec
1,13.778396606445312,11.14663028717041,0.06653260439634323,1.580119501909394e-08,0.9684514999389648,0.20205079019069672,1e-05,0.5608032012823969,0.005915600806474686,34.69338419986889,6.190281801158562,0.12140480033122003,0.02897679782472551,41.010986402165145,42.41170859336853,10240,241.4427604928211,249.68919058868056
2,12.379362106323242,10.98987865447998,0.021258672699332237,6.0370170103851706e-05,0.8574159741401672,0.20400391519069672,2e-05,0.559887500712648,0.005778200225904584,26.729353901464492,1.806112999562174,0.10596339940093458,0.029252898646518588,28.647208500653505,30.026021718978882,10240,341.0375205826048,357.4519311285218
3,11.886563301086426,10.776199340820312,0.010813916102051735,0.0002100027195410803,0.8379151225090027,0.20283202826976776,3e-05,0.5824375001247972,0.005710400640964508,26.665043300250545,1.750863899011165,0.10319499927572906,0.027286300901323557,28.524812599178404,29.93285346031189,10240,342.0990255264926,358.985706370423
4,11.568938255310059,10.502013206481934,0.00964819174259901,0.000284574314719066,0.8228756785392761,0.20126953721046448,4e-05,0.5503143006935716,0.005497399950399995,26.72548110061325,1.7469313996843994,0.10159020032733679,0.030272498726844788,28.579500100575387,29.947883129119873,10240,341.92733943332104,358.29877933357693
5,11.412071228027344,10.348834991455078,0.00867476686835289,0.0003221590304747224,0.8431450724601746,0.20097656548023224,5e-05,0.5395116002764553,0.005711699137464166,26.869768099626526,1.6901401998475194,0.09928609989583492,0.027630601776763797,28.664906098507345,30.025855779647827,10240,341.0394053428077,357.2312417424323
6,11.34070110321045,10.281394958496094,0.008231460116803646,0.00034844523179344833,0.8500354886054993,0.19882813096046448,6e-05,0.5386872997041792,0.006160900229588151,27.160359000088647,1.6559754004701972,0.10481239994987845,0.027934899320825934,28.92730770073831,30.30504560470581,10240,337.89752813999786,353.99077252317693
7,11.401434898376465,10.29038143157959,0.009151040576398373,0.0006384335574693978,0.8758938908576965,0.19921875,7e-05,0.5747491011861712,0.0061200999189168215,27.136430700542405,1.9205193996895105,0.11515970015898347,0.02941179950721562,29.178229900309816,30.551478147506714,10240,335.17199889837997,350.9465802067476
8,11.482478141784668,10.32595443725586,0.010766726918518543,0.0006109551177360117,0.8812443017959595,0.19453124701976776,8e-05,0.5705679014790803,0.005626200698316097,27.018733999691904,1.6652037997264415,0.10244450019672513,0.02945340028963983,28.792008500313386,30.175299644470215,10240,339.35039985183823,355.6542434296844
9,11.38815975189209,10.272008895874023,0.010296368971467018,0.0007497298065572977,0.8512446284294128,0.20742188394069672,9e-05,0.5343465991318226,0.005663600051775575,26.758837699890137,1.7605851008556783,0.10162299987860024,0.028740098234266043,28.62670940067619,29.97227954864502,10240,341.6490221699847,357.70789638008904
10,11.391332626342773,10.248915672302246,0.010981625877320766,0.0008613980608060956,0.8592641949653625,0.20058594644069672,0.0001,0.5850648002233356,0.006321699591353536,26.779346000635996,1.7455391997937113,0.1054888991639018,0.028398901456966996,28.636695799184963,30.029608249664307,10240,340.99678939749305,357.58315385993114
11,11.4075345993042,10.302484512329102,0.010836119763553143,0.0010256406385451555,0.8238925933837891,0.20185546576976776,9.933543077861571e-05,0.5551277990452945,0.0059094002936035395,26.828082899330184,1.679005500394851,0.10256360052153468,0.02835789928212762,28.615561400540173,29.969221830368042,10240,341.68388014745614,357.84725159390723
12,11.409645080566406,10.284293174743652,0.011518391780555248,0.0011525016743689775,0.8258695006370544,0.201171875,9.860471227032953e-05,0.5786881009116769,0.005863000871613622,26.792992300353944,1.7818956999108195,0.1057068002410233,0.0297835988458246,28.6864578013774,30.05337381362915,10240,340.7271364440347,356.9628593010992
13,11.203409194946289,10.11233901977539,0.009717863984405994,0.0006972371484152973,0.8411494493484497,0.205078125,9.780897119011768e-05,0.5880366002675146,0.005980700254440308,26.760406699497253,1.7070657000876963,0.10140030016191304,0.02839879901148379,28.574853400001302,29.97604751586914,10240,341.6060771380551,358.35704409946453
14,11.185275077819824,10.080763816833496,0.01036759838461876,0.0005744317313656211,0.8395771384239197,0.19853515923023224,9.694943451304938e-05,0.5667746004182845,0.00604830146767199,26.732934900093824,1.726336999097839,0.1078614997677505,0.030519999330863357,28.573181700427085,29.95996069908142,10240,341.78950042194015,358.37801009913227
15,11.114798545837402,9.983756065368652,0.010940811596810818,0.000496432650834322,0.8525563478469849,0.20283202826976776,9.602742758238022e-05,0.5844460993539542,0.006168500054627657,26.726112301228568,1.803537999279797,0.10826059989631176,0.03033589944243431,28.644079400459304,30.032381534576416,10240,340.9653006775584,357.49097943904604
16,11.0701904296875,9.972472190856934,0.010212485678493977,0.0006750543834641576,0.8356568217277527,0.20332030951976776,9.504437206596892e-05,0.5348754001315683,0.005847499473020434,26.81798749929294,1.6842952999286354,0.09745730063878,0.02663190057501197,28.605587599333376,29.944677352905273,10240,341.9639450216518,357.97202083129497
17,11.064976692199707,9.975844383239746,0.009536894969642162,0.0006830845377407968,0.8438777327537537,0.20556640625,9.400178376416844e-05,0.5693375994451344,0.006097500212490559,26.711355299223214,1.7742418996058404,0.10404940042644739,0.029466500971466303,28.595744099467993,29.98916459083557,10240,341.4566607543731,358.0952453757099
18,11.051234245300293,9.89091968536377,0.010766804218292236,0.0008496043155901134,0.8826485872268677,0.19912110269069672,9.29012702725719e-05,0.5573613997548819,0.0060189999639987946,26.780383399687707,1.7623637996148318,0.10010050004348159,0.027699001133441925,28.64886669931002,30.02507257461548,10240,341.04830136721625,357.4312417826504
19,11.079211235046387,9.93353271484375,0.010724098421633244,0.0007013740250840783,0.8705634474754333,0.20673827826976776,9.174452850321653e-05,0.5563074992969632,0.006057100370526314,26.779270199593157,1.7252660999074578,0.09878630074672401,0.026561798760667443,28.609379700617865,29.973321437835693,10240,341.6371462614724,357.9245725407619
20,11.025525093078613,9.87421989440918,0.010693217627704144,0.0009078904986381531,0.8748939633369446,0.19521485269069672,9.053334206806832e-05,0.5529836986679584,0.006165200145915151,26.764261999167502,1.768669800600037,0.10937850037589669,0.03024699934758246,28.64847550028935,30.010162591934204,10240,341.2177447766375,357.436122557257
21,10.98245906829834,9.850577354431152,0.010302302427589893,0.0007812705007381737,0.8665111660957336,0.19970703125,8.926957852882176e-05,0.5507512011099607,0.005934199085459113,26.744750699726865,1.7066489004064351,0.09974439954385161,0.02791920118033886,28.55707819876261,29.931823253631592,10240,342.1108000414774,358.58010153306594
