epoch,loss,distill,code,code_pred_norm,code_ref_norm,cycle,struct,edge,stroke_gram,color_moment,push,delta_tv,style_spatial_tv,nce,semigroup,semigroup_samples,train_num_steps,train_step_size,train_style_strength,heavy_loss_slot_id,path_teacher_active,path_cycle_active,path_stroke_active,path_nce_active,path_semigroup_active,w_cycle_eff,w_struct_eff,w_edge_eff,w_nce_eff,w_semigroup_eff,transfer_ratio,lr,data_time_sec,compute_time_sec,epoch_time_sec
1,3.9831531047821045,0.0,0.0,0.0,0.0,0.0,0.3670794665813446,0.5012992024421692,0.02692359872162342,0.1669565886259079,0.0,0.11957511305809021,0.08852595835924149,0.0,0.0,0.0,2.0,1.1463872194290161,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20000027120113373,0.29999956488609314,0.0,0.0,1.0,0.0002,1.1793011000045226,116.6702634000012,117.85359287261963
2,3.407942771911621,0.0,0.0,0.0,0.0,0.0,0.5434958338737488,1.0045608282089233,0.02097403258085251,0.13865093886852264,0.0,0.26821210980415344,0.08324560523033142,0.0,0.0,0.0,2.0,1.1506826877593994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20000027120113373,0.29999956488609314,0.0,0.0,1.0,0.00019981253920068581,1.1664661000086198,107.26911190000828,108.43838810920715
3,3.315669059753418,0.0,0.0,0.0,0.0,0.0,0.5709235072135925,1.0887502431869507,0.019670819863677025,0.13792438805103302,0.0,0.29801249504089355,0.0816732794046402,0.0,0.0,0.0,2.0,1.1556447744369507,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20000027120113373,0.29999956488609314,0.0,0.0,1.0,0.0001992508966248754,1.166167100014718,107.2573771000134,108.426677942276
4,3.2667362689971924,0.0,0.0,0.0,0.0,0.0,0.5775824785232544,1.1170567274093628,0.019218072295188904,0.1356688290834427,0.0,0.31026872992515564,0.081201933324337,0.0,0.0,0.0,2.0,1.149187684059143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20000027120113373,0.29999956488609314,0.0,0.0,1.0,0.00019831728881922545,1.1715946000113036,107.25624760000755,108.43127346038818
5,3.26832914352417,0.0,0.0,0.0,0.0,0.0,0.5802284479141235,1.1326886415481567,0.019013235345482826,0.137517049908638,0.0,0.318250834941864,0.08109840750694275,0.0,0.0,0.0,2.0,1.146544098854065,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20000027120113373,0.29999956488609314,0.0,0.0,1.0,0.00019701540030721995,1.2346260999929655,107.14964480000344,108.38671278953552
6,3.237215995788574,0.0,0.0,0.0,0.0,0.0,0.5829264521598816,1.1379776000976562,0.0187988318502903,0.13577274978160858,0.0,0.3222108483314514,0.08108343183994293,0.0,0.0,0.0,2.0,1.1650722026824951,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20000027120113373,0.29999956488609314,0.0,0.0,1.0,0.00019535036904803958,1.1709978000053525,107.354709800009,108.5281867980957
7,3.2365522384643555,0.0,0.0,0.0,0.0,0.0,0.5812479853630066,1.132757306098938,0.018626220524311066,0.13786867260932922,0.0,0.32386595010757446,0.0811649039387703,0.0,0.0,0.0,2.0,1.1556196212768555,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20000027120113373,0.29999956488609314,0.0,0.0,1.0,0.00019332876615938386,1.1662586999973428,107.2130658999904,108.38200283050537
8,3.215369462966919,0.0,0.0,0.0,0.0,0.0,0.5835938453674316,1.1318715810775757,0.018523836508393288,0.1363459825515747,0.0,0.327086478471756,0.08124417811632156,0.0,0.0,0.0,2.0,1.1429516077041626,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20000027120113373,0.29999956488609314,0.0,0.0,1.0,0.00019095856998427185,1.1695165999863093,107.168916300001,108.34215116500854
9,3.202418088912964,0.0,0.0,0.0,0.0,0.0,0.5820860266685486,1.125587821006775,0.018433257937431335,0.1360188126564026,0.0,0.3287048041820526,0.08144102990627289,0.0,0.0,0.0,2.0,1.1489306688308716,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20000027120113373,0.29999956488609314,0.0,0.0,1.0,0.000188249134604167,1.1792175999926258,107.20034529999612,108.38251376152039
10,3.1814348697662354,0.0,0.0,0.0,0.0,0.0,0.5837407112121582,1.1201560497283936,0.018302805721759796,0.13502506911754608,0.0,0.33038613200187683,0.08159815520048141,0.0,0.0,0.0,2.0,1.1523696184158325,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20000027120113373,0.29999956488609314,0.0,0.0,1.0,0.00018521115292269142,1.1474169000066468,107.2110046999951,108.36107611656189
