mode,snr,silhouette,mean_intra,mean_inter,median_intra,median_inter,num_intra_pairs,num_inter_pairs,elapsed_ms
pixel_gram,2.3106999144645206,0.31951799929609903,6.201305784098804,14.329356744885445,1.5561116933822632,17.568358421325684,5,40,2.6302000001123815
latent_gram,1.864858789309371,0.33026881037193895,10.62670021057129,19.817295289039613,8.441171646118164,16.994132041931152,5,40,3.1183000000964967
latent_swd_patch_3_25,1.5692246306774174,0.25981342540096997,0.08983790650963783,0.14097585566341878,0.0633264109492302,0.1419495791196823,5,40,16.320700000051147
pixel_swd_patch_3_25,1.4780111440350572,0.20447802668268844,0.14828494116663932,0.21916679553687574,0.1573994904756546,0.21329450607299805,5,40,11.26490000024205
pixel_tree_swd_patch_3_25,1.2747252747252746,-0.00766613016947156,0.56875,0.725,0.5625,0.671875,5,40,3.6736000001837965
latent_tree_swd_patch_3_25,0.8634615384615384,-0.25303012004098957,0.8125,0.7015625,0.84375,0.6875,5,40,7.656799999949726
